Speaker,Brazilian Portuguese (PT)
{f:5:Beatrice},"""Pois bem. ...Você aproveitou? O nosso jogo de agora há pouco."""
{f:5:Bernkastel},"""......Um jogo de um só lado vai além do chamativo e se torna chato."""
{f:5:Beatrice},"""*gargalhada*gargalhada*. Ora, ora, uma dura crítica como sempre. ......E eu estava certa que até mesmo a Lady {f:5:Bernkastel}, que não possui amor pelo tédio, certamente iria se satisfazer com este desenvolvimento convincente... Você é mesmo dura."""
{f:5:Bernkastel},"""...Bem, eu vou aceitar que isso foi convincente. ...Entretanto, foi horrível como um jogo justo. Você precisa que as condições sejam mais uniformes ou—"""
{f:5:Beatrice},"""......Estou prestes a ouvir de você que não tem como eu ganhar? Da Lady {f:5:Bernkastel}? ......*gargalhada*gargalhada*."""
{f:5:Bernkastel},"""..................Me pergunto o que você quer dizer com isso, Beato."""
{f:5:Beatrice},"""Não precisa bancar a ignorante. Eu já sei. ...Que você {i:não é uma mera espectadora}."""
{f:5:Bernkastel},"""................................."""
{f:5:Beatrice},"""Pensou que estava escondendo isso? Que insolente, viajar todo esse caminho e vir para um território que não é seu, só para apostar contra mim. Você veio aqui planejando assistir o meu jogo pelo lado de fora, enquanto tenta descaradamente provocar minha derrota. Eu adivinhei bem, não...?"""
{f:5:Bernkastel},"""........................... E se tiver?"""
{f:5:Beatrice},"""......*gargalhada*gargalhada*! Verdadeiramente interessante!"""
{f:5:Beatrice},"""Então eu deveria receber a chance de lutar contra a Lady {f:5:Bernkastel}, a bruxa mais forte que derrotou a Lady {f:5:Lambdadelta}. É um verdadeiro prazer!!"""
{f:5:Bernkastel},"""......Sim. Isso também me agrada. Afinal, eu percorri todo esse caminho só porque eu queria ver você transbordando confiança, se despedaçando e perdendo."""
{f:5:Beatrice},"""Que pessoa mais honesta. *gargalhada*gargalhada*!!"""
{f:5:Beatrice},"""Aliás, se a disputa entre mim e a grande Lady {f:5:Bernkastel}...não tivesse pelo menos um espectador, que tremenda vergonha seria."""
{f:5:Bernkastel},"""................................. ...Você chamou ela, não foi? Aquela criança."""
{f:5:Lambdadelta},"""Hoh‐hoh‐hoh‐hoh‐ho! Eu te encontrei, eu finalmente te encontrei, {f:5:Bernkastel}!!"""
{f:5:Bernkastel},"""............Bom dia para você, Lambda. Parece que você sempre tem tempo para matar. ...Me pergunto se é o destino que nós compartilhamos por não amarmos o tédio, o que nos faz irmos em direção uma da outra...?"""
{f:5:Lambdadelta},"""Que criança imbecil. Por que você não consegue entender que o único motivo pelo qual me venceu foi sorte e uma disputa não muito compatível? Isso faz de você tão esnobe, e agora está buscando uma briga com a {f:5:Beatrice}? Você não deveria aprender o seu lugar?"""
{f:5:Lambdadelta},"""*risos*, a {f:5:Beatrice} é forte, sabia? E ela é mais brutal do que eu. Só um pouquinho!"""
{f:5:Lambdadelta},"""Ah, e também, não saia encurtando o nome das pessoas sem permissão!"""
{f:5:Bernkastel},""".........Você também é tola, Beato. Essa criança não vai fazer exceções para o seu jogo, ela vai transformar tudo em uma farsa absurda."""
{f:5:Beatrice},"""Eu não trouxe a Lady {f:5:Lambdadelta} aqui apenas para assistir pelo lado de fora."""
{f:5:Beatrice},"""Depois que a informei que você estava apostando contra mim, ela disse que iria apostar contra você."""
{f:5:Bernkastel},"""..............................Você ainda guarda ressentimento, não guarda?"""
{f:5:Lambdadelta},"""Hoh‐hoh‐hoh‐ho!! Porque eu sou a bruxa mais forte do universo. Mas eu perdi para você, então eu não sou a mais forte!"""
{f:5:Lambdadelta},"""Por isso, vou ficar do lado de qualquer um que fique contra vocêêêê!!"""
{f:5:Beatrice},"""*gargalhada*gargalhada*! Ou seja, com a grande Lady {f:5:Bernkastel} como sua oponente, isto nem sequer pode ser contado como uma desvantagem, mas é adequado para um entretenimento."""
{f:5:Bernkastel},"""...............Faça como quiser. ...Agora que fui exposta, irei levar a sério."""
{f:5:Beatrice},"""Isso seria adequado. ""Leniência"" nunca fez parte do meu dicionário. *gargalhada*gargalhada*gargalhada*gargalhada*gargalhada*! Lady {f:5:Lambdadelta}, vamos aproveitar a nossa nova e valiosa relação."""
{f:5:Lambdadelta},"""Sim, estou contando com você, Lady {f:5:Beatrice}! Essa garota já me traiu feio também. Eu não vou ficar feliz até que nós a esmaguemos e façamos ela pagar em dobro!!"""
{f:5:Bernkastel},"""............Vou esperar ansiosa por isso, Lambda. E, Beato. ...Não importa quem vença ou perca, esta será uma batalha de grande significado para nós."""
{f:5:Lambdadelta},"""Isso mesmo. É claro, eu não tenho a intenção de perder, mas isso é mais importante do que vencer ou perder."""
{f:5:Beatrice},"""Afinal, nós não temos amor pelo tédio."""
,"As três bruxas, riram, gargalharam e se vangloriaram."
{f:5:Bernkastel},"""......Isso mesmo. Eu tenho que agradecer a você, Beato. Parece que eu finalmente vou poder escapar do tédio. Faça o seu melhor para me entreter. Junto com a {f:5:Lambdadelta}."""
{f:5:Beatrice},"""Conte comigo para isso. *gargalhada*gargalhada*...!!"""
{f:5:Lambdadelta},"""Isso mesmo, Beato, vamos começar nosso encontro estratégico agora mesmo! Eu conheço todos os pontos fracos dessa garota, e vou ensinar todos eles a você!"""
{f:5:Beatrice},"""E ainda, Lady {f:5:Lambdadelta}, você foi derrotada por ela, só para constar... *gargalhada*gargalhada*...!"""
{f:5:Lambdadelta},"""Poxaaaaa, não vou contar, não vou te contar! Tsuun!"""
{f:5:Beatrice},"""*gargalhada*gargalhada* hahhahahahahahaha! ...Ela nunca a deixa entediada, essa Lady {f:5:Lambdadelta}."""
{f:5:Bernkastel},"""............Não é mesmo? Tome conta dela. Pode não parecer, mas ela é bem solitária."""
{f:5:Beatrice},"""Entendo. Então ela é uma {i:daquelas} que estão populares nos dias de hoje? *gargalhada*, como esperado da Lady {f:5:Lambdadelta}. Ela é bem afiada. *gargalhada*gargalhada*gargalhada*gargalhada*."""
{f:5:Bernkastel},"""Vá logo. Aquela garota está esperando que você vá atrás dela."""
{f:5:Beatrice},"""......Então, se me dá licença."""
{f:5:Beatrice},"""Vejo você no próximo jogo. *gargalhada*gargalhada*gargalhada*gargalhada*gargalhada*!"""
{f:5:Bernkastel},"......Desculpe‐me. Uma problemática apareceu, mas não se preocupe com ela."
{f:5:Bernkastel},"Mais importante, .........as coisas vão mesmo ficar feias."
{f:5:Bernkastel},"Eu pensei que já tinha experimentado alguns finais particularmente terríveis nos meus jogos com a Lambda, .........mas, dessa vez, ......é excepcionalmente horrível."
{f:5:Bernkastel},...Não é como se eu não entendesse o seu desejo de abraçar os joelhos e fechar seu coração.
{f:5:Bernkastel},"Se você encontrar aquele final muitas outras vezes, seu coração vai ser morto dentro de cem anos."
{f:5:Bernkastel},"......A Beato viu através de mim, por isso vou confessar."
{f:5:Bernkastel},"Você é agora exatamente como eu era no passado, quando estava aprisionada dentro do mundo da Lambda."
{f:5:Bernkastel},"Presa dentro de um labirinto do cruel destino, atormentada pelos caprichos da bruxa."
{f:5:Bernkastel},...Eu sou a bruxa que nasceu dele.
{f:5:Bernkastel},"......Então, eu meio que sou uma irmã mais velha para você.{n} Por isso, eu decidi emprestar o meu poder."
{f:5:Bernkastel},"No entanto, ............mesmo comparado ao meu destino, ......o seu é...verdadeiramente brutal."
{f:5:Bernkastel},"Eu não apenas simpatizo com você, eu quase venho às lágrimas pelo seu trágico destino."
{f:5:Bernkastel},"Mas, por favor, não se abata.{n}Por favor, não se submeta à Beato, não importa o quê."
{f:5:Bernkastel},"Certamente, o jogo daquela criança é bem injusto."
{f:5:Bernkastel},"Eu dei uma olhada no tabuleiro do jogo, e as jogadas são muito cruéis e astutas, e os truques cênicos são imundos em um grau que provavelmente superam os do tabuleiro da {f:5:Lambdadelta}."
{f:5:Bernkastel},"E o que é ainda mais assustador é que, quando aquela criança move uma peça, não é como se ela sempre fizesse o melhor movimento."
{f:5:Bernkastel},"É nisso que ela é bem diferente da Lambda.{n}A Lambda sempre usa um número esmagador de peças e faz o melhor movimento possível, para poder vencer."
{f:5:Bernkastel},Mas a Beato intencionalmente facilita algumas vezes quando mexe suas peças.
{f:5:Bernkastel},"Isto é uma infelicidade para nós, tentando buscar pela estratégia do oponente olhando seus movimentos, porque isso cria uma formidável quantidade de ruído em nossa informação."
{f:5:Bernkastel},Essa desordem pode ser um problema.
{f:5:Bernkastel},"......Entretanto, como no xadrez, um jogador pode ser capaz de criar algum ruído para o oponente com um movimento inútil, mas ele acabaria por perder um movimento valioso."
{f:5:Bernkastel},"Em outras palavras, não é como se suas oportunidades de tirar vantagem fossem zero."
{f:5:Bernkastel},"Embora você talvez não seja capaz de acreditar, esse jogo também foi assim."
{f:5:Bernkastel},"......Mesmo aqueles desenvolvimentos tendo parecido avassaladores, ...eles, na verdade, têm pontos fracos."
{f:5:Bernkastel},É quase como se ela quisesse que tirássemos vantagem disso.
{f:5:Bernkastel},......Apesar de que eu não sei se isso é uma armadilha ou ela está nos testando.
{f:5:Bernkastel},"De qualquer forma, não desista.{n}Não pare de pensar.{n}Não negue nenhuma possibilidade."
{f:5:Bernkastel},"Enquanto você continuar a lutar, a Beato não vai vencer."
{f:5:Bernkastel},"Se defender é crucial durante uma batalha de bruxas, sabia?{n}Ao invés de tentar vencer, tente não perder."
{f:5:Bernkastel},"...Se você perde quando aceita ela, então você definitivamente não deve aceitá‐la."
{f:5:Bernkastel},......Fazer você aceitar as bruxas.{n}Não há nenhuma dúvida que essa é uma das condições de vitória da {f:5:Beatrice}.
{f:5:Bernkastel},"Agora que anunciei que sou sua aliada, eu vou me esforçar para emprestar o máximo possível do meu poder."
{f:5:Bernkastel},Você também deve se esforçar.
{f:5:Bernkastel},"Se ainda está abraçando seus joelhos, levante‐se rapidamente."
{f:5:Bernkastel},"......Bem, em horas como essa, o que eu costumava dizer?"
{f:5:Bernkastel},".........Hmm, b‐bem,{n} .........{i:Fi‐}...{i:Fight}, {i:yay}. Mii, nipaa~{p:0:☆}"
{f:5:Bernkastel},..................É tão embaraçoso fazer isso.
{f:5:Bernkastel},"......Eu já fiz muito por você, então se apresse e levante‐se."
{f:5:Lambdadelta},"""...Ah, aí está você. A Bern se encolheu em algum canto? *risos*, tem como ela ser mais sem graça?"""
{f:5:Lambdadelta},Mesmo assim.{n}As peças que a Bern escolheu são maçantes como de costume.
{f:5:Lambdadelta},"É o mesmo que xadrez, certo?{n}Se todas as suas peças forem peões, suas chances de vencer são zero, certo?{n}Se todas as suas peças forem torres e bispos, não tem como perder."
{f:5:Lambdadelta},"......B‐Bem, da última vez, eu senti um pouco de pena e disse que ela podia começar com as peças que quisesse, e então aquela idiota da Bern não percebeu nada da minha compaixão e começou com tooodos os seus peões do meu lado do tabuleiro!!"
{f:5:Lambdadelta},"Qual o problema daquilo? Não foi uma perda nem nada!! Aaah, só de lembrar já me deixa enjoada."
{f:5:Lambdadelta},"Por isso, pelo que parece, eu vou continuar irritada até ver a estúpida cara sem expressão da Bern."
{f:5:Lambdadelta},"Então, vendo você nesse estado como peça da Bern, faz com que eu me sinta incrível!"
{f:5:Lambdadelta},"Além disso, acredite ou não, aquela garota realmente odeia perder, então eu aposto que ela deve estar rangendo os dentes de frustração agora mesmo, chorando como um bebê, ela é tão patética, *risos*, hohhh‐hoh‐hoh‐hoh‐hoh‐ho!"
{f:5:Lambdadelta},"Vamos, ria comigo, oh‐hoh‐hoh‐hoh‐ho!"
{f:5:Lambdadelta},............Espera um segundo.{n}Ainda está abraçando os joelhos?
{f:5:Lambdadelta},Você está assim só porque a Beato ficou um pouco mais séria?
{f:5:Lambdadelta},Você não poderia ser um pouco menos patético?
{f:5:Lambdadelta},"Você é patético, por isso vou lhe dar uma ajudinha."
{f:5:Lambdadelta},"Eu, a grande Lady {f:5:Lambdadelta}, a Bruxa da Certeza e a mais forte do universo, vou trazer as suas chances desesperadas de ganhar só um pouquinho mais próximas da certeza. É melhor me agradecer."
{f:5:Lambdadelta},"Sabe, a {f:5:Beatrice} pode realmente ser uma bruxa cruel e poderosa, mas ela não é párea pra mim."
{f:5:Lambdadelta},Por quê? Porque ela é gentil demais.
{f:5:Lambdadelta},"Aquela criança vai montar um tabuleiro para que ela possa ganhar só com alguns movimentos, mas ela deliberadamente não vai acabar com você."
{f:5:Lambdadelta},"Ela faz coisas como pegar peças sem valor, ou colocar muitas peças no tabuleiro para deixar as coisas mais unilaterais."
{f:5:Lambdadelta},O ponto é: ela tem esse péssimo hábito de ficar brincando quando acha que vai ganhar.
{f:5:Lambdadelta},Quase todos os vários ataques que são dolorosos para você e para a Bern...parecem um total desperdício e exagero pra mim.
{f:5:Lambdadelta},"...Basicamente, essa é a fraqueza dela, e também a sua chance. Entendeu? Ela não é um oponente para se temer, certo?"
{f:5:Lambdadelta},"De vez em quando, ela confunde os meios para o fim.{n}E se diverte muito com coisas duvidosas.{n}E, como resultado, ela faz isso e acaba expondo seus pontos fracos."
{f:5:Lambdadelta},"É impossível para a mais forte de todas as bruxas, como eu, entender o motivo dela agir de forma tão relaxada."
{f:5:Lambdadelta},Diminuindo as próprias chances de vencer.
{f:5:Lambdadelta},".........Mas, bem."
{f:5:Lambdadelta},"É por isso que um tipo de bruxa como a Bern, que lê o oponente e desvia de seus ataques, combina tão mal com ela. Porque a leitura dela não funciona."
{f:5:Lambdadelta},...Provavelmente é fácil para a Bern ler e lidar com tipos obedientes e honestos como eu. Isso me deixa louca!
{f:5:Lambdadelta},"...Bem, ainda assim, um tipo com superpoder de fogo como eu pode facilmente ir em frente contra a luz, do tipo barragem de longo‐alcance como a {f:5:Beatrice}, então eu acho que é tipo {i:janken}."
{f:5:Lambdadelta},"Se eu sou o papel, a Beato é a pedra.{n}Acho que a Bern deve ser a tesoura.{n}Beeemmm, talvez nada disso importe."
{f:5:Lambdadelta},"De fato, o meu papel perde para a tesoura da Bern, mas se eu sou uma folha de superpapel limitado, muito mais grossa que uma folha comum, eu posso derrotar até mesmo tesouras, certo?!"
{f:5:Lambdadelta},"Em outras palavras, eu, Lady {f:5:Lambdadelta}, {i:sou superpapel}!{n} Hoh‐hoh‐hoh‐ho!"
{f:5:Lambdadelta},"Parece que seu rosto recuperou um pouco da cor.{n}Aquela Beato, ela está se divertindo torturando uma peça chamada Rosa."
{f:5:Lambdadelta},"À primeira vista, você acha que ela tem hobbies realmente desagradáveis, não é?{n} Errado!"
{f:5:Lambdadelta},"......Ela só está matando tempo, esperando que você se levante e volte."
{f:5:Lambdadelta},"É um movimento para atear fogo na sua justa indignação, fazendo que você a odeie propositalmente."
{f:5:Lambdadelta},"Sério, eu odeio crianças assim!"
{f:5:Lambdadelta},"Bem, eu vou voltar."
{f:5:Lambdadelta},Ah! Não diga a ninguém que eu me encontrei com você para dar uma ajudinha!
{f:5:Lambdadelta},"Digo, eu não estou ajudando você porque quero salvá‐lo, entendeu?!"
{f:5:Lambdadelta},"Eu, a mais forte bruxa do universo, tive o meu lugar de mais forte tomado pela Bern!"
{f:5:Lambdadelta},"Então é isso, eu tenho que pegar meu título de volta, mas se a Bern perder para a Beato, a posição de mais forte vai para a Beato, certo?!"
{f:5:Lambdadelta},"...Bem, seria mais fácil roubar ele da Beato, mas quem se importa? Isso não iria me satisfazer, entendeu?!"
{f:5:Lambdadelta},Serei eu quem vai derrotar a Bern!{n}E vou recuperar a minha posição de mais forte!
{f:5:Lambdadelta},"Não é como se eu estivesse realmente ajudando você, entendeu?!{n}Eu não vou perdoá‐lo se fizer a Bern chorar!"
