Speaker,Italian (Ars Magica) (Old) (ITA)
Nanjo Terumasa,"""... Di nuovo. ... Non hai ancora superato il tuo amore per l'alcool, eh?"""
,"Tolto lo stetoscopio, l'anziano dottore fece trapelare un lieve sospiro."
,"Nel cupo studio dove aleggiavano polvere e un odore malsano e dolciastro, vi erano due anziani signori."
,"Nell'angolo di questa stanza, che era molto più grande di ciò che la maggior parte delle persone chiamerebbe studio, c'era un letto dall'aria costosa, un uomo sotto esame medico, e il dottore incaricato di eseguirlo. E sembrava esserci anche un domestico ad osservare la scena."
Ushiromiya Kinzo,"""L'alcool è mio amico. È amico quanto te, ed è stato dalla mia parte anche più a lungo di te."""
,"Così disse l'uomo, senza alcuna intenzione di scusarsi, mentre riabbottonava tranquillamente i suoi vestiti dopo aver scoperto il proprio petto per il controllo con lo stetoscopio."
Nanjo Terumasa,"""... Kinzo-san. ... Il tuo corpo sembra in perfetta forma solo per l'effetto dei farmaci. Tuttavia, se continui a bere liquori così forti, la medicina diventerà del tutto inutile. ... Fidati del mio giudizio. Evita di bere."""
Ushiromiya Kinzo,"""Ti ringrazio, anche solo per il pensiero, amico mio. ... Genji. Un altro bicchiere. Annacqualo un poco. Così Nanjo può salvare la faccia."""
Ronoue Genji,"""... Siete sicuro?"""
,"Dopo aver guardato sia il padrone, che aveva chiesto il liquore, sia il dottore che l'aveva proibito, Genji, l'anziano maggiordomo, annuì silenziosamente e obbedì fedelmente agli ordini del padrone."
,"Nanjo, il dottore di famiglia, fece trapelare un altro profondo sospiro guardando il maggiordomo affaccendato davanti al mobile bar..."
,Un odore riempiva l'interno della stanza.
,"... Quel dolce, venefico aroma, sembrava sciogliesse il cuore, se non l'anima stessa. Era l'aroma di quella velenosa bevanda verdastra che l'uomo non riusciva a smettere di bere."
Ushiromiya Kinzo,"""... Nanjo. Tu sei il mio più caro amico, e ci conosciamo da molto tempo ormai. Ti sono profondamente grato per tutto ciò che hai fatto per mantenermi in vita sino ad oggi."""
Nanjo Terumasa,"""Io non ho fatto nulla. ... Dopotutto, non hai mai ascoltato i miei consigli in qualità di tuo dottore."""
Ushiromiya Kinzo,"""Hahahaha... E tu non mi ascolti mai quando ti avverto su una tua mossa errata che stai per fare a scacchi. Sembra che siamo pari."""
Ronoue Genji,"""... Padrone."""
Ushiromiya Kinzo,"""Grazie. ... Non morirei se esaurissi la tua medicina, ma morirei se finissi questo."""
,"Ignorando Nanjo, la cui faccia mostrava un'espressione rassegnata, Kinzo prese il bicchiere che Genji gli stava porgendo..."
,"... Probabilmente ci sono molte poche persone che assocerebbero il venefico colore, che riempiva il bicchiere, con una bevanda alcolica."
Ushiromiya Kinzo,"""... Nanjo. Sii onesto con me. Quanto tempo mi rimane?"""
Nanjo Terumasa,"""Beh... quanto devo accorciarlo affinché tu smetta di bere?"""
,"Nanjo emise ancora una volta un sospiro di rassegnazione. Poi, finalmente parlò, fissando Kinzo che faceva roteare il bicchiere."
Nanjo Terumasa,"""... Non è molto."""
Ushiromiya Kinzo,"""... Cosa vorresti dire di preciso con ciò?"""
Nanjo Terumasa,"""... Lascia che te lo illustri con questa partita di scacchi. Sei molto vicino a dichiarare lo scacco matto... ma non hai ancora messo all'angolo il mio re."""
,Lo sguardo di Nanjo era diretto a un tavolino lì accanto con una grossa scacchiera sopra.
,"Giudicando dalla posizione dei vari pezzi, la partita sembrava essere entrata nella sua parte finale. La torre nera e l'alfiere si trovavano nel bel mezzo delle linee nemiche."
,"Il re bianco era già stato arroccato e messo con le spalle al muro, e persino un dilettante poteva vedere che la partita si sarebbe presto conclusa."
,Entrambi facevano poche mosse ogni volta che Nanjo veniva a fare delle visite mediche.
,"Nanjo stava suggerendo che Kinzo sarebbe probabilmente caduto nel sonno eterno, prima che questa partita potesse essere conclusa."
,"... Quelle non erano tanto le parole di un medico, quanto quelle di un vecchio amico."
Nanjo Terumasa,"""... Se fossi stato un paziente come tutti gli altri, ti avrei raccomandato di scrivere un testamento a questo punto."""
Ushiromiya Kinzo,"""... E cos'è un testamento, Nanjo? Istruzioni scritte a mano per gli avvoltoi su come divorare e sparpagliare il mio corpo?"""
Nanjo Terumasa,"""No, niente affatto. ... Come suggerisce il termine, è un modo per registrare le tue volontà per le generazioni future. È ben diverso da una semplice divisione dell'eredità."""
Ushiromiya Kinzo,"""Hoh. ... E cosa potrei scrivere, a parte la divisione dell'eredità?"""
Nanjo Terumasa,"""... Oh, i tuoi rimpianti... i tuoi problemi irrisolti. Quello che vorresti fosse tramandato... quello che vorresti esprimere. ... Qualsiasi cosa tu voglia."""
Ushiromiya Kinzo,"""... Umpf. ... Ciò che vorrei tramandare, e ciò che vorrei esprimere? Ridicolo. {n}Io, Ushiromiya Kinzo, non ho nulla da dire o lasciarmi addietro!!"
Ushiromiya Kinzo,"Sono nato con niente. E morirò con niente! Non voglio lasciare nulla a quei miei sciocchi figli!!! Anche se la fine dovesse arrivare oggi, anche se dovesse arrivare in questo istante! Accetterò questo destino di morte senza traccia di paura!!"""
Nanjo Terumasa,"""... Kinzo‐san."""
Ushiromiya Kinzo,"""Ho creato ogni cosa. La mia fortuna! Il mio prestigio! Tutto!! Sono tutto cose costruite da me, e se ne andranno con me. Non c'è nulla che voglia lasciare!!"
Ushiromiya Kinzo,"Nulla!! Dopo che me ne sarò andato, non mi importa se verrà tutto sprecato! Non voglio nessuna tomba, nessuna bara!! Questi sono i termini del contratto tra me e la strega! Quando morirò, ogni cosa scomparirà! Fa parte della mia promessa sin dall'inizio, ed ecco perché non mi lascerò dietro niente. Non c'è niente che io possa tramandare!!"""
,"Dopo aver raggiunto un tono di voce sempre più furioso, Kinzo improvvisamente crollò."
,"... Il suo volto era pallido ed emaciato, come se uno spirito maligno l'avesse posseduto e poi abbandonato."
Ushiromiya Kinzo,"""... Tuttavia, ho un rimpianto. Non ho nulla da tramandare, ma c'è una singola cosa che non posso lasciare incompiuta..."""
Nanjo Terumasa,"""... Faresti bene a scriverla. Certo, sarebbe un bene se potessi finirla prima che giunga la tua ora. Comunque, se dovesse accadere il peggio, se ne occuperanno quelli che ti succederanno. Devi tramandare i tuoi rimpianti, così che possano essere risolti anche se tu stesso non sei capace di farlo. ... Questo è l'obiettivo di un testamento."""
,"Come Nanjo tentò di appoggiare delicatamente la mano sulla spalla di Kinzo, l'uomo morente divenne improvvisamente furioso e la respinse."
Ushiromiya Kinzo,"""È inutile, inutile, inutile!!"
Ushiromiya Kinzo,"Dev'essere risolto mentre sono in vita! Al momento della mia morte, la mia anima verrà divorata dai demoni del contratto e cancellata dall'esistenza! {n}Per me non ci sarà pace o un altro mondo dopo la morte! Ecco perché tutto dev'essere fatto prima di andarmene!!"
Ushiromiya Kinzo,Ecco perché un testamento non ha senso per me!! E anche se avessi il tempo per scrivere una cosa del genere... se avessi questa possibilità!! ... Vorrei vederlo. Voglio vederlo ancora una volta!! Voglio vedere il sorriso di Beatrice ancora una volta!!
