Speaker,Italian (Ars Magica) (Old) (ITA)
Ushiromiya Jessica,"""Papà... Mamma...!! Chi farebbe mai una cosa del genere...?!! Waaaaaaaaaaaaaaaahhh...!!"""
,L'addolorata voce di Jessica echeggiò nel roseto...
,Forse fu l'intuizione di una persona che ha vissuto su quest'isola.
,"... Dopo che Jessica aveva guardato nel roseto dove erano morte Rosa oba-san e Maria e non aveva visto niente, era poi andata a guardare nel pergolato."
,"Normalmente, il pergolato era probabilmente un luogo splendido per godersi un tè pacificamente mentre si apprezzavano le rose in una buona giornata di sole."
,"... Inaspettatamente, anche Krauss oji-san e Natsuhi oba-san, avevano trascorso i loro giorni rilassandosi e godendosi lì il loro tè assieme."
,... In quel pergolato erano distesi i cadaveri di Krauss oji-san e Natsuhi oba-san.
,"Almeno non erano inzuppati di pioggia come lo erano Rosa oba-san e Maria, ma era impossibile dirlo ad alta voce a Jessica in quel momento..."
Ushiromiya Battler,"""... Che cosa ne pensa, Dottor Nanjo?"""
Nanjo Terumasa,"""S... Strangolamento, credo. ... Vieni, dai un'occhiata qua. Sui loro colli, ci sono segni distinti che qualcosa di sottile è stato usato per strangolarli."""
Ushiromiya Battler,"""Giusto. ... Dubito che queste cose siano state la principale causa di morte."""
,"... C'erano due armi a forma di picchetto decorate con un disegno occulto, che erano state trovate piantate nella zone della coscia di Krauss oji-san, e vicino al polpaccio di Natsuhi oba-san."
,"Le avevamo trovate infilzate nella fronte e nel petto dei miei genitori, avevamo deciso di lasciarle per la polizia e per preservare la scena del crimine... ma a Jessica non importarono simili faccende e tirò immediatamente via i picchetti fuori dai corpi abbandonati dei genitori."
Ushiromiya Eva,"""... Ora, sono stati trovati corpi perforati nella testa, nel petto, nello stomaco, nel ginocchio e nella gamba."""
Ushiromiya Jessica,"""Oooooooohhhhh, dannazione, dannazione, dannazione!! Ucciderò quell'assassino, lo ucciderò!! Uwaaaaaaaaaahhh...!!"""
Ushiromiya Eva,"""... Con questo, l'ottavo crepuscolo si è concluso. ... Continuerà fino al nono? ... La strega risorgerà e nessuno sarà lasciato vivo."""
Ushiromiya Jessica,"""Non aspetto altro... se la strega resuscita... questo significa che il colpevole farà la sua solenne apparizione, giusto?!"
Ushiromiya Jessica,"Nessuno sarà lasciato vivo? Stronzate... lo ucciderò...! Mi assicurerò di uccidere il colpevole che ha ucciso Papà e Mamma con le mie stesse mani...!!"""
,"Jessica lasciò andare le sue emozioni mentre urlava furiosamente. ... Per evitare di esser schiacciata dal suo dolore, non poteva far altro che opporsi ad esso con rabbia."
Ushiromiya Eva,"""... Noi ancora... non abbiamo trovato George. ... Jessica, voi ragazzi è meglio che stiate qua. Io andrò alla villa."""
Nanjo Terumasa,"""E-Eva-san, non dobbiamo dividerci...!! È pericoloso se non rimaniamo uniti...!"""
Ushiromiya Eva,"""Non c'è niente che possiamo fare per Nii-san o sua moglie. Ma George potrebbe essere vivo da qualche parte...! Io non ho tempo da perdere qui...!!"""
,"Mentre Eva oba-san urlò quelle parole, Jessica la fissò."
,"... Eva non aveva tempo da perdere per i morti. Era più preoccupata per la salvezza del suo unico figlio, che non si vedeva da nessuna parte."
Ushiromiya Eva,"""Jessica-chan, tu dovresti stare al fianco di tuo Padre e tua madre. Farò un breve viaggio alla villa. Battler-kun e Dottor Nanjo, anche voi due potete stare qui."""
,"Dopo aver detto arbitrariamente ciò, Eva oba-san corse fuori dal pergolato."
,"La chiamai per fermarla, ma non c'era modo che lei mi ascoltasse."
,"... Tuttavia, rimanere soli in questa situazione poteva significare solo la morte."
,"Se l'avessimo guardata andare via in silenzio, sarebbe stato come lasciarla morire. Dato che Eva oba-san non aveva intenzione di fermarsi, non avevamo altra scelta che seguirla."
,"... E, nonostante sia crudele dire così, Krauss oji-san e Natsuhi oba-san erano già morti, quindi non c'era niente che potessimo fare per loro..."
,"Alla fine, non avevamo altra scelta che consolare Jessica e dirigerci insieme alla villa."
,"... Fortunatamente, Jessica si alzò."
,Forse era stata capace di liberarsi dal dolore. ... Ma ciò che era emerso al suo posto era un'espressione come quella di un demone.
Ushiromiya Jessica,"""... Ucciderò quella persona con le mie mani... farò in modo di vendicarli... andiamo, Battler. Se troviamo il colpevole, non ti intromettere. Lo ucciderò sicuramente...!!"""
Ushiromiya Battler,"""... Anche io ho i miei parenti da vendicare. Scusa ma chi primo arriva, meglio alloggia."""
Ushiromiya Jessica,"""... Già... hai ragione... uccidiamolo!"""
,"Con le mie parole, Jessica finalmente sembrò sentirsi compatita per le sue emozioni."
,"Aveva ancora quell'espressione oscura, ma sentii che aveva riottenuto un po' di lucidità."
,Partimmo. Inseguendo Eva oba-san.
,"Attraverso il roseto, su per la gradinata, correndo a massima velocità verso la villa... la cui enorme, intimidatoria ombra balenava tra i fulmini."
,"... Con questo, gli omicidi dell'epigrafe hanno raggiunto l'ottavo crepuscolo. {n}E poi, al nono crepuscolo, la strega risorgerà. ... Nessuno sarà lasciato vivo."
,Con tutta probabilità perderò la mia vita.
,"... Ma almeno, voglio imprimere la verità nei miei occhi. Questa è la sola cosa che al momento mi spinge a muovermi."
,"Fummo capaci di riunirci con Eva oba-san, che stava avendo problemi con la porta d'ingresso."
,Sembrava che tutto il sangue le fosse salito alla testa. Questo probabilmente stava rendendo impacciate le sue dita.
,Pareva che non riuscisse neanche a compiere il semplice gesto di inserire la chiave nella serratura.
,"... Poi, ci fu un suono debole."
,Il suono di una porta che si sbloccava. Come se avesse aspettato tutti i sopravvissuti prima di aprirsi.
,"Mi sembrava come se la villa maligna, stesse provando ad inghiottire tutti gli umani rimasti in un'unica volta..."
,Probabilmente il fetore che si riversò fuori nell'istante in cui la porta si aprì... non poteva essere descritto semplicemente come un odore.
,Non era semplicemente l'odore carbonizzato proveniente dal Nonno.
,... Pensai che contenesse anche i rimpianti dei domestici e del gruppo di Papà... di tutti i morti.
,"... Cosa significava il fatto che stesse fluttuando fuori, travolgendoci?"
,"... Era il grido dei morti, che ci stava dicendo di non entrare?"
,"Tuttavia, Eva oba-san non indietreggiò nemmeno per una cosa del genere."
,"... E noi che dovevamo seguirla, fummo obbligati ad entrare nella villa, nonostante avessimo ricevuto quel messaggio..."
Ushiromiya Eva,"""George?! George!! Se riesci a sentirmi, rispondi! Geoooooorge!!"""
,Eva oba-san gridò a squarciagola.
