Speaker,Italian (Ars Magica) (Old) (ITA)
,"Il più grande evento per la famiglia Ushiromiya in autunno era la riunione di famiglia di ottobre, ma per Jessica, ce n'era un altro prima di quello: il festival culturale della scuola."
,"A Jessica piaceva la scuola. Per lei, era un posto dove poteva scaricare lo stress accumulato per il rigido stile di vita che era costretta tenere a casa."
,"Per il festival culturale di oggi, aveva formato un gruppo con i suoi amici, e aveva dichiarato che avrebbero suonato musica leggera su un palco provvisorio."
,"Lei aveva continuato a prepararsi ed esercitarsi per quello, e aveva atteso con trepidazione... ma c'era una cosa che la preoccupava."
,Guardò l'orologio. ... C'era ancora un pò di tempo... ma si sentiva a disagio.
,Quella persona verrà davvero?
,"Dopo aver preso un profondo respiro, il suo cuore sobbalzò quando tutti i suoi amici incominciarono improvvisamente a parlare con voci stridule."
,"""Non è possibi-le, il ragazzo di Hina è così figo!!"""
,"""Vero?! Vero?!"""
,"""Ho sentito che il ragazzo di Rin è davve-ro un tipo alla moda! È vero che quel tipo ha una mania per gli occhiali?!"""
,"""Non è possibile, non è possibile, mio marito sarà un bel ra-gazzo!"""
,"""""""Kyakkya{p:0:♪} Kyakkya{p:0:♪}"""""""
,"... Nessuna delle ragazze l'avrebbe detto... ma per loro, il festival culturale alla scuola di Jessica era realmente una mostra dei propri ragazzi."
,"Jessica non aveva il ragazzo. Aveva alcuni amici del sesso opposto, ma nessuno ‘di speciale’."
,"... Ma Jessica era piuttosto famosa a scuola, e tutti pensavano che sarebbe stato naturale per lei avere un partner adatto."
,"Per di più, il suo orgoglio la faceva agire come se quello fosse il caso."
,Così era timidamente riuscita a imbrogliarli in qualche modo fino a quest'anno.
,"... Ma per svariati motivi, non era stata in grado si sfuggire al festival culturale di quest'anno..."
,"""Jessie. Il tuo ragazzo è qui?"""
Ushiromiya Jessica,"""Cosa?! Ah, uh, no, sembra che non sia ancora qui. È occupato per il lavoro? Ahahahahahahahahahaha..."""
,"""Che tipo è il tuo ragazzo, Jessie? Come minimo dacci un indizio. Che tipo di relazione? Che tipo di relazione?!"""
,"""Incredibile, è un ragazzo che lavora, giusto?! Arriverà in uniforme?! Di sicuro indosserà degli occhiali, giusto?! Kyaa!!"""
,"""Ehiiiii, non esiste in realtà, ho ragione? Se ci dici la verità, ti lasceremo stare con noi! Piangiamo assieme durante questo festivaaaal!"""
Ushiromiya Jessica,"""No, no, no, lui esiste lui esiste lui esiste, ve l'ho detto, esiste veramente... ahahahahahahahahahaha...!!"""
,Il sorriso amaro di Jessica era coperto da sudore freddo. ... Cominciava a dubitare di essere davvero riuscita ad ingannare i suoi perspicaci amici...
