Speaker,Italian (Ars Magica) (Old) (ITA)
Ushiromiya Rosa,"""... Ah... uu..."""
,Silenzioso. Nero. Freddo. Doloroso.
,Rosa poco a poco riprese conoscenza...
,E la prima cosa alla quale pensò... era che sarebbe stato meglio se non si fosse svegliata affatto.
,"Dopotutto, con il suo corpo così freddo e dolorante... mano a mano che avrebbe ripreso conoscenza il dolore sarebbe solo diventato più forte."
,Era come se avesse dormito su del marmo freddo come il ghiaccio nell'oscurità più totale e sdraiata a faccia in giù per parecchio tempo.
,"... Aaah, è per questo che me lo dico sempre. Anche se si tratta solo di un pisolino, cerca almeno di raggiungere il divano."
,"Sebbene io me lo ripeta sempre, se provo ingenuamente a chiudere i miei occhi anche solo per un attimo, e mi addormento sul pavimento o sulla sedia del mio studio, poi mi farà male tutto il corpo e mi renderà le cose difficili..."
,"Giacché mi sono addormentata su di un pavimento così freddo e duro, persino le mie ossa sono fredde come il gelo."
,"Giacché mi sono addormentata su di un pavimento così freddo, il lato della faccia a contatto con esso mi fa molto male."
,"... Se mi guardassi ad uno specchio ora, sono sicura che vi vedrei un segno imbarazzante."
,"Non pensavo che strofinarlo sarebbe stato sufficiente a farlo scomparire, ma ciononostante continuai a strofinare il lato della faccia che mi faceva male, cercando di mandare via quel segno..."
,... Mi chiedo... che posto sia mai questo.
,"Pensavo fosse buio pesto, ma pare che non sia così. Dopotutto, riesco a vedere il mio corpo, anche se non benissimo."
,"... Senz'ombra di dubbio vi era una fonte di luce, ma se anche guardavo in alto verso il soffitto... se non il cielo, vi era solo un'enorme distesa d'oscurità e non riuscivo a vedere la luce necessaria."
,"Solo il mio corpo era fievolmente illuminato, laddove tutto il resto era invece immerso nell'oscurità... così mi si presentava questo mondo."
,"Era come se Rosa, sola, fosse stata abbandonata in un mondo dimenticato."
,"Man mano che riacquistava lucidità, iniziò ad innervosirsi non sapendo la motivazione per cui era tutta sola in un luogo solitario come quello."
,"... Proprio mentre era sul punto di urlare qualcosa e domandare se vi fosse qualcuno... *patter*... *patter*, sentì un rumore di passi che si dirigeva verso di lei."
,"Erano passi leggeri, quindi pensò si trattasse di un bambino. Non avvertì nulla di strano, quindi non aveva paura."
,"Ma non erano neppure i passi di Maria, quindi, mentre si domandava chi mai ci potesse essere in un'oscurità del genere, iniziò a fissare la direzione dalla quale veniva il rumore dei passi."
,... Non ebbe neppure il tempo di farlo che... una sagoma appena visibile entrò nel suo campo visivo.
,Aveva l'aspetto... di un bambino molto più piccolo di Maria.
,... Chi era? Non conosco questo bambino.
,Ma l'espressione sul suo volto era quella di un bambino che si era perso e non trovava i genitori.
,"... In quanto Madre con una figlia lei stessa, Rosa sentì come se il suo petto fosse appena stato fatto a pezzi..."
Sakutarou,{p:0:『}... Uryu. {p:0:』}
Ushiromiya Rosa,"""... Ah..."""
,"Nello stesso istante in cui il bambino biascicò quella parola infantile... lei avvertì dolore in quel lato della faccia che aveva cominciato a farle male a causa del pavimento gelido, come se fosse stata trapassata da aghi lunghi, duri e sottili."
,Senza pensarci premette la mano contro quella parte del viso.
