Speaker,Italian (Ars Magica) (Old) (ITA)
Ushiromiya Ange,"""Amakusa, puoi spegnerla?"""
Amakusa Juuza,"""Whoops, scusa. Non ti piace M. Zakky?"""
Ushiromiya Ange,"""Non sono dell'umore adatto."""
,Amakusa spense la radio.
,"Il mondo di suoni allegri fu immediatamente inghiottito dal ruggito del mare, e cancellato dal grigio dell'oceano..."
Captain Kawabata,"""... Riesce a vederlo? Lì è dove al tempo c'era il molo."""
Ushiromiya Ange,"""..."""
,"Il capitano della barca indicò, ma non riuscii davvero a ricordare quella scena di 12 anni fa."
,... Avevo creduto che sarei stata sicuramente capace di ricordare subito come le cose erano al tempo... ma non mi è tornato alcun ricordo.
,"Dopo quell'incidente, l'isola fu isolata e lasciata inselvatichire."
,"... Anche questo è piuttosto logico, ma incapace di soddisfarmi... per qualche ragione fu triste e doloroso."
,"... Ah, ma almeno ricordo una cosa."
,Si potrebbe dire che probabilmente è uguale in ogni parte del mare... ma ricordo almeno una cosa.
,Il verso... dei gabbiani. Me lo ricordo... quello.
,"... Quando ero piccola, raramente andavo verso l'oceano."
,... Quindi ogni cosa che simboleggiava l'oceano per me significava Rokkenjima e la riunione della famiglia.
,In breve... era il simbolo della felicità di uscire con la mia famiglia.
,"Tuttavia, a questo punto, sembra persino messo incerto se quella fosse felicità."
,"Nella mia giovinezza, il viaggio sembrava come una vacanza di famiglia, ma considerando la situazione dei miei genitori al tempo, di certo era un viaggio molto difficile da gestire, con la distribuzione dell'eredità che riempiva il posto con l'odore della polvere da sparo."
,"Riesco a ricordami che andavo in giro ridacchiando, ignorando completamente i sentimenti dei miei genitori..."
Amakusa Juuza,"""Rokkenjima... eccola. L'inizio di tutto, e l'ultima fermata di tutto il viaggio."""
,"Amakusa, in un tentativo di parlare ai miei sentimenti più profondi, provò a sembrare figo."
,"La barca circumnavigò l'isola. ... Come cambiava angolo, speravo che i miei ricordi della sagoma dell'isola al tempo potessero riaffiorarmi un poco, ma alla fine, nonostante l'insenatura fosse completamente nascosta dalle scogliere, non fui capace di ricordare niente..."
Ushiromiya Ange,"""... Capitano, quella cosa che ha nominato... sull'altro molo... per favore me ne parli."""
Captain Kawabata,"""Hmmm. ... Rokkenjima apparentemente ha solo un molo. Ma questo è solo ciò che è di dominio pubblico."""
Ushiromiya Ange,"""Sul retro dell'isola, c'è un altro molo nascosto. ... Come Rokkenjima stessa. {n}Ha una seconda faccia, che nessuno conosce..."""
Captain Kawabata,"""... Rokkenjima è un'isola in possesso della famiglia Ushiromiya. Ma ha un altro volto, come un isola di proprietà personale di Kinzo-san..."""
Amakusa Juuza,"""Quindi questa isola... ha due moli e due ville. Lui ha sicuramente speso molto in modo da poter mantenere un'amante."""
Ushiromiya Ange,"""E chi era a conoscenza di questo molo...?"""
Captain Kawabata,"""Molto pochi. Kinzo-san, il maggiordomo Genji-san. Noi delle barche, e un numero molto piccolo di domestici vecchi. ... Sia il precedente proprietario della clinica Nanjo e quella Kumasawa baa-san lo sapevano. Nominarli in questo modo fa sembrare che ce ne fossero un po', ma ad ogni modo, era davvero piccolo il numero delle persone che ne era a conoscenza."""
Ushiromiya Ange,"""Per favore... mi parli dell'altra villa."""
