Speaker,Italian (Ars Magica) (Old) (ITA)
{f:5:Beatrice},"""Idiota!! Non è ovvio?!! Perché sarà divertente ucciderla e vedere il dolore sul tuo volto, per cos'altro?!! Kuhyahahahahahahaha!!"""
{f:5:Beatrice},"""Guarda, guarda, non distogliere lo sguardo, guarda. Guarda, guarda, guarda, guarda! È magia, sono i miei mobili, non importa quanto provi a negare me e la mia magia, guarda, guarda, guarda, guarda, guarda, guarda! Gyahhahhahahaha!!"""
{f:5:Beatrice},"""... Scusami, Battler. È stato piuttosto interessante. ... Comunque, stavo solo provando a fare ciò che aveva suggerito la Maestra, ma ha funzionato davvero bene! In ogni caso, dopo aver agito malvagiamente ed esplorato gli abissi della crudeltà, comportandosi sufficientemente da incompetenti e gentili, si ottiene un gigantesco incremento su quel metro per misurare la buona volontà, verooo? Kyahahahahahaah!!"""
,Quel tono solitario era il suono del vento desolato che soffiava. Il colore degli sfavillanti petali dei fiori sui cespugli di rose era... quello dell'oro.
,Il gruppo di farfalle dorate che una volta danzava in questo dorato giardino di rose come petali di rosa ondeggianti... non si vedeva più in nessun luogo...
,"La padrona della Terra Dorata è la Strega Dorata, Beatrice. Potrebbe essere chiamata disumana e crudele. Arrogante e oltraggiosa. Eppure, anche ingenua e semplice."
,"Quella sua risata, che perdeva più e più grazia man mano che continuava... non si sentiva più."
,"La Strega Dorata Beatrice... sedeva come una bambola, riposando su una sedia adornata tanto splendidamente quanto il dorato giardino di rose."
,... Non si stava rilassando.
,"I suoi occhi erano vuoti. Non rispondeva a nessuna domanda. Nondimeno, non le era concesso di dormire. Beatrice sedeva come una bambola..."
,"I suoi capelli erano sciolti, e Virgilia li stava premurosamente sistemando con un pettine."
,"Se si fosse lamentata di questo e quello riguardo la sua acconciatura, allora sarebbe stato chiaro che era la solita Beato."
,"... Tuttavia, lei non rispose, e non mostrò alcuna reazione. Quindi invece, sembrava solo che Virgilia stesse pettinando i capelli di una grande bambola..."
,"Vicino a loro, c'era un tavolo."
,Su di esso una scacchiera... assieme a un misto di pezzi bianchi e neri impegnati in una battaglia all'ultimo sangue.
,"Tuttavia, qualcosa in questa disposizione sembrava diversa dagli scacchi normali. ... Poteva essere un gioco simile agli scacchi, ma non identico."
,"E dall'altro lato... appoggiato allo schienale della sua sedia mentre contemplava la sua prossima mossa, c'era un giovane."
,"... No, forse non stava pensando alla sua prossima mossa."
,"Ogni tanto, cambiava la posizione dei pezzi, riconsiderando la situazione ad ogni spostamento."
,"Forse stava ricostruendo le disposizioni precedenti, provando a scoprire i processi logici dietro queste mosse."
,"In passato... Kinzo, il capo della famiglia Ushiromiya, una volta aveva paragonato l'imparare gli schemi degli scacchi con l'intraprendere un viaggio attraverso i pensieri dei vecchi maestri."
,Ushiromiya Battler... aveva iniziato un viaggio.
,――Un viaggio in cerca della logica della Strega Dorata... che l'aveva portata a creare questa disposizione e fare queste mosse.
,"Battler prese un pezzo nero che avrebbe dovuto essere mosso in avanti... e lo riportò alla posizione originale, sospirando profondamente."
,"Le pedine di Battler erano bianche. Tuttavia, su quella scacchiera, il lato di Battler era la zona dei neri. Stava ricostruendo quella disposizione, cercando di giocare dal punto di vista di Beato..."
Ushiromiya Battler,"""... Più lo faccio, meno capisco le tue mosse."""
,Anche Battler... non si aspettava che Beato rispondesse a quell'affermazione.
,No... pensando che ci sarebbe stata la possibilità di una sua risposta... aveva parlato come rivolgendosi a se stesso.
,Gli occhi di Beato... non riflettevano nulla. E la sua bocca non diceva nulla.
{f:5:Beatrice},"""..."""
,Dopo averlo pregato di ucciderla... la Strega Dorata era diventata un cadavere che aveva smesso di vivere.
,Non stava dormendo. ... Non poteva allontanarsi da questo gioco ed era quindi impossibilitata a dormire...
,Quindi doveva aver sentito. Tuttavia... le parole non avevano probabilmente raggiunto il suo cuore.
,"Ora, la Strega Dorata non avrebbe sogghignato alle mosse di Battler, né le avrebbe elogiate o sminuite."
,Beatrice ormai non era... nulla più di una bambola vivente.
,"Eppure, ogni tanto gli lanciava uno sguardo. Uno sguardo vuoto, ma pur sempre uno sguardo."
,"A volte, sembrava fare qualche sorta di gesto o perfino muovere le labbra."
,"Tuttavia, i suoi movimenti non erano stati capaci di comunicare alcunché a Battler..."
Ushiromiya Battler,"""Come hai deciso questa mossa in questa situazione? ... Non lo capisco proprio. Non capisco le tue mosse."""
{f:5:Beatrice},"""..."""
{f:5:Virgilia},"""... Beato. Battler-kun ti sta parlando..."""
{f:5:Beatrice},"""..."""
Ushiromiya Battler,"""... Dì qualcosa. Prova a sogghignare o ridere a squarciagola. ... Non me la prendo neanche se usi quella tua risata stridula."""
,... Ci si può credere...? Quella stridula risata di Beato... non verrà ascoltata mai più.
,"Tuttavia, anche se lei non poteva rispondere, la sua voce sicuramente la raggiungeva. ... Battler aveva parlato perché credeva in questo. Quindi disse la stessa cosa ancora una volta..."
