Speaker,Italian (Ars Magica) (Old) (ITA)
Ushiromiya Rosa,"""..."""
,Rosa si svegliò.
,... Doveva essere stato un sonno molto profondo. La sua mente era annebbiata e i suoi pensieri erano confusi.
,"Che posto è questo...? Sembrava una villa, ma almeno non sembrava essere quella della famiglia Ushiromiya."
,Riusciva a vedere una stanza che sembrava un salotto.
,... E c'era del tè che era stato preparato. Probabilmente era stato preparato per lei.
,"Un luccichio che sembrava polvere d'oro fluttuava per la stanza, facendo apparire la scena molto surreale."
,"... Quando poi si accorse che erano farfalle dorate, quest'impressione si rafforzò."
,C'era qualcuno davanti a lei.
,... Femmina. ... Una donna.
,... La strega... del ritratto.
,Sembrava parlare da sola.
,"Era probabile che stesse parlando con Rosa, ma Rosa, la cui mente era avvolta da una spessa nebbia, non aveva idea di cosa stesse dicendo..."
{f:5:Beatrice},"""... Va bene qualsiasi cosa. Se c'è qualcosa che desideri, te la darò tutta. {n}Puoi considerarla la mia ricompensa per la tua buona sorte, e un giusto scambio per le mie richieste."""
{f:5:Beatrice},"""Probabilmente non è nulla di che per te. Ad ogni modo, è l'unica transazione valida per quel che mi riguarda."""
,... Di cosa... sta parlando.
,... Non lo so... non lo so.
{f:5:Beatrice},"""È solo che... sono senza dubbio una strega. Credo che sarebbe saggio chiedere qualcosa che solo una strega può darti."""
{f:5:Beatrice},"""Non è forse un'occasione rara, questa. Puoi davvero ricevere un favore da me, Beatrice la Dorata. *cackle*cackle*!"""
Ushiromiya Rosa,"""... Urk..."""
,"Finalmente, Rosa iniziava a sentire il sangue che le scorreva in corpo. ... I suoi movimenti erano ancora lenti, e non era nemmeno in grado di ripetere a voce le parole che stava pensando."
{f:5:Beatrice},"""Sono largamente conosciuta come la Strega Dorata. Conferire a qualcuno una montagna d'oro, come quella che ho dato a Kinzo, non è difficile per me. {n}Ad ogni modo, puoi ricondurre tutti i piaceri del mondo degli uomini al danaro. Di conseguenza, l'oro equivale a tutti i piaceri del mondo degli uomini."""
{f:5:Beatrice},"""Riesci a immaginarla? Una montagna d'oro tale che non riusciresti a sfruttarla tutta quanta nel corso della tua vita."""
,"Quando la strega soffiò nella sua pipa, sette colori composti da fumo si avvolsero attorno all'ambiente circostante."
,"Quando fece ciò, l'interno del salotto... fu riempito all'improvviso da ammassi di lingotti d'oro."
,Sembrava una scintillante parete color dell'oro.
,"... Se ogni lingotto valeva diverse decine di milioni di yen, quanto sarebbe valso tutto questo?"
,Anche solo pensare ad una simile cifra sembrava un peccato.
{f:5:Beatrice},"""... Tuttavia, il mondo degli esseri umani è complesso. So che ci sono cose che non si possono ottenere anche se ammassassi tanto oro da toccare il cielo. So che ci sono vuoti che non si possono riempire."
{f:5:Beatrice},"Non mi prenderò gioco di ciò, ed è per questo che questo è un dono che solo una strega come me può darti."""
{f:5:Beatrice},"""... Ma perché non riempio io quei vuoti per te? Già, che ne dici. È qualcosa che solo io posso darti. Dovresti essere molto felice."""
