Speaker,Italian (Ars Magica) (Old) (ITA)
,La strage del primo crepuscolo fu scoperta alle ore 6:00 del mattino il giorno seguente.
,"Gohda, che si era svegliato per preparare la colazione, andò a controllare i parenti che erano rimasti nella sala da pranzo dalla notte precedente a causa della conferenza di famiglia."
Ushiromiya Battler,"""Parlaci di quando hai scoperto il delitto."""
Gohda Toshiro,"""{p:42:La sala da pranzo era chiusa a chiave.} Ovviamente c'è una serratura sulle porte della sala da pranzo, ma in genere restano aperte. Ho bussato, ma non c'è stata risposta..."""
Kumasawa Chiyo,"""{p:42:Sono arrivata in quel momento.} Gli ho suggerito di aprire la porta, per ogni evenienza."""
Gohda Toshiro,"""Quando {p:42:ho aperto la porta col passepartout}, una vista terrificante mi attendeva all'interno..."""
Kumasawa Chiyo,"""{p:42:Eva-sama, Hideyoshi-sama, Rudolf-sama, Kyrie-sama, Rosa-sama e Genji-san,} {p:42:sei persone in tutto, giacevano a terra, ricoperti di sangue...}"""
Ushiromiya Krauss,"""In seguito c'è stata una gran confusione. {p:42:Tutti si sono radunati nella sala da pranzo.}"""
Ushiromiya Natsuhi,"""Non voglio ricordarlo... la vista di tutti i ragazzi che piangevano rannicchiati sui corpi dei loro genitori..."""
Ushiromiya Jessica,"""C'era la possibilità che potessero essere ancora vivi. ... Tutti quanti li scuotevano disperatamente."""
Shannon,"""Ma è stato inutile... {p:42:la morte di ogni genitore era stata confermata dal proprio figlio...}"""
Kanon,"""{p:42:Io e il dottor Nanjo abbiamo confermato che Genji-san era morto.}"""
Nanjo Terumasa,"""È stato un modo orribile di morire... {p:42:nessuno confermerebbe per sbaglio una morte, anche gli altri oltre me.}"""
Ushiromiya Maria,"""Sembra che {p:42:tutte le vittime siano morte sul colpo.} ... Kihihihihi."""
Ushiromiya Krauss,"""{p:42:Dopo aver ispezionato l'interno della sala da pranzo, abbiamo scoperto che tutte le porte e le finestre erano chiuse, rendendola una stanza chiusa.}"""
Ushiromiya Battler,"""E {p:42:niente di sospetto è stato ritrovato all'interno della sala da pranzo.}"""
Ushiromiya George,"""Ovviamente, {p:42:non c'era nessuno nascosto all'interno della sala da pranzo.}"""
Ushiromiya Krauss,"""Naturalmente. Siamo tutti qui ora. {p:42:È chiaro che nessuno si sta nascondendo.}"""
Ushiromiya Jessica,"""Ma Papà, se fosse vero, non avrebbe senso... sei persone sono state uccise, e la sala da pranzo è una stanza chiusa! Come avrebbe potuto qualcuno ucciderli e poi scappare?!"""
Ushiromiya Natsuhi,"""... Preferirei non pensarci, ma i domestici con i loro passepartout sono i più sospetti."""
Ushiromiya Krauss,"""Hanno ucciso i sei, poi sono usciti e hanno chiuso la porta con i loro passepartout. ... È una teoria sensata."""
Gohda Toshiro,"""E-Eeek! È... è assurdo!"""
,"Poiché non era possibile che il colpevole si stesse nascondendo nella sala da pranzo, aveva senso ritenere che il colpevole avesse chiuso la porta dopo aver commesso l'omicidio ed essere uscito dalla stanza."
,"Era naturale che i domestici, con i loro passepartout, venissero sospettati."
,"E, purtroppo, nessuno dei domestici aveva un alibi."
,"Tuttavia, ciò non voleva solo per i domestici. Anche tutti gli altri non avevano un alibi."
Ushiromiya Battler,"""C'è modo di chiudere dall'esterno senza un passepartout?"""
{f:5:Bernkastel},"""No, non c'è. ... Hmm, non è sufficiente. Lo dirò con la verità rossa."""
{f:5:Bernkastel},"{p:1:Tutte le porte possono essere chiuse o aperte soltanto con un passepartout.} {p:1:Ovviamente, è possibile chiudere o aprire le porte dall'interno della stanza anche senza un passepartout.}"
{f:5:Lambdadelta},"""Ecco a voi. Altre domande?"""
{f:5:Beatrice},"""Non dovrebbero esserci chiavi per ogni singola stanza oltre ai passepartout?"""
{f:5:Bernkastel},"""... Normalmente esisterebbero. Tuttavia, avrebbero reso il gioco più complesso, quindi le ho eliminate. Verità rossa. {p:1:In questo gioco, considereremo i passepartout come le uniche chiavi esistenti.}"""
Ushiromiya Battler,"""In altre parole, tutte le serrature che appaiono in questo gioco possono essere chiuse o aperte soltanto dai passepartout."""
{f:5:Lambdadelta},"""Esattamente. È un gioco davvero semplice."""
{f:5:Beatrice},"""In questo caso, dovremmo verificare il numero di passepartout e chi li ha."""
{f:5:Bernkastel},"{p:1:Ci sono cinque passepartout in totale.} {p:1: Ognuno tenuto da ciascun domestico.} {n}Le chiavi sono gestite in modo particolare. {p:1:I domestici tengono le chiavi con loro per tutto il tempo, per cui è impossibile che vengano rubate, prestate, o usati da altri esseri umani oltre loro.}"""
Ushiromiya Battler,"""Che diavolo. Ora sembrano meno delle chiavi e più un sistema ad impronte digitali."""
{f:5:Beatrice},"""Metafora interessante. ... In altre parole, nel mondo di questo gioco, non sono i passepartout, ma i cinque domestici stessi a poter aprire o chiudere le porte."""
Ushiromiya Krauss,"""Abbiamo provato a recuperare il passepartout di Genji-san, ma senza successo."""
Ushiromiya Natsuhi,"""Per prevenire problemi in seguito, {p:42:abbiamo distrutto il passepartout di Genji.}"""
,Questo era il delitto del primo crepuscolo. La scena del crimine era la stanza chiusa della sala da pranzo.
,"Nessuno dei domestici possedenti passepartout ha un alibi. Inoltre, nessuno degli altri ha un alibi..."
,Tutti tornarono in salotto per discutere sul da farsi.
,"I telefoni erano fuori uso, per cui non potevano contattare la polizia."
,"Il colpevole si stava forse nascondendo da qualche parte, pianificando di attaccare la prossima vittima proprio in quel momento?"
,"O era con loro, leccandosi le labbra e gustandosi la prossima preda?"
,"Nessuno di loro aveva alibi, ed era possibile che ognuno di loro fosse colpevole..."
,"Tuttavia, quell'aria pesante non durò a lungo."
,"Verso mezzogiorno tutti si erano stancati di litigare, e avevano deciso di prendersi una pausa."
,Krauss e Natsuhi annunciarono di voler parlare tra di loro da soli e si diressero verso il primo piano.
,"Quello era solo l'inizio, dopodiché tutti iniziarono ad andare in giro da soli ogni tanto, ad esempio per andare in bagno o per andare a guardare la pioggia che cadeva senza fine."
,"Tuttavia, non importa quanto tempo fosse passato, Krauss e Natsuhi erano gli unici a non essere ritornati."
,"Furono inviate telefonate sia alla stanza di Krauss che a quella di Natsuhi usando la linea interna, ma non ci fu risposta."
,Poteva essere successo qualcosa.
,"Si diressero tutti insieme verso le stanze di Krauss e Natsuhi... e nella stanza di Natsuhi, trovarono Krauss e Natsuhi che giacevano sul pavimento."
Gohda Toshiro,"""{p:42:La stanza di Madame era chiusa!} È proprio come la sala da pranzo!"""
Shannon,"""Dopo aver ottenuto il permesso di tutti, {p:42:io ho sbloccato la porta...}"""
Kanon,"""{p:42:Krauss-sama e Natsuhi-sama giacciono distesi sul pavimento della stanza.}"""
Ushiromiya Battler,"""{p:42:Il dottor Nanjo ha controllato il battito.} {p:42:Dopodiché, ha annunciato che entrambi erano morti sul colpo.}"""
Nanjo Terumasa,"""Corretto. {p:42:Ho confermato entrambe le loro morti.} {p:42:Non c'è dubbio che siano morti sul colpo.}"""
Ushiromiya Jessica,"""Ho esaminato tutta la stanza, alla ricerca di un indizio...! Alla fine, {p:42:ho scoperto che le finestre e le porte erano tutte chiuse, rendendola una stanza chiusa.}"""
Kumasawa Chiyo,"""Un'altra stanza chiusa! E ancora una volta, noi domestici con i passepartout verremo sospettati...!"""
Gohda Toshiro,"""M-Ma non c'è da aver paura...! Dopo che Madame ha iniziato a sospettare di noi, abbiamo iniziato a tenerci d'occhio a vicenda!"""
Shannon,"""{p:42:Tutti noi domestici siamo stati insieme per tutto il tempo.}"""
Kanon,"""{p:42:Tutti noi domestici possiamo confermare un alibi per tutti gli altri domestici.}"""
Ushiromiya Battler,"""Questo sì che è interessante. Stai dicendo che questa stanza chiusa è ancora più perfetta."""
{f:5:Bernkastel},"""... Nel caso della prima stanza chiusa, nessuno aveva un alibi. Quindi, per questa stanza chiusa, ognuno di loro ha un alibi."""
{f:5:Beatrice},"""In questo mondo, i domestici stessi diventano passepartout viventi. Dato che tutti loro hanno un alibi perfetto, era impossibile chiudere la stanza di Natsuhi..."""
Ushiromiya George,"""Abbiamo deciso di conservare la scena del crimine così com'era."""
Ushiromiya Maria,"""{p:42:Abbiamo posto del nastro adesivo all'esterno di ogni porta e finestra, sigillandole!}"""
Ushiromiya Jessica,"""Sono sicura che il colpevole abbia lasciato qualche indizio in quella stanza! {p:42:Ci siamo accertati che nessuno fosse in grado di entrare o uscire fino all'arrivo della polizia!}"""
Ushiromiya Battler,"""Poi, abbiamo fatto lo stesso con la sala da pranzo. {p:42:Abbiamo sigillato allo stesso modo anche la sala da pranzo.}"""
Nanjo Terumasa,"""Siamo giunti alla conclusione che l'intera villa dovesse essere lasciata così com'è. {p:42:Abbiamo sigillato anche la villa stessa, e tutti noi abbiamo preso rifugio nella casa degli ospiti.}"""
Ushiromiya Battler,"""Hanno sigillato l'intera villa? Nastro adesivo su tutte le finestre? Hanno anche usato una scala per le finestre al secondo piano?"""
{f:5:Bernkastel},"""... Il gioco sarebbe diventato complicato così, per cui ho semplificato la cosa. {p:1:Tutte le finestre hanno sbarre di ferro, quindi è impossibile entrare o uscire attraverso di esse.} {p:1: }Pertanto, {p:1:diremo che possono sigillare l'intera villa sigillando le due porte, la principale e quella sul retro.}"""
Ushiromiya Battler,"""Capisco. Così è facile."""
{f:5:Beatrice},"""Cosa ne pensi?"""
Ushiromiya Battler,"""In realtà uccidere le due persone nella stanza di Natsuhi oba-san sarebbe semplice. Basterebbe che qualcuno bussasse alla porta per farsela aprire. Tuttavia, non potrebbe chiuderla dopo."""
{f:5:Beatrice},"""Solo i domestici possono chiudere le porte, ma tutti i domestici hanno alibi."""
Ushiromiya Battler,"""A meno che i domestici siano tutti in combutta. Ma soprattutto, il primo crepuscolo mi ha insospettito."""
{f:5:Beatrice},"""Pensi che uno dei sei che è morto nella sala da pranzo fosse in realtà vivo e abbia commesso il crimine?"""
Ushiromiya Battler,"""È a causa di Erika. Non posso fare a meno di essere sospettoso quando delle persone esaminano dei cadaveri."""
{f:5:Beatrice},"""Quindi pensi che qualcuno tra le prime sei vittime fosse vivo?"""
Ushiromiya Battler,"""Già. E in seguito, ha ucciso Krauss e Natsuhi. Poi ha chiuso la porta, si è nascosto all'interno della stanza, e ha trovato una buona opportunità per scappare."""
{f:5:Beatrice},"""Mh, questa teoria ha senso."""
{f:5:Bernkastel},"""... Lo dirò in rosso. {p:1:Il colpevole del primo crepuscolo ha davvero ucciso sei persone.}"""
{f:5:Beatrice},"""Proverò a ribattere con la verità blu. Ecco la vera natura di questa stanza chiusa. {p:2:Il colpevole ha chiuso la porta dall'interno, poi si è nascosto nella stanza di Natsuhi.} {p:2:Poi, dopo che tutti se ne sono andati, ne ha approfittato per scappare.}"""
{f:5:Bernkastel},"""... Va bene, lo negherò in rosso. {p:1:Il gruppo ha sigillato la stanza nello stesso momento in cui se ne sono andati.} {p:1: Nessun colpevole si è unito al gruppo quando se ne sono andati.} {p:1: Inoltre, tutti i sigilli sulla stanza di Natsuhi, sulla sala da pranzo, e sulla villa stessa non verranno infranti.}"""
{f:5:Lambdadelta},"""Heheheheheh. In altre parole, non puoi usare il trucco in cui si nasconde sotto al letto per poi scappare in seguito."""
Ushiromiya Battler,"""... Interessante. Bella mossa, Bernkastel."""
{f:5:Bernkastel},"""Grazie."""
,"Questo era il delitto del secondo crepuscolo. La scena del crimine era la stanza di Natsuhi, una stanza chiusa."
,"Stavolta, tutti i domestici con passepartout avevano un alibi."
,"L'intero gruppo, realizzando quanto fosse pericoloso rimanere nella villa, prese rifugio nella casa degli ospiti..."
,Tutti quelli che si erano rifugiati nella casa degli ospiti decisero di rimanere chiusi lì finché non fosse passato il tifone.
,"Lì, se tutti si fossero tenuti d'occhio, avrebbero potuto evitare ulteriori crimini dall'interno o dall'esterno."
,"Tuttavia, non avrebbero potuto farlo senza interruzioni fino alla fine della tempesta."
,"Ancora una volta, le loro azioni avevano lasciato un punto debole scoperto, e dovettero affrontare un'altra tragedia."
Ushiromiya Battler,"""Shannon-chan e Kanon-kun, che erano usciti per svolgere una faccenda, non sono ancora tornati...!"""
Ushiromiya Jessica,"""George Nii-san si è fatto cogliere dall'agitazione, così {p:42:siamo andati tutti fuori a cercarli.}"""
Kumasawa Chiyo,"""Abbiamo trovato Shannon-chan che giaceva nel roseto. Oh povera, povera Shannon-chan..."""
Ushiromiya George,"""Pregai che fosse ancora viva. Tuttavia, {p:42:dovetti riconoscere che era morta...}"""
Nanjo Terumasa,"""Ovviamente, {p:42:anche io l'ho esaminata e ho confermato la sua morte.}"""
