Speaker,Italian (Ars Magica) (Old) (ITA)
{f:5:Virgilia},"{a:c: Terra alla terra. {n}Cenere alla cenere, polvere alla polvere. Illusioni alle illusioni. {n}E sogni ai sogni. }"
{f:5:Virgilia},{a:c: Un sogno è qualcosa disegnato sulla sabbia fra le onde che arrivano e se ne vanno. }
{f:5:Virgilia},{a:c: Qualcosa così fragile che viene spazzato via ogni volta che le onde si ritraggono. }
{f:5:Virgilia},"{a:c: Per questo motivo, coloro che sono senza cuore potrebbero deridere il disegno e definirlo inutile. }"
{f:5:Virgilia},"{a:c: Tuttavia, nessun'onda arriverà più a cancellare il sogno che lei ha disegnato. }"
{f:5:Virgilia},{a:c: Il suo sogno finale e bellissimo non sparirà per tutta l'eternità. }
{f:5:Virgilia},"{a:c: Avanti, prova a immaginartelo. }"
{f:5:Virgilia},"{a:c: Immaginalo come il gentile sole pomeridiano di un tiepido giorno primaverile, {n}come se quella luce non potesse più affievolirsi. }"
{f:5:Virgilia},"{a:c: Dopotutto, è una cosa così meravigliosa... }"
{f:5:Virgilia},{a:c: ―Testimone al tuo ultimo sogno} {n}Publius Virgilia Maro
,"I sospetti erano radunati in una stanza, e diversi Inquisitori dell'Eresia stavano facendo rapporto sui risultati della loro investigazione."
,"Le loro uniformi somigliavano molto a quelle delle Eiserne Jungfrau, ma erano un po' diverse. E differenti erano anche i distintivi che contrassegnavano il loro dipartimento."
,Poi venne il suono di qualcuno che batteva una volta le mani. Era la capo Inquisitrice.
,Era il suo segnale significante che tutti i ragionamenti erano stati completati.
,"""Com'è stato dimostrato, è tutto piuttosto chiaro. Si sappia che la logica precedente ha provato l'insussistenza del suo alibi."""
,All'altro capo del dito che indicava vi era una cameriera tremante dagli occhi spaventati.
,"Il suo nome era... no, non è importante."
,"Quello che importava ora era che era la sola che sarebbe potuta entrare a suo piacimento nella camera chiusa dello studio dove la vittima era stata rinvenuta, inoltre, era stato dimostrato che l'alibi che sosteneva di avere per l'ora del delitto era contraddittorio."
,"Tremando, la cameriera cercò di continuare la sua illogica difesa, ma tutto ciò che diceva era già stato smontato."
,"""Con questo, abbiamo trovato prove sufficienti per il ‘who dunnit’ e l'‘how dunnit’. Si sappia che la sua posizione come colpevole è ora un fatto incrollabile."""
,"""S-State scherzando...! P-Perché avrei dovuto uccidere il Padrone che amavo e rispettavo tanto...?! Non avevo un motivo, una ragione...!"""
,"""... Chi ha commesso il crimine e come. Si sappia che questo è tutto ciò che dev'essere stabilito. Per favore, consentitemi di parlare. Si sappia che i moventi non sono necessari nei gialli."""
,L'Inquisitrice parlò freddamente.
,"Dopo aver finito la sua preghiera di strega, Virgilia si allontanò dalla bara, che giaceva su un altare adornato da molte rose stupende."
,"Al suo posto, Battler si mosse davanti alla bara, indossando il suo mantello da padrone del territorio..."
,"Anche se il mantello doveva rappresentare dignità e maestà, in qualche modo faceva sembrare Battler più piccolo."
,Battler teneva in mano un libro dalla rilegatura maestosa.
,Era... un registro di gioco che era appena stato scritto.
,O forse era una storia. Un gioco. Oppure un Frammento.
,In esso... vi era scritto il ‘sogno’ che per lei sarebbe stato il più lieto di tutti...
,Battler lo premette contro la sua fronte e rimase in contemplazione per qualche tempo.
Ushiromiya Battler,"""..."""
,"Poi, lo baciò... e lo depose gentilmente nella bara."
,Era stato messo sul suo petto.
,La faceva sembrare una ragazzina che abbracciava il suo animale di pezza preferito mentre si addormentava...
Ushiromiya Battler,"""... Questa è... la storia unica che ho creato per te."""
,"Questa storia sarà rinchiusa con te nella tua bara, per tutta l'eternità."
,"Perciò, nessuno potrà leggerla eccetto te, lì nella tua bara."
{f:5:Virgilia},"""Rinchiusa in quella scatola del gatto, la sola immutabile, inviolabile... storia eterna."""
Ushiromiya Battler,"""In questo modo... nessuno sarà in grado di contaminare la tua storia. {n}Nessuno potrà negarla, o metterla in discussione. ... Soltanto fra me e lei... soltanto noi due, questa è la sola e unica... verità certa."""
,Quei bastardi...
,Un uomo correva attraverso una città avvolta dal crepuscolo.
,"La confusione e il tumulto giornaliero di questo bellissimo villaggio, che univa la tradizione all'ordine nel classico stile dell'ultimo secolo, ora sembrava soltanto un sogno."
,"Il sole arancio del tramonto era già nascosto dietro la torre dell'orologio, e lo stretto vicolo stava rapidamente discendendo nell'oscurità."
,"Cominciando ad accendersi, le lampade a gas rendevano l'oscurità crepuscolare soltanto più accentuata."
,L'uomo accelerò. Non c'era tempo. Doveva fare in fretta.
,"Aveva dovuto condurre diversi esperimenti e verificare diverse cose, e ci era voluto più tempo di quanto si aspettasse."
,"""Sì, nessun dubbio. Il ‘who dunnit’ e l'‘how dunnit’ sono tutto ciò che serve nei gialli."""
,"Nel genere giallo, al movente, o ‘why dunnit’, viene data la priorità più bassa."
,Un omicidio viene costruito perché c'è un colpevole che commette un crimine.
,"Non c'è posto per un movente qui. Perciò, di solito è l'elemento più ignorato."
,"Infatti, di questi tempi, c'è anche chi dice non sia necessario."
,"""Se si trova il colpevole con nient'altro che il ‘why dunnit’, non è un giallo. {n}È propaganda. Tuttavia..."""
,"Tuttavia, soltanto a causa di questo fatto... {n}non significa che si possa ignorare il movente... il cuore."
{f:5:Virgilia},"""... Sappiamo entrambi quanto si divertirà nel suo ultimo sonno. {n}Perciò, dubito che qualcuno possa disturbarlo. ... Dopotutto, chi potrebbe mai disturbare una bambina dormiente che sorride per un sogno felice?"""
Ushiromiya Battler,"""..."""
{f:5:Virgilia},"""Su. ... È ora per noi di andarcene. Se facciamo troppo rumore, la sveglieremo dal suo sonno."""
Ushiromiya Battler,"""... Hai ragione. Cos'altro si può fare con una bambina che dorme eccetto metterle addosso una coperta, spegnere le luci, e andarsene senza far rumore..."""
,"Dopo aver guardato la bara un'ultima volta, Virgilia si voltò in silenzio."
,Battler fece lo stesso... ma poi si fermò e si voltò verso l'altare ricoperto di rose...
Ushiromiya Battler,"""..."""
,Battler disse le sue ultime parole col cuore.
,"Finché quelle parole non avessero lasciato la sua bocca, nessuno avrebbe potuto capire quali fossero."
,"... Tuttavia, quelle parole del cuore fecero cambiare espressione a Battler diverse volte."
,"Prima si accigliò tristemente... poi, la sua faccia si rabbuiò di rimorso, e poi cambiò in un sorriso amaro e confuso ... mutò velocemente fra varie, diverse espressioni."
,"E infine... l'ultima espressione a comparire sul suo volto, fu, sorprendentemente... un sorriso gentile."
Ushiromiya Battler,"""..."""
,"Qualcosa salì alle labbra di Battler. Tuttavia, se lo rimangiò."
,Non potevano esserci certamente parole per descrivere i molti sentimenti che provava nel petto.
,Perciò... dire qualcosa ad alta voce forse non sarebbe stato educato.
,"Battler lo capì, e si trattenne dal parlare ancora una volta con un sorriso amaro."
{f:5:Virgilia},"""..."""
Ushiromiya Battler,"""... Grazie."""
{f:5:Virgilia},"""Oh, non ho fatto nulla per meritare la tua gratitudine..."""
Ushiromiya Battler,"""... Lascio a te il resto."""
,"Dopo aver visto Virgilia annuirgli in risposta, Battler voltò le spalle all'altare un'ultima volta... e lasciò la cappella."
,Anche Virgilia svanì... e così ogni elemento di disturbo che avrebbe potuto interrompere il suo felice sonno sparì...
,"Gli Inquisitori dell'Eresia ascoltavano con sguardi calmi... anzi, beffardi."
,Ascoltavano i balbettii sconnessi della cameriera accusata di aver assassinato il suo padrone.
,"Tuttavia, niente di ciò che diceva poteva colmare il vuoto nel suo alibi."
,Erano tutte soltanto spiegazioni emozionali. Ho amato e rispettato così tanto il mio padrone. Non avevo motivo di ucciderlo.
,"Non importa quanto parlasse, la faceva sembrare soltanto sempre di più il vero colpevole agitato che cercava inutilmente di resistere."
,"Il ‘who dunnit’ e l'‘how dunnit’ erano stati soddisfatti. E per quanto riguardava il ‘why dunnit’, il movente, il cuore..."
,"... Non importa quanto parlasse della gratitudine verso il suo padrone, che le aveva generosamente dato un lavoro dopo essere stata lasciata sulla strada a causa di varie sfortune, ciò non l'avrebbe per nulla aiutata nel genere giallo."
,"Per cui, il suo movente non aveva importanza. Tutto ciò sarebbe potuto essere spremuto fuori dal colpevole in seguito."
,"Un'Inquisitrice dell'Eresia tirò fuori un rotolo di pergamena e lo srotolò davanti a sé, ponendo fine ai singhiozzi e alle proteste della cameriera."
,"""Ecco come ha commesso il crimine. Si sappia che questa accusa è stata ricevuta dalla Grande Corte e che il suo arresto è stato approvato. Ecco il suo mandato di arresto. Il movente è irrilevante. Si sappia che una cosa del genere è completamente estranea al processo di individuazione del colpevole. Per favore, consentitemi di parlare. Si sappia che noi dell'SSVD possediamo metodi per costringere i criminali impenitenti a rivelare la verità."""
,"""Con questi strumenti d'interrogazione benedetti dal potere della giustizia, noi Inquisitori dell'Eresia strapperemo i suoi arti, li bruceremo, li faremo a pezzi, la impiccheremo con essi, e così facendo spremeremo da lei la verità rossa. {n}Non è neanche necessario che confessi! Aiutanti, arrestate quella cameriera!"""
,"""Non sono stata io! Non ho ucciso io il padrone...!! N-No, noooooooooo!!"""
,"""Fermi lì. Lei non è il colpevole."""
,"Un uomo spalancò la porta con un calcio, e tutti gli Inquisitori rimasero sbalorditi alla sua vista."
,"""P... Perché si trova qui? Si sappia che questo caso non è più di sua responsabilità...!"""
,"""Silenzio. Trovate una persona senza alibi e pensate semplicemente che sia la colpevole? Credete davvero che non ci sia bisogno di un movente, di un cuore, in un crimine? I crimini sono commessi dalle persone. Non ci sono crimini senza un cuore. Non accetterò mai alcuna teoria che ignora il cuore."""
,"""S-Si sappia che la sua ostinazione sul ‘why dunnit’ è semplicemente imbarazzante...! Il ‘why dunnit’ non è necessario! Una cosa simile può essere facilmente estratta tramite interrogatorio! Perfino la Grande Corte ha già riconosciuto che questa donna è la colpevole...!!"""
,"""Oh, la Grande Corte assume che tutti quanti a parte la cameriera abbiano un alibi. Ma soltanto perché vi hanno sentiti dire così, e hanno scambiato la vostra presunzione e la vostra vanità per saggezza. Se uno qualsiasi degli altri indiziati perde il suo alibi, le vostre prove raccolte finora non valgono nulla. {n}Basta guardare come sono patetici alcuni di quegli alibi. L'orologio nella sala d'attesa ha battuto la mezzanotte proprio all'ora esatta? Il cane alla porta sul retro abbaiava a tutti?"""
,"""Allora, siete riusciti a provare che l'alibi della cameriera era falso. Congratulazioni. Ma è finita qui?"
,"Potrà anche essere stato possibile per lei farlo, ma ha un qualsivoglia movente? Gli alibi degli altri sono assolutamente perfetti? Questa cameriera non era l'unica con un alibi fasullo. Dovete continuare a cercare se volete trovare gli altri."
,"C'era qualche genere di risentimento verso la vittima? O qualche problema di denaro? Non abbandonate il movente, non abbandonate il cuore. I gialli aridi in cui si può lasciare alla fine la scoperta del movente non valgono il tempo di nessuno."""
,"""S-Se la cameriera non è la colpevole, allora perché ha finto di avere un alibi?! Anche chiedersi una cosa del genere è una perdita di tempo! Si sappia che dobbiamo semplicemente interrogarla, spremerle la verità rossa, e farle firmare col rosso sangue tutto ciò che è accaduto all'ora del delitto!"""
,"""Già, probabilmente potete farlo. Potete limitarvi a usare quella vostra tortura per spremere tutti i fatti francamente e oggettivamente, come visti dagli occhi di Dio. Ma la sapete una cosa? ... Non accetterò mai gialli e teorie a cui manca il cuore."""
,"""H-Ho già preso io la responsabilità per questo caso!! Ho anche un decreto proprio qui! Avanti, Aiutanti, si sappia che non c'è ragione di esitare! Vi ordino di arrestare questa cameriera!!"""
,"Quando diede quest'ordine, le sue subordinate esitarono, guardando alternativamente la loro superiore e quell'uomo..."
,"""Non ve lo lascerò fare. Il vero colpevole è un altro. È possibile utilizzare il movente per trovarlo, e il trucco dell'alibi è vecchio. Non potete scordarvi il cuore."""
,"""N-Non ce n'è bisogno...!! Dobbiamo solo trovare i sospetti che avrebbero potuto commettere il crimine, interrogarli, ed estrarre da loro la verità rossa!! Nell'eventualità che non siano i colpevoli, allora avremo solo bisogno di interrogare il prossimo indiziato...!!"""
,"""E lo chiamate ragionamento?"""
,"""Stia indietro!! Noi arresteremo quella donna!! Si sappia che questa cameriera è la colpevole!!"""
,"""{p:1:È proibito per un domestico essere il colpevole!!}"""
,"""C-C- Cosa... ha detto...?!?!"""
,Le parole di potere scaraventarono via le aiutanti che stavano cercando di arrestare la cameriera.
,"""{p:1:... Venti Regole di Van Dine, Regola Undicesima.} ... Se volete torturare questa cameriera, assicuratevi prima di controllare due volte gli alibi per la seconda moglie e il suo amante."""
,"""Q-Quei due hanno già un alibi chiarissimo per l'ora del delitto...!!"""
,"""Quello, un alibi? Dannazione, un'idiota come te non potrebbe capire indipendentemente da quanto te la faccia semplice. Se vuoi chiamarti Capo Inquisitrice, prova a capire almeno questo da sola. Fino ad allora, terrò io quel mandato di arresto per la cameriera."""
,"""E cosa mi dice di lei, allora?! Può provare che questa cameriera non ha commesso il crimine?! Comprenda che era chiaramente lontana dalla cucina all'ora del delitto! Cosa stava facendo, e dove?! Quella donna non può provarlo, io non posso provarlo, e lei non può provarlo! Nessuno può! Ecco perché non abbiamo altra scelta che usare questi strumenti di tortura per interrogarla finché non uscirà la verità rossa!!"""
,"""Potete spremere sangue e verità rossa quanto diavolo volete dal vero colpevole. Però, non vi lascerò interrogare o torturare nessuno che non lo sia."""
,"""E-Ecco perché tutti dicono che è troppo clemente...! Tutti i sospetti devono essere interrogati! È così che noi Inquisitori dell'Eresia conduciamo i processi alle streghe!!"""
,"""Esatto, siamo inquisitori dell'Eresia. Sconfiggere streghe malvagie è il nostro lavoro. Tuttavia, non dobbiamo rischiare di far del male agli innocenti. {n}Non dobbiamo sospettare di loro...! Tutti gli umani hanno le loro verità personali. Dovrebbero venire esposte soltanto quando commettono dei crimini. {n}Ci è stato dato il diritto di portarle alla luce. Ma c'è una cosa che non possiamo fare."""
,"""... C... Che cosa...?!"""
,"""Nessuno, nemmeno Dio, ha il diritto di esporre le verità innocenti di coloro che non hanno peccato!!"""
,La cameriera capì finalmente che lui stava cercando di proteggerla.
,"""... I-Io non so chi lei sia, ma... g... grazie ... mille...! Io... davvero non sono... la colpevole!"
,"""Già, lo so. ... Il tuo ragazzo ha detto che darebbe ogni cosa per provare il tuo alibi. Dovresti ringraziarlo. Quel ragazzo ha detto che l'onore e la reputazione non avevano valore comparate a te."""
,"""M... Ma, così facendo, lui..."""
,"""Non si arriverà a tanto. Esporre i segreti fra amanti è un lavoro per riviste di terz'ordine. Quello non è mystery. ... Non permetterò mai ragionamenti così senza cuore."""
,"E, per la prima volta, l'espressione scontrosa dell'uomo si rilassò, e carezzò la testa della cameriera senza riserbo."
,"""... Sono sicuro che voi due sarete felici insieme. Però, incontrarsi in segreto durante il lavoro non è proprio una cosa degna di lode. Cercate di limitarlo al minimo."""
,"""L... La ringrazio tanto... la ringrazio tanto..."""
,Queste parole furono sentite soltanto da loro due.
,"L'uomo aveva scoperto la sua innocenza, che poteva essere provata soltanto scoprendo i segreti di un paio di giovani amanti, e si era precipitato in cerca di una soluzione, risentito dall'arroganza di coloro che cercavano di esporli con la violenza."
,"""Lo scopo del teorizzare non è creare un colpevole per travolgere le verità che giacciono nei cuori di coloro che non hanno peccato. ... Se volete giocare al detective, non dimenticate il cuore. Se lo fate, siamo soltanto stupratori intellettuali. Non dimenticatelo!!"""
,"""Uu... ggh... ggggghhhhh...!!"""
,"Quando l'uomo parlò, gli Inquisitori non ebbero più modo di controbattere."
,"Il suo nome è Will. Eppure, non è così che tutti solevano chiamarlo."
,"Capo Inquisitore dell'Eresia dell'SSVD, il Reparto di Esecuzione del Pentimento dell'Ottavo Distretto della Gran Corte dei Cieli."
,Wright Cacciatore di Stregoni.
Willard H. Wright,"""Questa è l'ultima cosa che lascio a voi tutti. Se volete essere il prossimo ‘Wright Cacciatore di Stregoni’, ricordatelo. Non dimenticatelo mai!!"""
