Speaker,Italian (Ars Magica) (Old) (ITA)
,"Ovviamente, dal momento in cui era nata... Jessica era stata cresciuta in questa villa."
,"La villa decadente, in stile occidentale che i cugini chiamavano villa era casa sua."
,"Eppure, non aveva mai capito tanto i sentimenti dei suoi cugini quanto oggi."
,"... E allo stesso tempo, non aveva mai pensato che la sua stessa casa, che conosceva bene, fosse un posto diverso tanto quanto ora..."
,La sua... camera.
,"Questa una volta era stata il suo solo nascondiglio, il solo posto in questa vasta villa dove poteva sentirsi in pace."
,Tuttavia... non aveva mai sentito così tanta pressione provenire da quella porta quanta ne sentiva ora.
Ushiromiya Jessica,"""... Un test, hai detto...? Tch, che diavolo mi potrà aspettare lì dentro... non troverò mica la mia scrivania e tutta la roba in disordine sparsa per tutta la camera, vero...?"""
,"Si comportò coraggiosamente, cercando di ingannare se stessa. ... Cercando di convincersi che non avesse paura di nulla."
,"Preparandosi, aprì la porta della sua stanza."
Ushiromiya Jessica,"""..."""
,"... Quando vide che, fortunatamente, la stanza non sembrava essere stata messa a soqquadro, si rilassò."
,Non c'era... nessuno. ... Ovviamente. Non cerano posti per nascondersi qui dentro.
,"Immediatamente, Jessica chiuse a chiave la porta dietro di lei. ... In questo modo, la stanza era sicura."
,"Sbirciò sotto il letto e nell'armadio, ma naturalmente, nessuno si stava nascondendo."
Ushiromiya Jessica,"""... C... Che diavolo. ... Haha... haha...!"""
,Guardò l'orologio. ... Erano appena passate le 23:10.
,"Mentre la sua tensione si smorzava e la stanchezza cominciava a tornare in tutto il suo corpo, capì quanto la giornata fosse stata assurda."
,Erano ancora le 23:00 circa.
,"... Il programma era stato per i cugini di trovarsi, divertirsi giocando assieme, e parlare vivacemente di varie cose durante la notte."
,"Normalmente, a quest'ora avremmo fatto una cosa del genere. Perché... siamo arrivati a questo...?"
Ushiromiya Jessica,"""... È tutta colpa di quel dannato vecchio... come ha potuto fare questo... a Mamma... a tutti quanti..."""
,Scosse la testa a destra e sinistra con rabbia e tristezza... ma lì non c'era nessuno verso cui dirigere quelle emozioni.
