Speaker,Italian (Ars Magica) (Old) (ITA)
,... Non ho la più pallida idea di cosa stia succedendo.
,"Per favore, qualcuno lo spieghi in un modo con cui persino io posso capire... cosa è successo ieri."
,"Nella cucina della villa, stavo prendendo in prestito un po' di cibo."
,"Aprendo quel frigorifero di lusso, si può trovare di tutto. Si può mangiare e bere quanto si vuole."
,"... Anche se il tifone durasse una settimana, avrei cibo più che a sufficienza."
,"Con del vino in una mano, stavo favorendo del semplice prosciutto a fette."
,Mi chiedo quanto siano costosi questo vino e questo prosciutto.
,"Anche voi ingredienti siete sfortunati. Se solo foste stati cucinati da Gohda-san, sareste potuti rinascere come pietanze molto più incredibili..."
,"Guardai l'orologio. Molto presto, saranno le 24:00. Il 5 ottobre, il secondo giorno, avrà termine."
,"... Quel folle 4 ottobre, ieri, sembrava una menzogna. ... Questo è quanto... niente era successo dopo il mio test o roba del genere."
,Non è successo niente.
,"Nessuna chiamata, e nessuna lettera. Non è venuto nessuno, e io non son stato attaccato da alcuno."
,Non è successo proprio niente.
,"Voglio lamentarmi su come ho perso tempo ed energie a causa di tutta quella tensione... perché dopo, per un giorno intero, per tutte le 24 ore..."
,"... Non è successo nieeeente. Quindi di certo, non accadrà nient'altro."
,... 24 ore fa... sono stato chiamato da Beatrice nel posto di fronte all'entrata della villa.
,"Lì, mi è stato sottoposto uno strano test per determinare il successore del capofamiglia o qualcosa del genere."
,"Io a modo mio ho dato una risposta seria, ma qualcosa non è andato per il verso giusto dall'altra parte."
,Beatrice si è arrabbiata senza motivo ed è diventata silenziosa.
,"Io le ho gridato provando a dire qualcosa, ma non mi ha risposto."
,"Le ho chiesto dove fosse Maria, ma lei mi disse solo di andare alla cappella, e se ne andò."
,"A dire la verità, è stato un anticlimax. ... Non importa che tipo di strano test mi abbia dato, ma almeno dimmi se l'ho passato o ho fallito."
,"Stai cercando di dire ‘Ottimo lavoro, i tuoi risultati ti saranno spediti in seguito’ o qualcosa del genere? ... Smettila di prendermi in giro."
