Speaker,Italian (Ars Magica) (Old) (ITA)
,"""Sì, non lo scorderò mai. È accaduto nell'aprile del 1987. Ho ricevuto una richiesta alquanto strana da un amico."
,"... C'era una vasta collezione di libri, che appartenevano a un uomo molto ricco e che sono stati venduti all'asta, e si pensava che qualcuno di quelli fosse molto prezioso per gli studi di archeologia e del folklore, così come per l'occulto, così questo amico voleva controllare se fossero meritevoli d'attenzione."""
Ushiromiya Ange,"""...'87. Metà anno dopo l'incidente di Rokkenjima."""
,"""Corretto. Avevano spiegato che quei libri erano sfuggiti al disastro su Rokkenjima. La proprietaria dell'isola, Ms. Ushiromiya Eva, li aveva messi all'asta."""
,"Questo era all'apparenza un ristorante di alta classe. In un posto appartato e tranquillo, un uomo di mezz'età sedeva di fronte ad Ange."
,Si poteva scorgere Amakusa all'entrata del ristorante. Probabilmente stava in guardia contro gli inseguitori della famiglia Sumadera.
,"Lo studioso di fronte ad Ange parlava educatamente, ma con entusiasmo."
,"Non aveva toccato il cibo che aveva davanti nemmeno con un dito, quindi si poteva capire quanto fosse eccitato mentre parlava con fervore."
,"Era un professore di qualche college, ed era particolarmente conosciuto come un esperto del folklore occidentale."
,"Tuttavia, nella sua vita lavorativa, quella era solo una conveniente facciata."
,"La sua vera vita lavorativa era... lo studio dell'occultismo, magia occidentale, alchimia, e qualsiasi altra cosa avesse a che fare con l'occulto, così come la demonologia."
,"In poche parole, era la persona più adatta a capire i dettagli della ricerca di Kinzo..."
Professor Ootsuki,"""Innanzitutto, ciò che ho appreso esaminando i libri è che Ms. Ushiromiya Eva non aveva assolutamente alcuna educazione nello studio del folklore, e che l'originale proprietario dei libri, Ushiromiya Kinzo, era senza dubbio uno dei cinque massimi esperti di demonologia in Giappone."""
,"Aprile, 1987."
,Un negozio di antichità molto grande in città ha reperito una gran quantità di antichi documenti che si pensava avessero un gran valore storico.
,Ne erano entrati in possesso dopo che Ushiromiya Eva li aveva venduti all'asta.
,"A quel tempo, si pensava che Eva sarebbe stata l'erede della famiglia Ushiromiya e che avrebbe avuto tutti i beni per sé come unica sopravvissuta."
,"Tuttavia, a quel punto, nemmeno metà anno era passato dall'incidente, e nonostante le circostanze straordinarie, non era stato stabilito che gli altri fossero scomparsi così a lungo da essere ritenuti morti."
,"A causa di ciò, si pensava che Eva fosse in ristrettezze economiche, essendo incapace di percepire l'assicurazione sulla vita della sua famiglia."
,"Sembra che abbia cercato di vendere qualsiasi cosa avesse valore, e anche i libri custoditi nel luogo in cui era scappata, Kuwadorian, diventarono un bersaglio di ciò."
,"E questi vecchi libri, che successivamente furono chiamati ‘la Biblioteca Ushiromiya’, furono in seguito raccolte dagli esperti del campo dai negozi di antichità così da poter essere valutati... e gli esperti rimasero strabiliati."
Professor Ootsuki,"""Almeno parlando dal punto di vista dell'occulto, l'impatto di quella scoperta sul mondo era paragonabile a quella della scoperta dei rotoli del Mar Morto."
Professor Ootsuki,"Questo perché, contenuti nella ‘Biblioteca Ushiromiya’, vi erano molti documenti estremamente importanti che, nonostante la loro esistenza fosse stata nota per più di mille anni, non furono mai trovati."""
,"I molti sogni dell'occulto, come quelli rappresentati dall'alchimia, avevano sempre un grande fascino sui dilettanti."
,"Si mormora che molti ‘libri magici’ di grande valore storico, non ancora mostrati al pubblico, potrebbero essere dei beni segreti di amanti dell'occulto molto ricchi."
,"Si dice che oggetti come il taccuino di Leonardo da Vinci, che sono piuttosto popolari tra i dilettanti, ne fossero i primi esempi."
,"Si dice che approssimativamente 5000 pagine del taccuino esistano ancora oggi, e che oltre 10,000 siano state perdute, ma alcuni ricercatori credono che una grossa parte di questa sezione perduta potrebbe essere monopolizzata da alcuni dilettanti e da alcune persone estremamente ricche."
,"Si dice che a causa di tutto ciò, anche adesso, i dilettanti che non possono far altro che cercarli senza badare a spese per trovare taccuini tranquillamente dimenticati e non rivelati..."
,Non c'è alcun dubbio che Ushiromiya Kinzo fosse anch'esso uno di quei dilettanti.
,"Non si sa cosa fece Kinzo per procurarseli, ma non c'è alcun dubbio sull'abbondante uso che fece delle sue enormi ricchezze, comprandoli da altre persone ricche con il suo stesso hobby."
,"Quei libri, che erano così preziosi che i dilettanti semplicemente non potevano soddisfare il loro desiderio di accaparrarseli, furono scoperti in largo numero alla fine del ventesimo secolo, e il loro rilascio al pubblico diede al mondo intero un enorme choc..."
Professor Ootsuki,"""A causa di questo avvenimento, il nome Rokkenjima divenne noto in tutto il mondo. E il mondo ha ricevuto un forte choc all'alta probabilità che, a causa dell'incidente su Rokkenjima, un grande numero di libri ancora più preziosi che non erano stati ancora scoperti sono andati perduti."
Professor Ootsuki,"... Per questo motivo, i nomi di Rokkenjima e della Biblioteca Ushiromiya rimarranno nei nostri ricordi per sempre."""
,... Nostri ricordi. Quel ‘nostri’ probabilmente alludeva a quella cerchia vicina all'occulto con lo stesso hobby di Kinzo.
,"A seguito di quel caso, il nome di Rokkenjima aveva assunto un significato molto importante nel mondo dell'occulto."
,"Ci sono stati davvero molti rapporti sull'incidente di Rokkenjima, ma non è stato un evento internazionale."
,"Comunque, questo caso aveva fatto il giro del mondo, prendendo l'immagine di Rokkenjima come una piccola isola nell'arcipelago Izu, e dipingendoci sopra un'isola demoniaca con un insieme di enigmi, sospetti, misteri e occulto."
,"In altre parole, finché la biblioteca di Kinzo non fu data al pubblico da Eva, Rokkenjima non era nulla più di un'isola senza nome che nessuno ricordava... e soprattutto non era l'isola della strega."
,"In ogni caso, quando la conoscenza della Biblioteca Ushiromiya si diffuse nel mondo, l'immagine di Rokkenjima prese subito una svolta verso l'occulto."
Professor Ootsuki,"""E così, ciò che accadde dopo fu il caso del messaggio nella bottiglia. Ciò che tramutò quell'isola nell'isola della strega. Un'isola senza nome nell'arcipelago Izu cominciò a trasformarsi in un'isola occulta, e l'isola della misteriosa strega, Beatrice."
Professor Ootsuki,"Potresti dire che, senza la Biblioteca Ushiromiya o il messaggio nella bottiglia, la Leggenda della Strega di Rokkenjima non si sarebbe mai creata."""
Ushiromiya Ange,"""... Un messaggio in bottiglia."""
Professor Ootsuki,"""Sì. Una forma di comunicazione ad un bersaglio non definito lanciando una bottiglia vuota con sigillata all'interno una lettera nel mare."
Professor Ootsuki,"È un modo famoso per mandare SOS da isole deserte, ma a causa dell'influenza dei famosi libri gialli stranieri, è anche conosciuto come un metodo di confessare la verità dopo la morte di una persona, come un testamento ad effetto ritardato. Il caso con il messaggio in bottiglia di Rokkenjima appartiene senza dubbio alla seconda categoria."""
Ushiromiya Ange,"""... Questa è ciò che tutti dicono abbia raccolto un pescatore in un'isola vicino?"""
Professor Ootsuki,"""Esatto. Abbiamo appreso che un giovane pescatore su Shikinejima raccolse una bottiglia di vino con una lettera all'interno. Questo giovane pescatore la tenne giusto per curiosità. Poi, poiché Rokkenjima era sprofondata sotto l'attenzione del mondo a causa della Biblioteca Ushiromiya, annunciò la propria scoperta."""
Ushiromiya Ange,"""C'è qualche possibilità che sia stata una creazione del pescatore?"""
Professor Ootsuki,"""Certamente, non siamo stati in grado di negare questa possibilità. I frammenti di pagina nella bottiglia da vino erano firmati da un'appartenente alla famiglia Ushiromiya. Una ragazza chiamata Ushiromiya Maria. Comunque, dopo aver guardato alla calligrafia lasciata sui suoi oggetti, è stato confermato che questo messaggio fosse stato scritto con la calligrafia di un'altra persona."""
Ushiromiya Ange,"""... La calligrafia di un'altra persona...?"""
Professor Ootsuki,"""Esatto. Come minimo, credo non ci sono dubbi che sia stato scritto da una persona molto più esperta a scrivere e di un'età di molto maggiore alla sua. {n}C'era un'alta probabilità che qualcuno avesse falsificato il suo nome quando lo scrissero. Per di più, a quel punto, si pensava che i contenuti di quei pezzi di pagina avessero un credibilità molto bassa."""
,In ogni caso.
,"Più tardi, venne confermato che un simile messaggio in bottiglia era stato recuperato nell'oceano vicino il giorno dell'incidente dalla polizia mentre cercavano contratti perduti, e ciò causò scalpore."
Professor Ootsuki,"""Sembra che, per le prove delle aree circostanti e per il fatto che la bottiglia fosse sigillata, la polizia avesse deciso che la possibilità che fosse tutta una fabbricazione era bassa e fu abbandonata pochi giorni dopo l'incidente. {n}E la calligrafia di entrambe coincideva. Questo fece aumentare la credibilità dei pezzi di pagina trovati dal pescatore."
Professor Ootsuki,"Sembra che i quotidiani e simili abbiano riportato i contenuti di quel messaggio ripetutamente, ma hai bisogno di una spiegazione?"""
Ushiromiya Ange,"""... No. Li conosco, più o meno."""
,Alcuni pezzi erano stati infilati in entrambe le bottiglie di vino.
,"Era un taccuino molto lungo scritto da qualcuno che si faceva chiamare Ushiromiya Maria ma che non era Maria, e che raccontava gli eventi cominciando dal giorno prima dell'incidente fino al giorno dell'incidente in uno stile molto simile a un diario."
,"E i suoi contenuti furono l'inizio de ‘la Leggenda dell'Omicidio Seriale della Strega’, così come de ‘il Puzzle della Strega Dorata Beatrice’."
Professor Ootsuki,"""Questo bizzarro taccuino in stile diario descriveva come i membri della famiglia Ushiromiya, bloccati sull'isola dal tifone, furono catturati in una cerimonia per la resurrezione di una strega, e uccisi uno a uno in maniere inesplicabili."
Professor Ootsuki,"E alla fine, la Strega Dorata Beatrice rivisse, e tutto fu gettato nella Terra Dorata. ... È stato scritto come se fosse un resoconto completo degli eventi di quel giorno."
Professor Ootsuki,"Inoltre, descriveva la situazione sull'isola a quel tempo nei minimi dettagli, e gli ex-domestici che avevano lavorato per la famiglia Ushiromiya avevano testimoniato che era stato scritto sicuramente da una persona che conosceva i dettagli interni dell'isola."""
