Speaker,Italian (Ars Magica) (Old) (ITA)
,"""In piedi!! Cosa stai facendo, oziando quando la battaglia è così vicina?!"""
,Sembrava che le stelle mi girassero attorno alla testa.
,"Potevo giusto sdraiarmi per terra, ma questo lo faceva solo infuriare ancora di più."
,Non ho intenzione di essere ubbidiente.
,"... Tuttavia, sarebbe stupido venire preso a pugni senza ragione, quindi mi alzai e rimasi sull'attenti..."
Ushiromiya Kinzo,"""..."""
,"La battaglia è vicina, eh? Pensate davvero che le truppe Americane si mostrino su quest'isola dimenticata?"
,"Allora lasciateli venire, ora. È quello che volevo per tutto questo tempo."
,"""Cos'è quello sguardo da codardo che hai?! È così che hai paura della morte?! Sei così spaventato da quegli Americani?! Non ne ucciderai neanche uno con un atteggiamento del genere!!"""
Ushiromiya Kinzo,"""..."""
,Fui colpito di nuovo.
,... Potete per favore smetterla coi piagnistei? Sporchi codardi.
,Si lasciano controllare da questa inspiegabile rabbia perché è l'unico modo per distrarre loro stessi dalla paura.
,Cuore e spirito non sono di alcuna utilità quando la battaglia diviene senza speranza.
,"Se intrappolati da un'insormontabile disperazione, gli umani contano su molte altre emozioni per scappare dalla loro paura."
,"Per questi giovani, inesperti soldati, la rabbia è un'emozione molto conveniente su cui ripiegare."
,"La rabbia è il vino che loro usano per paralizzare la loro paura. Fa' cantare loro ‘maledetti gli Inglesi, maledetti gli Americani’ mentre agitano le loro lance di bambù e la chiamano ‘esercitazione’."
,"Più uno beve vino, più ha bisogno di bere per ubriacarsi."
,"La loro inutile rabbia continuava ad accumularsi, giorno dopo giorno, senza pausa."
,Io... non temo la morte.
,Quindi non ho bisogno del vino chiamato rabbia.
,Ciò mi rendeva completamente evidente la loro codardia.
,"""Cos'è quell'espressione sulla tua faccia?! Ushiromiya, hai perso il tuo coraggio fin nell'anima!! Sei un pesce, ecco cosa sei. Hai gli occhi di un pesce morto!!"""
,"Tuttavia, valeva da entrambe le parti."
,Proprio come io ero capace di individuare la loro codardia... loro erano capaci di cogliere la mia letargia.
,"""È qui Ushiromiya Kinzo?! Il luogotenente ti sta cercando!"""
,"""In piedi! Non ciondolare! Avantiiiii marsch!!"""
,Il Primo Tenente Yamamoto era l'ufficiale in carica della guarnigione di Rokkenjima.
,"Era solo un altro sporco codardo che provava a dimenticare la sua paura con la violenza, e spesso rimproverava in quattro e quattr'otto i suoi subordinati quando perdevano tempo."
,"Le storie della sua vita che blaterava quando era di buon umore riguardavano tutte quanto lui fosse stato un teppista, ignorando le regole della società."
,"Ancora e ancora, su come questo e quell'altro fossero degli idioti e lui avesse dato loro una lezione, o come tutti avessero così paura di lui da trattarlo in modo speciale."
,... Continuava a parlare di come fosse stato un uomo spregevole come se fosse qualcosa per cui provare onore.
,"Normalmente, io non avevo niente a che fare con questo sgradevole tenente."
,"Girava sempre con i suoi sottufficiali, perciò fino a quando gli facevo un energico saluto, riuscivo più o meno ad ignorarlo per quel momento."
,"Ora che il progetto di costruzione su quest'isola era stato sospeso a tempo indeterminato, non c'era più bisogno di un tecnico come me."
,"Quindi, perché il tenente aveva chiesto specificatamente di me? In quel momento, non mi venne in mente niente..."
,"""Ah, Ushiromiya! Ho sentito che sei bravo a parlare lingue straniere! È vero?"""
Ushiromiya Kinzo,"""Sono competente sia in inglese che in cinese, signore."""
,"Al tenente piaceva vantarsi della sua educazione di fronte ai suoi subordinati, ma provava un po' di astio nei miei confronti per essere stato educato persino meglio di lui."
,"Dato che si sentiva pure a disagio nell'avere un subordinato più vecchio di lui, io non ero esattamente la persona su cui a lui avrebbe voluto confidare."
,Solo il fatto che io conoscessi diverse lingue doveva aver ferito il suo orgoglio.
,"""E l'Italiano?"""
Ushiromiya Kinzo,"""Non lo parlo."""
,"""Quindi, non saresti di grande aiuto come interprete tra me e una persona italiana, giusto?"""
Ushiromiya Kinzo,"""Sarebbe possibile se anche quella persona parlasse inglese."""
,"""... Ah, sì, vero! Hai mai parlato con uno straniero in inglese?!"""
Ushiromiya Kinzo,"""Sì."""
,Perché diavolo avrebbe bisogno di un interprete in una grotta o in un'isola disabitata di cui persino i nostri superiori si sono dimenticati?
,La sua richiesta rese chiaro che qualche ospite che aveva bisogno di un interprete era arrivato su Rokkenjima.
,"""Bene! Ushiromiya, tu sarai il mio interprete. È un ordine!"""
,"Quel pomeriggio, capii esattamente di cosa stava parlando."
,Quell'inutile molo per sottomarini nella caverna che non era mai stato usato... stava ora venendo approdato lentamente da un sottomarino dell'Esercito Italiano.
,"Ovviamente, ero a conoscenza che gli Italiani erano stati nostri alleati. Tuttavia, questa era la prima volta che vedevo qualcosa del loro esercito con i miei occhi."
Ushiromiya Lion,"""Cosa ci faceva qui l'Esercito Italiano...? L'Italia non si era arresa nel 1943? {n}Cosa sta succedendo...?"""
Ushiromiya Kinzo,"""Fu il Regno d'Italia ad arrendersi. ... Tuttavia, quelli che non accettarono quella resa si unirono a Mussolini e formarono la RSI, così che potessero continuare a combattere."""
Ushiromiya Lion,"""La RSI?"""
Willard H. Wright,"""La Repubblica Sociale Italiana. Conosciuta anche come Repubblica di Salò."""
Ushiromiya Kinzo,"""Conosci la storia. ... Gli ignoranti spesso chiamano codardi gli Italiani, dicendo che furono i primi ad arrendersi nelle potenze dell'Asse nel 1943. Questo non è vero. L'esercito della Repubblica Sociale Italiana combatté dallo scoppio della guerra fino al 29 aprile del 1945."""
Willard H. Wright,"""E Berlino cadde solo tre giorni dopo. Altro che essere codardi, combatterono ferocemente fino allo stremo. ... Tuttavia, sono sorpreso che l'Esercito dell'RSI avesse un sottomarino che potesse viaggiare fino in Giappone."""
Ushiromiya Lion,"""... Anche se così fosse, è comunque una sorpresa che siano venuti fin così lontano. ... Perché sono venuti in Giappone? A Rokkenjima?"""
,"Il sottomarino era sia enorme, sia logorato dalle intemperie."
,Dubito che chiunque avesse immaginato che un sottomarino straniero sarebbe venuto fino a qui... quando non abbiamo mai avuto nessuno dei nostri sottomarini attraccati qui.
,"Tutte le guardie di Rokkenjima, solamente 30 circa, stavano sull'attenti mentre il sottomarino attraccava."
,"""... Non ho mai visto l'Esercito Italiano prima..."""
,"""Ho sentito che una mina o qualche tipo di incidente ha devastato il loro sottomarino."""
,"""Da quello che ho sentito, sembra che la ventilazione si sia rotta e la cabina si sia riempita con gas cloro."""
,"""Il Tenente stava facendo riferimento al fatto che lì ci sia qualcosa di mooolto importante..."""
,"""Intendi come un codice macchina o dei progetti per qualche nuovo tipo di motore?"""
,"""Non potrebbe importarmi di meno ciò che trasportano. Son più sorpreso che i superiori si ricordino ancora che esistiamo..."""
,"""Sbrigati, Ushiromiya!! Come credi di fare da interprete da lì giù?!!"""
Ushiromiya Kinzo,"""Sissignore..."""
,Sulla cima del boccaporto c'era un giovane Italiano che ci salutava.
,"... Normalmente, questo doveva essere il compito di un ufficiale, ma i suoi vestiti sembravano quelli di un marinaio, e non sembrava davvero che lui avesse la dignità e la compostezza di un capitano di nave."
,Questo probabilmente significava che tutti gli ufficiali in carica erano morti nell'incidente che era accaduto a questo sottomarino.
,"I membri dell'equipaggio strisciarono fuori dal portello uno dopo l'altro, ma sembravano tutti pallidi e completamente esausti."
,"Non sono sicuro di quanto tempo fa l'incidente sia avvenuto, ma essere ammassati insieme in un sottomarino pieno di gas cloro non può far bene alla salute."
,"Non solo le ventilazioni si erano rotte, ma viaggiare così noncuranti sulla superficie delle acque attorno al Giappone di questi giorni era una follia estrema."
,... Il loro viaggio era stato come all'interno di una lattina di gas velenoso.
,Quasi tutti loro erano incapaci di camminare senza appoggiarsi su qualcun altro. Sembravano un mucchio di persone che barcollavano fuori da una nave ospedale.
,"""Ushiromiya! Chiedi loro chi è il capitano! Dì loro che sono incaricato di quest'isola!"""
Ushiromiya Kinzo,"""{p:0:＜}... Benvenuti in Giappone. Qualcuno di voi parla inglese?{p:0:＞}"""
,"I membri dell'equipaggio sembrarono capire che stavo parlando inglese, ma pareva che nessuno di loro sapesse parlarlo."
,"Alla fine, qualcuno che sembrava vestito come un ufficiale salutò."
Ushiromiya Kinzo,"""{p:0:＜}Benvenuto in Giappone. Lei è il capitano?{p:0:＞}"""
,"""{p:0:＜}I cannot speak English{p:0:＞}... {p:0:＜}Please, wait. {p:0:＞}"""
,L'ufficiale rispose con un lento inglese macchinoso.
,"... Dopo averci chiesto di aspettare, urlò qualcosa ai suoi subordinati con un rapido italiano."
,Sembrava come se stesse dicendo loro di prendere qualcuno tra loro che sapeva parlare inglese.
,"""Ushiromiya, di cosa stanno parlando?!"""
Ushiromiya Kinzo,"""Ci hanno chiesto di aspettare. Potrebbero star cercando qualcuno lì che sappia parlare inglese."""
