Speaker,Italian (Ars Magica) (Old) (ITA)
,"Il libro dell'Unica Verità, sigillato nel cristallo da Battler."
,"Finché non rimuovo questo sigillo, non posso neanche inserire la chiave nella serratura."
{f:5:Ange Beatrice},"""... Puoi rimuoverlo, giusto? Questo sigillo."""
{f:5:Bernkastel},"""Ovviamente."""
,Erano in un vasto spazio poco illuminato.
,Per riassumerlo in una frase... era come una fossa nel fondale oceanico.
,"No, non è del tutto giusto. Era... una biblioteca."
,"Tuttavia, il numero dei libri e l'altezza degli scaffali sorpassavano ampiamente tutti quelli che esistevano nel mondo degli umani."
,Se l'altezza è la misura dell'importanza... allora gli dei devono sicuramente essere giganti più alti delle montagne.
,Questo posto sembrava essere una biblioteca abbastanza grande e magnifica per tali dei.
,Ogni singolo libro non era più grande di quelli del mondo umano.
,"Tuttavia, gli scaffali su cui si trovavano erano come i muri di una valle... o come una profonda fossa oceanica."
,Quindi... Ange e le altre sembravano piccole come delle farfalle che si aggiravano in questa vasta biblioteca.
,... Come minuscoli pesci abissali che nuotavano tutti soli in una fossa oceanica.
{f:5:Bernkastel},"""Questo è più come del ghiaccio che un sigillo. ... Se lo rubi a Battler e lo esponi ai raggi del sole, svanirà da solo col passare del tempo."""
{f:5:Ange Beatrice},"""Non c'è qualche modo per romperlo e basta?"""
{f:5:Bernkastel},"""... Vorresti sciogliere il tuo pesce surgelato rompendolo con un martello?"""
{f:5:Ange Beatrice},"""Scusa, sono sempre stata un disastro in economia domestica."""
{f:5:Bernkastel},"""... Gattini, sciogliete questo sigillo."""
,"Quando Bernkastel sussurrò, dall'oscura fossa oceanica sotto di loro... diversi luccichii di colore smeraldo apparvero e si riunirono come un banco di pesci."
,"Bernkastel lanciò a loro il Libro dell'Unica Verità, e solo dopo che passarono diversi secondi, il banco di pesci sembrò radunarsi intorno a esso e portarlo via."
,Quei pochi secondi avevano chiarito a quale profondità arrivasse questo scaffale della fossa.
,Ange era nuovamente stupita da questa biblioteca incredibilmente vasta e divina...
{f:5:Bernkastel},"""Possiamo lasciare il resto a loro."""
{f:5:Ange Beatrice},"""... E mi farai davvero vedere cosa c'è all'interno?"""
{f:5:Bernkastel},"""Se quello è il tuo desiderio, lo avvererò. E, ovviamente, io stessa non riuscirò a leggerlo senza quella tua chiave."""
,Ange silenziosamente strinse la chiave dorata nella sua tasca...
,"Questo viaggio è stato così lungo, e così strano."
,"In cerca della verità di dodici anni fa, lasciai la mia casa... incontrai il Presidente Okonogi, incontrai Amakusa..."
,"... E, a un certo punto, quell'avventura rimase avvolta nell'Illusione della Strega."
,"Tuttavia, eccomi qui."
,Il diario di Ushiromiya Eva è qui.
,La verità scritta all'interno di esso è proprio davanti a me.
{f:5:Bernkastel},"""Riposati un po'. ... Neanch'io ho abbastanza tempo libero per trascorrerlo tutto con te."""
{f:5:Ange Beatrice},"""... Beh, non sono così stanca."""
{f:5:Bernkastel},"""Erika. ... Servi a Ange del tè o qualcosa del genere."""
Furudo Erika,"""Sì, mia padrona!"""
,Erika spuntò dal nulla e fece una riverenza alla sua padrona.
{f:5:Ange Beatrice},"""... Bernkastel. Se, per caso, hai intenzione di usarmi e rubare sia il libro che la chiave ... non la passerai liscia."""
Furudo Erika,"""C-Come osi dire una tale cosa alla mia padrona?!"""
