Speaker,Italian (Ars Magica) (Old) (ITA)
,Shannon entrò nel salone d'ingresso della villa con un'andatura barcollante.
,Un misto di esaltazione e incertezza le dava una sensazione che non poteva descrivere facilmente. Si gonfiava nel suo petto finché non sentiva che stava per scoppiare.
,"Dopo essersi fermata per un secondo davanti alla stanza dei domestici per prendere un respiro profondo e calmare il suo cuore, aprì la porta."
,"All'interno, Gohda, a cui era stato assegnato il turno di mezzanotte alla villa quella notte, era preso da una rivista di cruciverba, molto logora."
,"Alzò lo sguardo per un istante per accertarsi se fosse arrivato qualcuno della famiglia, ma quando si accorse che era un altro domestico, tornò al suo puzzle come se nulla fosse successo."
Shannon,"""... Umm... mi è stato detto da Genji-sama di aiutare Gohda-san e così sono venuta."""
Gohda Toshiro,"""Ah, davvero... grazie mille. Stavo giusto per fare il giro per chiudere la villa, ma non posso certamente lasciare vuoto questo posto. Comunque, sembra che la riunione di Krauss-sama e gli altri continuerà per molto tempo. Potrebbero ordinare il tè in qualunque momento."""
Shannon,"""È vero... allora, cosa dovremmo fare...? Dovrei sorvegliare-"""
Gohda Toshiro,"""In questo caso, Shannon-chan, perdonami, ma potresti controllare tu l'interno della villa per favore? Io starò qui, ad aspettare gli ordini della famiglia."""
Shannon,"""S... Sì..."""
,... Shannon era un po' sorpresa.
,"A dispetto del fatto che era venuta ad aiutare per fare un favore, stava venendo obbligata a fare il lavoro che normalmente avrebbe dovuto fare la persona realmente in servizio, come se fosse naturale."
,"Inoltre, dopo averle imposto quel compito senza possibilità di replicare, Gohda era tornato a leggere la sua rivista e si era immerso nelle parole crociate."
,"Per il momento, come segno di rispetto verso il suo collega più anziano, Shannon chinò il capo, e lasciò la stanza per perlustrare la villa."
,"Dal momento che era arrivata abbastanza all'improvviso, la sensazione eterea che aveva sentito poco tempo prima si era attenuata."
,"E non poteva mostrare quella faccia a Kanon o Genji. Finché il suo cuore non fosse stato in grado di calmarsi, voleva un po' di tempo per se stessa, e forse fare la ronda non era un così brutto modo per ottenerlo..."
,Cominciò a sentire le voci tumultuose della discussione familiare dalla sala da pranzo.
,"Qualcuno stava parlando a lungo, ed era stato interrotto da qualcun altro. {n}Anche questa seconda persona cominciò un discorso molto lungo e prolungato, finché un'altra persona la interruppe."
,Tutto ciò continuò a ripetersi. Era come se dalle loro voci trapelasse la loro scontentezza.
,"Le era stato detto di recarsi alla casa degli ospiti, perciò sarebbe stato dannoso se Krauss l'avesse scoperta."
,"Pensando ciò, Shannon se ne andò con passo rapido dall'entrata della sala da pranzo."
,"Quindi, nella villa controllata dall'oscurità, cominciò ad accertarsi che la villa fosse chiusa, seguendo un percorso prestabilito."
,"Camminò lungo la sala, controllando che ogni finestra fosse chiusa."
,"A Rokkenjima, non c'erano altri umani che la famiglia, quindi, in realtà, serrare non era un compito così importante."
,"Finché Natsuhi non li ebbe sgridati dicendo che questo atteggiamento era incauto, chiudere porte e finestre non era mai stato d'uso nella famiglia Ushiromiya."
,"Gli infissi metallici delle finestre completamente ghiacciate stavano congelando, e ogni volta che ne controllava qualcuno, uno ad uno, sembrava che il calore del suo cuore si raffreddasse."
Shannon,"""...?"""
,"In quel momento, pensò di aver visto qualcosa svolazzare per la stanza."
,... Svolazzare? Una cosa del genere non dovrebbe essere visibile oltre le tenebre del salone...
,"All'inizio pensò di essersi sbagliata, ma dopo un po' le si mozzò il respiro. Aggrappandosi ad una tenda, fissò con timore il centro della stanza..."
,"Tuttavia, oltre all'occasionale rombo di tuono che illuminava la sala, non fu in grado di scorgere altri fremiti."
,"... Dopotutto doveva essere stata la sua immaginazione. Forse, dal momento che non riusciva a calmarsi, aveva visto qualcosa che neanche esisteva."
,"Shannon tornò a controllare le finestre... però, in fondo ai suoi pensieri, era stata nuovamente suscitata una certa snervante immaginazione."
,"... Quella che era stata tramandata dai domestici che avevano servito il ramo principale della famiglia Ushiromiya, quella storia di fantasmi."
,"La villa aveva due differenti padroni, uno del giorno e uno della notte. {n}La padrona della notte, Beatrice, a volte volerebbe per la villa sotto forma di farfalle scintillanti. Quella era la diceria."
,"... A pensarci bene,"
,Kanon-kun non aveva detto una volta di averla vista con i suoi occhi...?
,... Potrebbe... veramente...? Il ruggito del tuono non diede risposta...
