Speaker,Italian (Ars Magica) (Old) (ITA)
Ushiromiya Hideyoshi,"""Wahahahaha, tutto a posto, Battler-kun...?! Abbiamo già toccato terra, più in basso di così non puoi cadere, wahahahaha...!"""
Ushiromiya Maria,"""Uu- hahahahahaha! Caaado, caaaado, hahahahaha!"""
,"All'ingresso dell'aeroporto di Niijima, Maria correva su e giù piena d'energia. {n}Il fracasso che Battler aveva fatto sull'aereo doveva essere stato parecchio interessante."
Ushiromiya Rosa,"""Ehi, Maria! Ora basta! ... Scusa, Battler-kun. Non prenderla a male."""
Ushiromiya Rudolf,"""Certo che razza di uomo patetico che sei. Così grande e grosso, e ancora hai paura dei mezzi di trasporto?"""
Ushiromiya Battler,"""Ah, sta' zitto... tutti gli esseri umani hanno una cosa o due che non sanno gestire razionalmente..."""
Ushiromiya Eva,"""Battler-kun, perché una volta di queste non vieni a fare un viaggio all'estero con la zia? Che ne dici dell'Europa? Sono certa che sapresti affrontare una mezza giornata di viaggio su un aereo. *giggle*giggle*giggle*!"""
Ushiromiya George,"""... Smettila, Mamma. Sono certo che Battler-kun abbia ereditato l'antipatia che prova verso i mezzi di trasporto."""
Ushiromiya Kyrie,"""Oh, da Asumu-san?"""
Ushiromiya Rudolf,"""... Chissà perché, proprio non riusciva a sopportare vetture e quant'altro. L'unica eccezione erano biciclette e auto. Ogni volta che provavamo ad andare lontano, quella donna si faceva proprio insopportabile e partiva a dire ‘no non questo, no nemmeno quello, ho paura ho paura, cado cado, gyaah gyaah’."""
Ushiromiya George,"""I bambini imparano che le cose che i loro genitori non riescono ad affrontare sono pericolose. Sono sicuro che Battler-kun deve aver visto Asumu-san in un atteggiamento del genere e ha quindi imparato che i mezzi di trasporto sono da temere."""
Ushiromiya Kyrie,"""*giggle*giggle*. Mi chiedo se non sia proprio a causa dei geni di Asumu-san."""
Ushiromiya Rudolf,"""Chissà. Nel caso, si tratterebbe di geni alquanto seccanti. ... Basta parlare di Asumu. In questo momento, a fianco a me ci sei tu. Giusto?"""
Ushiromiya Kyrie,"""... Hai ragione, scusami."""
Ushiromiya Hideyoshi,"""Ehi, le auto sono qua! Ce ne sono giusto tre. Salite, salite!"""
Ushiromiya Maria,"""Cado, caaado!! Dov'è il paracadute, dov'è il paracadute!! Uu-uu- hahahaha!!"""
Ushiromiya Battler,"""Razza di monel~la!! Aspetta aspetta aspettami! Ti condannerò a subire la punizione del solletico riservato alle bimbe piccole~!!"""
Ushiromiya Eva,"""Ehheheheheh. È bello vedere che sono così allegri. Se non ci fossero stati Battler-kun e Maria-chan, l'atmosfera su quell'aereo sarebbe stata davvero fredda."""
Ushiromiya Rudolf,"""Grazie. Ti prendo sulla parola. ... Ehi, marmocchi! I taxi sono qui! Potete giocare dopo."""
Ushiromiya Maria,"""Uu-uu-!! Taxiii, taxiii!! Mariaaa sale per primaaaa! Kyakkya!!"""
Ushiromiya Rosa,"""Ehi! Maria, e anche tu, Battler-kun, smettetela di agitarvi tanto! Urterete qualcuno!"""
,Il tono della voce di Rosa oba-san si fece un po' intimorito.
,"E Battler, appena accortosi che si stavano davvero scatenando troppo... proprio come c'era da aspettarsi, finì addosso a qualcuno."
Ushiromiya Battler,"""Oh, mi scusi..."""
Ushiromiya George,"""Tu, Battler-kun, devi salire su quella macchina lì. Ti stanno aspettando."""
,"Dopo che George l'ebbe invitato a fare in fretta, Battler si scusò con la persona contro cui aveva urtato e corse dai suoi genitori, che gli stavano intimando di raggiungerli velocemente."
,"Con un suono metallico, le portiere dei tre taxi si chiusero una dopo l'altra, e si misero in marcia, in direzione del porto..."
,... Mentre i loro taxi si allontanavano...
,Il mondo tutt'intorno si ingrigì all'improvviso... e rallentò fino a fermarsi.
,"Le voci, il vento, e persino i rumori... ogni cosa cessò, e, come se fossero stati bloccati mentre gli stavano facendo una foto, tutti coloro che stavano per muoversi... si fermarono."
,"Persone e automobili e le lancette degli orologi, persino il pulviscolo che danzava nel vento, erano perfettamente fermi. Le persone che stavano camminando erano come congelate, con uno dei due piedi ancora alzato. {n}Pezzi di carta che stavano danzando nel vento erano come inchiodati a mezz'aria, del tutto fermi."
,"... E tra le ombre che restavano ferme in questo mondo congelatosi, una soltanto si mosse."
,Si trattava di una ragazza. La ragazza contro cui Battler aveva urtato proprio poco prima...
,"Si mosse, sì, ma si trattò di una cosa molto discreta."
,"Il suo sguardo si abbassò, le sue spalle calarono di poco, e lei sospirò. Null'altro."
,"In un mondo normale, non lo si sarebbe nemmeno considerato un movimento, ma in questo mondo dove tutto era fermo, era saltato subito all'occhio."
,"... Dopodiché, qualcos'altro si mosse. Era un gatto nero che vagava tra le ombre vicine al posteggio dei taxi."
,Sorpassò la ragazza da dietro... e gradualmente... mutò il suo aspetto in quello di un essere umano.
,"Non si trattava di un gatto. Ma di una strega. Naturalmente, anche la ragazza era una strega."
,"Restando ferma, con gli occhi ancora bassi, la strega mormorò..."
Ushiromiya Ange,"""... Non posso... impedire che vadano a Rokkenjima, non è così..."""
{f:5:Bernkastel},"""Non puoi. Il 4 ottobre del 1986, tu non sei qui."""
Ushiromiya Ange,"""... Se fossi stata qui, avrei potuto fermarli...?"""
{f:5:Bernkastel},"""Anche se non riesco ad immaginare in che modo una bambina di sei anni avrebbe potuto convincerli a tornare indietro. ... È così. Se tu ti fossi trovata in questo luogo, le probabilità di fermarli sarebbero state superiori allo zero. Se il numero di probabilità non corrisponde a zero, io posso trovare un miracolo."""
