Speaker,Italian (Ars Magica) (Old) (ITA)
,"... Quando ripresi conoscenza, c'era un silenzio perfetto. Le luci erano fioche. Eppure... la stanza sembrava ampia."
,... Dove diavolo... mi trovo...?
,"Stavo sedendo su quello che sembrava essere un divano molto stretto. Era molto costrittivo, e sembravano essercene molti altri alla mia destra e alla mia sinistra..."
,"Capito ciò, mi accorsi di trovarmi in un teatro."
Ushiromiya Lion,"""... Dove diavolo... mi trovo...?"""
,"Non so da quanto tempo mi trovo qui. E, soprattutto, non sono neanche che posto è questo."
,"... Il funerale di Beatrice è finito, tutti quanti sono tornati alla villa, e..."
,"... E dopo ciò, la mia memoria diventò offuscata, e non riuscii a ricordare nient'altro."
,"In quel momento, rimasi sorpreso notando la presenza di un'altra persona."
,"A quanto sembrava, non ero il solo a sedere nei posti riservati al pubblico di questo vasto teatro."
,... Il suono proveniva da una poltroncina di fianco a me.
,"Quando vi guardai, vidi una ragazza seduta diversi posti più a sinistra."
,"Aveva una faccia conosciuta. ... Chi era? Sembrava una studentessa delle superiori o universitaria, circa della mia stessa età."
,"""... Nnn..."""
,"Si lamentava. Evidentemente, si era appena svegliata..."
,"Non volevo spaventarla, quindi decisi di presentarmi prima di lei..."
Ushiromiya Lion,"""... Ciao."""
Ushiromiya Ange,"""...!!"""
,"Chiaramente, anche lei era ugualmente sorpresa di trovare qualcuno oltre a se stessa in questo posto. Fece un sobbalzo quando sentì il mio saluto."
Ushiromiya Ange,"""... Chi diavolo sei, tu?"""
Ushiromiya Lion,"""Il sentimento è reciproco. ... Sembra che nessuno di noi sia qui di sua spontanea volontà."""
Ushiromiya Ange,"""... Quello è... lo stemma dell'Aquila Mono-alata...?"""
Ushiromiya Lion,"""Eh? ... Riconosci questo stemma?"""
,Fissò con sospetto lo stemma dell'Aquila Mono-alata ricamato sul mio colletto.
,"Il suo sguardo, immobile ma non apertamente ostile, non era proprio piacevole per me."
Ushiromiya Lion,"""Lascia che mi presenti prima io. ... Mi chiamo Ushiromiya Lion."""
Ushiromiya Ange,"""Ushiromiya... eh? Cosa?"""
Ushiromiya Lion,"""Lion. Scritto ‘{p:0:理御}’, ma pronunciato ‘Li-on’. ... Un nome piuttosto strano, non credi?"""
Ushiromiya Ange,"""... Non più strano del mio. Ma devo chiederti scusa. Non so chi tu sia."""
Ushiromiya Lion,"""Non è una sorpresa, visto che neanch'io so chi sei tu."""
Ushiromiya Ange,"""Non è questo che intendevo. Chi sei tu? Non c'è nessuno come te nella famiglia Ushiromiya."""
Ushiromiya Lion,"""E come puoi esserne così sicura? Hai qualcosa a che fare con la mia famiglia?"""
Ushiromiya Ange,"""Io sono un membro della famiglia Ushiromiya."""
Ushiromiya Lion,"""... Ma questo è..."""
,Mi mostrò la sua manica sinistra... e lo stemma dell'Aquila Mono-alata ricamato su di esso.
Ushiromiya Lion,"""... Mi dispiace doverti fare la stessa domanda, ma tu chi sei? Non ti ho mai vista nella famiglia Ushiromiya."""
Ushiromiya Ange,"""... Prima mi fanno a pezzettini, poi mi fanno leggere... cosa accadrà ora? {n}Che strega dovrei far divertire questa volta?"""
,Sputò fuori quelle parole sembrando che si stesse lamentando di qualcosa.
Ushiromiya Ange,"""Ange. ... Sono Ushiromiya Ange. La figlia di Rudolf e Kyrie."""
Ushiromiya Lion,"""Cosa?! A... Ange-chan...?! Ma dovresti avere sei anni..."""
Ushiromiya Ange,"""... Avevo sei anni nell'anno dell'ultima riunione di famiglia su Rokkenjima. ... Ora capisco. Quindi, tu sei una persona del 1986. Io ho 18 anni. E vengo dal 1998."""
Ushiromiya Lion,"""I-In altre parole... tu sei la Ange-chan... di dodici anni nel futuro...?"""
Ushiromiya Ange,"""Sono lieta che tu ci creda. Però, sfortunatamente, io non ho la più vaga idea sul tuo conto. ... Chi sei? Chi sono i tuoi genitori?"""
Ushiromiya Lion,"""Mio Padre è Krauss. Mia Madre Natsuhi."""
Ushiromiya Ange,"""Questo ti renderebbe Jessica Onee-chan."""
Ushiromiya Lion,"""Jessica è mia Sorella minore."""
Ushiromiya Ange,"""... Che significa? Jessica Onee-chan non era figlia unica...?"""
,"A questo punto, stavo cominciando a capire la situazione da cui proveniva questa Ange."
,... Probabilmente viene dal mondo in cui mi risveglio come strega... il mondo dove Lion non esiste.
Ushiromiya Lion,"""Sarà un po' difficile da spiegare... ma pensala in questo modo. In un mondo un po' diverso da quello che conosci, anch'io faccio parte della famiglia Ushiromiya. Nel tuo mondo, un destino diverso mi conduce a camminare per un altro sentiero nella vita, e non vivo come membro della famiglia Ushiromiya."""
Ushiromiya Ange,"""... Sei... una strega...?"""
Ushiromiya Lion,"""Mi spiace deluderti, ma sono solo un comune essere umano. ... Ciò che ti ho appena raccontato è qualcosa che ho sentito dalla strega chiamata Bernkastel-san."""
Ushiromiya Ange,"""... Bernkastel? Quella coi cappelli lunghi blu e la faccia lugubre...?"""
Ushiromiya Lion,"""S... Sì. Credo che sarebbe una descrizione appropriata..."""
Ushiromiya Ange,"""... In altre parole, sono stata costretta ad assecondare un'altra farsa di una strega. ... Che razza di posto è mai questo?"""
Ushiromiya Lion,"""Anch'io ho ripreso i sensi solo un secondo fa. ... Mi chiedo dove siamo."""
Ushiromiya Ange,"""Sembra un teatro. ... Dovremmo assistere a una recita, o qualcosa del genere?"""
Ushiromiya Lion,"""... Non sono davvero dell'umore giusto ora. Cerchiamo un'uscita."""
Ushiromiya Ange,"""... Non l'hai ancora notato? Guarda."""
Ushiromiya Lion,"""Huh? ... Ah, queste sono..."""
,*clank*.
,Finalmente me ne accorsi. Entrambi i miei polsi e le mie caviglie erano legati da delle catene.
,"Finché sedevo qui, avevo abbastanza margine per potermi muovere un po', ma sembrava che non sarebbe minimamente bastato per andarmene da questo posto."
Ushiromiya Lion,"""... Ma quando... chi farebbe una cosa del genere...?"""
Ushiromiya Ange,"""... Una volta che una strega ti ha reso la sua pedina, sarai per sempre il suo giocattolo. ... Non c'è modo di fuggire."""
,"Ange accavallò le gambe, facendo cozzare fra loro le catene."
,"Aveva capito, che per quanto potesse sforzarsi, non avrebbe potuto rompere quelle catene. ... Andare nel panico non sarebbe servito a nulla. Doveva avere dei nervi d'acciaio."
Ushiromiya Lion,"""Cosa intendi con “pedina di una strega”?"""
Ushiromiya Ange,"""... È come essere loro schiavo. ... Una volta ho fatto un patto. ... Ho detto di voler vedere la mia famiglia, di farli tornare indietro da quel giorno. In cambio di aver reso ciò una possibilità, quella strega mi ha reso una pedina di strega. ... Almeno ha mantenuto la sua promessa. Ho potuto rivedere Onii-chan."""
Ushiromiya Lion,"""... Intendi Battler-kun...?"""
Ushiromiya Ange,"""Beh, non sono neanche riuscita a dirgli chi ero. ... E, in cambio di quel breve lasso di tempo, ora sono intrappolata nella scatola dei giocattoli delle streghe per tutta l'eternità. ... Sembra che anche tu lo sia. ... Hai stipulato qualche sorta di contratto?"""
Ushiromiya Lion,"""N-Niente del genere..."""
Ushiromiya Ange,"""Hai mai chiesto ad una strega di esaudire un tuo desiderio?"""
Ushiromiya Lion,"""Mai. ... Lei mi ha insegnato che miracolo sia la mia esistenza. Tutto qui."""
Ushiromiya Ange,"""... In ogni caso, nessuno di noi due se ne andrà da qui. ... E va bene, streghe! {n}Che razza di spettacolo avete in serbo per noi questa volta?! Ci siamo spostati dalla lettura ad alta voce alla recitazione? Dovrei guardare qualcun altro leggere ad alta voce stavolta, o cosa?! Se è tutto qui, allora iniziate. Sono già abbastanza annoiata così!"""
,"Ange gridò ciò al buio palcoscenico. La sua voce riverberò per il teatro, ma nessuno diede una risposta..."
,"... No, qualcuno lo fece. E anche questa venne con una voce che risuonò per il teatro."
,"Tuttavia, quella voce suonava teatrale, come qualcuno che annunciava l'inizio di uno spettacolo."
,"""Cos'è successo quel giorno, chiedi? Non te lo dico. Perché non ti arrendi e muori?!"""
Ushiromiya Lion,"""... Di chi era quella voce...?"""
Ushiromiya Ange,"""Quella vecchia megera. Era la voce di Eva oba-san."""
Ushiromiya Lion,"""Cosa intende con ‘cos’è successo quel giorno'?"""
Ushiromiya Ange,"""... Sta parlando del 4 e 5 ottobre dell'anno 1986. ... Il giorno dell'ultima conferenza di famiglia su Rokkenjima."""
Ushiromiya Lion,"""In altre parole... oggi."""
,Oggi è il 4 ottobre 1986.
,"Come preludio della conferenza di famiglia, si è tenuto il funerale di Beatrice..."
Ushiromiya Ange,"""Sorprendente. Perciò, vieni dal 4 ottobre 1986? Dimmelo. Cos'è successo in quei due giorni...?!"""
,La risposta che cerca è dentro la scatola del gatto. Tutto ciò che posso raccontarle è l'aver scampato per poco una vita triste.
,"Tuttavia, dubito che quella spiegazione la soddisferebbe."
,In quel momento... un fascio di luce accecante perforò il palco.
,"In quel punto, vi era un'ombra bianca. ... Quel vestito bianco era ovviamente di Clair."
,"Ovviamente, Ange non la riconobbe. Sembrava sospettosa, chiedendosi in apparenza che diavolo fosse quella persona."
,"Ad ogni modo, anch'io sentivo che c'era qualcosa che non andava."
,"... Non ha sistemato tutti i suoi rimpianti in quel funerale poco fa, prima di venir mandata all'altro mondo...?"
,"Se ne stava tutta sola in quello stretto fascio di luce al centro del palcoscenico, e l'espressione sul suo volto era senza vita."
,La luce iniziò a diventare sempre più forte.
,"Splendeva con più e più intensità su di lei, finché divenne accecante il solo guardarla."
,"Il mondo venne avvolto da una luce così intensa che non potevamo aprire gli occhi, avvolto da un suono come del vento o di elettricità statica... e le nostri menti cominciarono ad appannarsi..."
Ushiromiya Hideyoshi,"""Whoo...! Stanno di nuovo sbocciando alla grande quest'anno!"""
Ushiromiya Rudolf,"""Dev'essere una seccatura doversi occupare di tutte queste rose. Abbastanza semplice per noi però, che le guardiamo e basta."""
Ushiromiya Kyrie,"""*giggle*. Sono d'accordo. Dobbiamo ringraziare quelli che se ne prendono cura al posto nostro."""
Ushiromiya Eva,"""Però manca un po' di grazia. Lo preferivo com'era prima, prima che Nii-san decidesse di fare strani cambiamenti."""
Ushiromiya Rosa,"""Mi piaceva l'aspetto che avevano prima."""
Ushiromiya Maria,"""Uu-! Mi piacciono le rose! Mi piacerebbero ancora di più se non avessero le spine! Uu-!"""
Ushiromiya Battler,"""Whoa! Ora ricordo questo vecchio giardino! Me n'ero completamente dimenticato in questi ultimi sei anni...!"""
Ushiromiya George,"""È passato molto tempo per te. Sia tu che questo giardino siete cambiati così tanto."""
Ushiromiya Jessica,"""Ah, lascia che vi presenti! Questo è Kanon-kun, uno dei nostri domestici! Questa è la prima volta che incontri Battler, vero?"""
Kanon,"""... Lieto di conoscerla."""
Ushiromiya Battler,"""Puoi chiamarmi Battler! Felice di conoscerti!"""
Ushiromiya Jessica,"""Anche Shannon è qui, oggi. Ricordi quando giocavate insieme?"""
Ushiromiya Battler,"""Ah... Shannon-chan! Me n'ero completamente dimenticato... quanti ricordi! Come sta ora?!"""
Ushiromiya George,"""Diventa sempre più bella. Dovresti andare a salutarla, dopo."""
Ushiromiya Maria,"""Shannon e George Onii-chan sono davvero buoni amici! Uu-!"""
Ushiromiya Jessica,"""Maria, shhh! È un segreto!"""
Gohda Toshiro,"""Dunque allora, signori, lasciate che vi guidi alla casa degli ospiti."""
,"Dopo essersi goduti l'amorevole benvenuto, donato loro dalle rose, i parenti seguirono Gohda, in direzione della casa per gli ospiti..."
,"4 ottobre, 1986."
,Rokkenjima. Un mondo senza Lion. ... Il giorno della conferenza di famiglia della famiglia Ushiromiya.
,"La lettera misteriosa che Maria avrebbe letto ad alta voce dopo cena, proprio come le era stato detto di fare."
,L'autore della lettera diceva di essere la Strega Dorata Beatrice e sfidava la famiglia.
,"Provate a risolvere l'enigma dell'epigrafe. Altrimenti, mi porterò via tutto."
,"Era la proclamazione di Beatrice dell'inizio del gioco, la stessa del solito gioco."
,"Era apparsa una misteriosa persona, connessa al problema della distribuzione dell'eredità? Dov'erano nascosti i 20 miliardi di yen in oro? Qual era lo scopo di questa lettera? Perché era stata scritta? Chi diavolo è questa Beatrice?"
,Era la solita cena del 4 ottobre... in cui si amalgamavano diversi frammenti di sospetti e paranoie.
Ushiromiya Rosa,"""George-kun. Mi spiace, ma potresti andare alla casa degli ospiti con gli altri? {n}Ti chiedo scusa."""
Ushiromiya Natsuhi,"""... Shannon. Prendi i ragazzi e vai alla casa degli ospiti. Cominceremo subito la conferenza di famiglia."""
