Speaker,Italian (Ars Magica) (Old) (ITA)
,"La somma Strega dell'Opera, dei Drammi e degli Spettacoli, posò la penna, guardò il soffitto e sospirò profondamente."
,La scrivania era ricoperta da un'enorme montagna di carta completamente scritta.
,Le parole erano compresse sulle pagine in un sottile linguaggio con alta densità di informazioni che solo i grandi potevano leggere.
,Ogni lettera di questo linguaggio conteneva lo stesso ammontare di informazioni di diversi libri umani.
,Queste lettere riempivano ogni centimetro di quella enorme pila di carta.
,"... Di certo, aveva trascritto ogni piccolo dettaglio di un qualche mondo."
{f:5:Featherine},"""... Sì, ho scritto tutto. Anche se per essere precisa, non l'ho fatto davvero."""
,"Si alzò, si sedette sulla sua sedia a dondolo preferita, e dondolò tranquilla per un po'."
{f:5:Featherine},"""Quanto deve scrivere qualcuno prima di poter dire di aver scritto tutto? ... Questo è ciò che mi ha angustiato in tutti i miei anni di scrittura. ... Le avventure degli umani possono essere molto interessanti come storia. Tuttavia, nemmeno io so ancora quando questa avventura smette di essere tale."""
{f:5:Featherine},"""... Una mia vecchia amica, che ora non c'è più... una volta disse che la vita umana è un'avventura dall'inizio alla fine, quindi non c'è mai un tempo esatto per posare la penna. ... Non sono d'accordo. Penso che bisogni posare la penna ad un certo punto. Credo che sia necessario scrivere una storia fino ad un certo punto, e poi lasciare il seguito e le opinioni alla mente degli spettatori."""
{f:5:Featherine},"""... In breve, la storia deve essere posta nella scatola del gatto al momento esatto. ... Essa è stata il soggetto di questa lunga storia, quindi non è meglio astenersi dallo scrivere del suo fato, invece di chiuderla nella scatola del gatto e lasciarla lì...?"""
,Featherine... non parlava con nessuno nello studio vuoto.
,"Ovviamente, nessuno commentava le sue parole."
,"Tuttavia, sembrò che Featherine avesse sentito qualcosa. Annuì e sorrise contenta."
{f:5:Featherine},"""Sì, lo so. Scriverò ancora un po', poi metterò da parte la penna. ... Allora, sarà tempo per noi di dirci addio."""
,"Featherine alzò un dito e lo ruotò in aria, segnale che voleva abbassare le luci della stanza."
,Le luci nello studio si spensero...
{f:5:Featherine},"""Ti dispiacerebbe farmi riposare per un po'? ... Nel mentre, il mio gatto... o meglio, la mia miko ti intratterrà..."""
{f:5:Lambdadelta},"""Owowowowowowowowow, fai schifo! Non potresti essere meno maldestra con quell'ago?!"""
{f:5:Bernkastel},"""... Zitta. Se non vuoi che ti ricucia a mano, userò una macchina per cucire. Clatter‐clatter‐clatter."""
{f:5:Lambdadelta},"""No! Niente macchine! Voglio che tu lo faccia a mano! Quindi per favore, solo un pochino più gentilmente... owow!"""
{f:5:Bernkastel},"""Ti passerà se ci metti un po' di saliva sopra."""
{f:5:Lambdadelta},"""Gyah!! Non metterti a leccarmi all'improvviso!"""
{f:5:Bernkastel},"""Hmm, penso che questo ago sia abbastanza grosso. Farà male da morire, quindi farai meglio a chiudere gli occhi. 5, 4, 3, 2-"""
{f:5:Lambdadelta},"""N-Non dire una cosa del genere giusto prima di iniziare!! Gyaaah, gyaaaaahhh!!"""
,"Ma nonostante tutto, le due erano davvero unite."
,"Anche se Lambdadelta era stata brutalmente smembrata nella battaglia finale, era sopravvissuta."
,"Ma, sfortunatamente, era stata comunque smembrata."
,"Quindi, Bernkastel le stava ricucendo braccia e testa con ago e filo."
,"Il braccio sinistro, che stava ancora aspettando di essere riattaccato, andava in giro per il letto impaziente, spostandosi con l'indice e il medio."
,"Mancavano solo le braccia, quindi sembrava che ci volesse poco."
,"In quel momento, Erika tornò, spalancando la porta."
