Speaker,Russian (RU)
{f:5:Beatrice},"""Ха‐ха‐ха‐ха, ва‐ха‐ха‐ха‐ха! Я никогда бы не подумала, что фигура леди {f:5:Бернкастель} вмешается в последний момент!"""
{f:5:Bernkastel},"""......Я обыскала множество мест, чтобы найти подходящую для игры с тобой фигуру. ......Я знала, что она тебе понравится."""
{f:5:Lambdadelta},"""Что это ещё за фигура?! Кто была эта девушка, кто она?! Она даже своего имени не сказала! Это вульгарно! Эй, разве вы тоже так не считаете?!"""
{f:5:Beatrice},"""...У меня есть общее представление. ......Да ладно, об этом, в общем‐то, может догадаться любой."""
{f:5:Lambdadelta},"""В общем‐то?! Я не понимаю, это ведь было первое появление данного персонажа, не так ли?! Если она даже не представилась, ни я, ни игроки, никто не сможет разобраться, верно?!"""
{f:5:Bernkastel},"""............Беато, всё в порядке, если ты ей ничего не скажешь. Правда? Разве она не забавный ребёнок?"""
{f:5:Beatrice},"""Х... хм‐м. ......Наивность леди {f:5:Лямбдадельты} действительно драгоценна и забавна. ......*хи‐хи*хи‐хи*!"""
{f:5:Lambdadelta},"""Почему, почему, почему ты не рассказываешь только мне, ты, вредина! Тогда в обмен я расскажу тебе особенный секрет, известный только мне! Так что расскажи мне!"""
{f:5:Beatrice},"""......Хо. Особенный секрет, говоришь?! Тогда я непрочь, очень даже непрочь послушать!"""
{f:5:Lambdadelta},"""Бе‐е‐е! Если хочешь, чтобы я рассказала его тебе, сначала скажи, кем на самом деле была эта девчонка! Секрет, который я знаю, просто потрясающий! Как‐никак, настолько же потрясающий, как и знание того, что Санта‐сан на самом деле папочка!"""
{f:5:Lambdadelta},"""А? *хи‐хи*! Я всё‐таки сказала это{p:0:☆} Прости, уверена, что вы шокированы настолько, что ваш мир перевернулся с ног на голову, так?! Ох‐хо‐хо‐хо‐хо!"""
{f:5:Bernkastel},""".........Твой отец был тем, кто приходил к тебе, Лямбда?"""
{f:5:Lambdadelta},"""Он приходил... Постой, что ты имеешь в виду?"""
{f:5:Bernkastel},"""...Лорд {f:5:Санта‐Клаус} посещает только дома детей с чистыми сердцами. К тебе же он не приходил, так?"""
{f:5:Beatrice},"""Ну, лорд {f:5:Санта‐Клаус} щедр. Если ты не вконец испорченный негодяй, он сделает тебе подарок. В конце концов, он дарил их даже мне!"""
{f:5:Bernkastel},""".........Когда ты вырастаешь, и твоё сердце становится черствее, он перестаёт приходить, ведь так? Беато, сколько лет тебе было, когда он перестал приходить?"""
{f:5:Beatrice},"""Хм‐м. Он перестал приходить, когда мне было около 12. Моё девичье сердце пробудилось, и я вскоре стала смущаться визитов {f:5:Санты}."""
{f:5:Beatrice},"""После того, как я написала 'Спасибо за всё, этого достаточно. Поэтому убедись, что ты достойно потратишься на последний подарок', он прекратил приходить. О‐о‐ох, а я с нетерпением ждала этого! Сколько же было лет тебе, когда он перестал приходить, леди {f:5:Бернкастель}?"""
{f:5:Bernkastel},""".........Я была весьма сумасбродной. ...Это произошло довольно рано. Я думаю, тогда мне было почти 9. ...Что‐то в его бороде меня действительно раздражало, поэтому я ждала в своём футоне с ножницами наготове, чтобы её отрезать. ............Что за трудный возраст."""
{f:5:Beatrice},"""Итак, сколько она себя помнит, лорд {f:5:Санта‐Клаус} никогда не приходил к Леди {f:5:Лямбдадельте}, так? ............Он обычно приходит до последнего года начальной школы или до середины средней школы."""
{f:5:Bernkastel},"""...Может быть, нам следует пригласить доктора осмотреть её. Я слышала, что слишком раннее развитие может отрицательно повлиять на умственный и физический рост. ...Да, это определённо именно такой случай. ...Дурное влияние."""
{f:5:Lambdadelta},"""Эй, о... о чём вы обе говорите! Бе‐е‐е!"""
{f:5:Beatrice},"""*хи‐хи*хи‐хи*хи‐хи*хи‐хи*хи‐хи*! Ва‐ха‐ха‐ха‐ха, когда вместе собираются три ведьмы, становится действительно шумно!"""
{f:5:Bernkastel},"""......Если ты говоришь о секрете такого уровня, похоже, он не стоит того, чтобы его слушать. Теперь я могу идти? Я должна подготовиться к следующей игре."""
{f:5:Lambdadelta},"""Что, эй, подожди секунду! Скажи мне, кто была эта девушка!"""
{f:5:Bernkastel},"""......Ну, тогда сначала расскажи мне этот особенный секрет. И если он окажется достойным, я скажу тебе свой."""
{f:5:Lambdadelta},"""Хо‐хо‐хо‐хо! Ладно, я расскажу тебе, так как это правда особенный секрет! ......Помнишь, в этой игре была девчонка, нашедшая золото и ставшая новой ведьмой, так?"""
{f:5:Beatrice},"""Хм‐м. И какой же у неё может быть секрет?"""
{f:5:Lambdadelta},"""Эхе‐хе‐хе‐хех! Я догадалась, кто эта девчонка на самом деле. Кто‐нибудь ещё догадался? *хи‐хи*хи‐хи*! Намёк был в том, как она говорила."""
{f:5:Lambdadelta},"""Помните, эта девчонка часто повторяла: 'Почему бы тебе не сделать что‐нибудь, {ruby:эба   :а?}', правильно?! Да, именно эта фраза основная! {ruby:А:{p*0*えば}}? {ruby:Эба:{p*0*えば}}? Да!"""
{f:5:Lambdadelta},"""На самом деле это Уширомия Ева! Что вы об этом думаете?! Вы шокированы этим?! Ох‐хо‐хо‐хо‐хо!"""
{f:5:Beatrice},"""Хо!.. А я и не догадывалась об этом! ...М‐м, подумать только, что подсказка была в подобном месте."""
{f:5:Bernkastel},"""......Прекрасно подыгрываешь ей, Беато. Это дитя становится высокомерным, успокой её. Увидимся, я ухожу."""
{f:5:Lambdadelta},"""Подожди, подожди! Это несправедливо, если ты только что выслушала мой секрет и не рассказала мне свой! Скажи мне, кто она на самом деле!"""
{f:5:Bernkastel},"""......Твой секрет был настолько потрясающим, что мой просто не сможет сравниться с ним. ...Так что в обмен я расскажу тебе необыкновенный секрет. Я скажу тебе имя преступника в визуальной новелле '{i:Когда плачут цикады}'."""
{f:5:Lambdadelta},"""Ва‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а‐а, не рассказывай! Я всё ещё читаю её!"""
