Speaker,Russian (RU)
{f:5:Beatrice},"""...Какой сорт чая мне подать следующим? Перед вами выбор из всех когда‐либо существовавших марок."""
,"""......Чай с черносливом. ......С тем самым черносливом, что стоит 200 йен за упаковку."""
{f:5:Beatrice},"""Хи‐хи!.. ...За тысячи лет я опробовала множество сортов чёрного чая, но об этом я слышу впервые. ...Я никогда не устану жить в этом мире."""
,"""...............Беато. Тебе нет нужды демонстрировать такую враждебность. ...Я всего лишь странствующая ведьма. В мои намерения не входит нарушать правила твоей территории."""
{f:5:Beatrice},"""...Хи‐хи, во мне нет ни крупицы враждебности. ...Я просто озабочена тем, что легендарная ведьма — леди {f:5:Бернкастель}, присутствует здесь."""
{f:5:Bernkastel},""".........Ты не понимаешь. Я бессильна. Перед такой ведьмой как ты, обладающей страшной силой убивать людей сотни раз, я совершенно бессильна."""
{f:5:Beatrice},"""То, что такая 'бессильная' ведьма, как вы, обладает силой, которой больше нет ни у кого, вот это страшно. К тому же, великая ведьма — госпожа {f:5:Лямбдадельта}, была свергнута вами одной."""
{f:5:Bernkastel},"""......Я победила только в соперничестве в выносливости. Она просто устала."""
{f:5:Beatrice},"""И всё же это не то, что сказала леди {f:5:Лямбдадельта}. ...Хи‐хи, чрезмерная скромность может оказаться неприличной, леди {f:5:Бернкастель}."""
{f:5:Bernkastel},"""......Эта женщина обладает страшной силой. ............Силой, способной 'неизбежно' убить человека. Но слова 'неизбежно' не существует в этом мире. Неважно, сколько раз вы разделите единицу, вы никогда не получите нуля."""
{f:5:Bernkastel},"""Эта женщина имеет власть довести подобное до 'практического нуля' и произвести 'практически полную несомненность'. ......Я надеюсь, что мне не придётся снова бороться с этой ужасной ведьмой."""
{f:5:Beatrice},"""Однако вы обладаете могуществом, позволяющим неизбежно достичь успеха, 'пока шанс не равен нулю'. ......И хотя, по вашим словам, в этом мире не существует слова 'неизбежно', вы обладаете непогрешимой силой. ......Вот это действительно страшно, хи‐хи‐хи!.."""
{f:5:Bernkastel},"""......Сила убивать человека 'бесконечное число раз'... ...Я думаю, вы будете намного страшнее."""
{f:5:Beatrice},"""Всё шутите. ......С вашей точки зрения моя сила ничтожна. Поговорка 'лестью ничего не добиться' как раз создана для таких случаев."""
{f:5:Bernkastel},"""......Назовём это платой за мой постой здесь. ...Я странница, пересекающая бесчисленные {ruby:какера:фрагменты} в своём бегстве от скуки. ......Я заглянула к тебе лишь потому, что прослышала, будто ты затеваешь нечто интересное. Не сомневайся, как только я почувствую скуку, то удалюсь."""
{f:5:Beatrice},"""Хи‐хи!.. Я чрезвычайно и крайне довольна тем, что великая леди {f:5:Бернкастель} присутствует здесь в качестве наблюдателя. Хи‐хи. Итак, ваши впечатления?"""
{f:5:Bernkastel},"""............{f:5:Лямбдадельта} ужасна в силу своей жестокости; тем не менее, она женщина, которую я могу понять. ...В тебе, похоже, есть любовь и забота, но я совершенно не понимаю тебя. Вот почему ты гораздо страшнее, чем она."""
{f:5:Beatrice},"""Хи‐хи‐хи!.. Я по природе самодур. Уж извините. ...Кроме того, я полагаю, вам тоже приносит наслаждение доверять вашу судьбу брошенным костям, не так ли, леди {f:5:Бернкастель}?"""
{f:5:Bernkastel},"""......Когда я бросаю кости, я точно знаю, что выпадет. В отличие от тебя. Тебя, с другой стороны, устраивает любой результат."""
{f:5:Bernkastel},"""Таким образом, независимо от броска, ты никогда не будешь разочарована. Что бы ни показали кости, ты будешь 'неизбежно' довольна. .........В этом смысле ты на голову превосходишь меня."""
{f:5:Bernkastel},""".........Ты из тех, с кем мне не хочется сражаться. Внутри тебя ничего нет, полный нуль. Вот почему я не могу одолеть тебя с моей силой. ...Наихудшая сочетаемость. ......С другой стороны, возможно {f:5:Лямбдадельта} обладает лучшей сочетаемостью с тобой. Поскольку она вполне может убить твою 'бесконечность'."""
{f:5:Beatrice},"""Хи‐хи‐хи. ......О да, чай — это наилучший напиток в компании ведьмы. Он никогда не наскучит. Хи‐хи."""
{f:5:Bernkastel},"""......Тогда я спокойна. Единственный яд, способный убить меня — это скука. ......Так что не убивай меня, ладно? Леди {f:5:Беатриче}, Ведьма Бесконечности."""
{f:5:Beatrice},"""Если таково ваше желание, то я окажу вам даже лучший приём."""
{f:5:Beatrice},"""......В таком случае не будет ли правильнее всего с моей стороны принести следующую шахматную доску прямо сейчас? Полагаю, что следующая история доставит вам больше удовольствия, чем новая чашка с чаем."""
{f:5:Bernkastel},"""................................."""
{f:5:Beatrice},"""Подождите минуту. ......Хи‐хи."""
{f:5:Bernkastel},"............Похоже, ты вызвал симпатию у проблемной личности."
{f:5:Bernkastel},"Я хотела бы прийти тебе на выручку, но, как ты слышал, моя и её силы плохо совместимы. К сожалению для тебя."
{f:5:Bernkastel},"Но ты настолько несчастен, что я, пусть и самую малость, но помогу тебе."
{f:5:Bernkastel},"Прежде всего, об этой женщине."
{f:5:Bernkastel},"У неё есть имя {f:5:Беатриче}, но это не означает, что она является 'единственной и неповторимой конкретной женщиной'."
{f:5:Bernkastel},"Понимаешь, к чему я клоню? Иными словами, она не какой‐то {y:0:Челове}{n:0:челове}к. Она как личность является воплощением правил этого мира."
{f:5:Bernkastel},"Чтобы выиграть, ты должен разоблачить и разрушить эти правила."
{f:5:Bernkastel},"Например, это можно приравнять к изучению правил игры в шахматы, наблюдая за игрой."
{f:5:Bernkastel},"Перво‐наперво хорошенько посмотри на шахматную доску.{n}Изучи движения и роли фигур.{n}Затем обрати внимание на условия, необходимые для победы в игре."
{f:5:Bernkastel},"Если тебе удастся раскрыть всё это, то её сердце станет беззащитным.{n}После этого ты можешь порезать его на части или раздавить по своему желанию."
{f:5:Bernkastel},"......Я проявила огромную щедрость. В прошлом, когда однажды я была человеком, на постижение этого у меня ушло сто лет."
{f:5:Bernkastel},"Это мой скромный прощальный подарок тебе, жалкий узник Беато. Он похож на ложку."
{f:5:Bernkastel},"Ложка может пригодиться не только для того, чтобы хлебать суп.{n}Ты можешь воспользоваться ею, чтобы сделать подкоп из тюрьмы, в которой тебя заточили, или использовать как оружие, чтобы выбить ведьме глаз."
{f:5:Bernkastel},"......И разумеется, ты можешь пользоваться ею только и исключительно как ложкой, чтобы хлебать водянистый суп в своей вечной темнице."
{f:5:Bernkastel},"......Не пойми меня неправильно, я не собираюсь быть твоим союзником."
{f:5:Bernkastel},"Я сочувствую тебе, но помогать тебе я не буду.{n}...Ты сейчас напоминаешь человека, сидящего перед телевизором и кричащего на людей с другой стороны экрана, несмотря на то, что его голос не достигает их."
{f:5:Bernkastel},"{a:c:ОЧЕВИДНО, ЧТО Я ВЕДЬМА, ПРАВДА?}"
{f:5:Bernkastel},"Я намереваюсь наслаждаться этой бесконечной сказкой, которую собирается плести Беато, пока она не надоест мне. Но одно только это не поддержит мой интерес."
{f:5:Bernkastel},"......Вот почему я одолжу тебе мою силу. Для того, чтобы всё это не наскучило мне."
{f:5:Bernkastel},"Я самая жестокая ведьма в мире.{n}Кем бы ни был противник, я непременно заставлю его сдаться."
{f:5:Bernkastel},"...Даже если это {f:5:Беатриче}, Ведьма Бесконечности..."
{f:5:Bernkastel},"Ты — моя фигура. Покажи, на что ты способен.{n}Иногда, когда она не смотрит, я буду давать тебе советы."
{f:5:Bernkastel},"Не дай мне заскучать, ладно?....."
