Speaker,Russian (RU)
{f:5:Beatrice},"""Ну что же. ...Сполна ли вы насладились последней игрой?"""
{f:5:Bernkastel},"""......Игра, в которой лишь одна сторона имеет все преимущества, не заслуживает того, чтобы на неё смотреть. Это просто скука смертная."""
{f:5:Beatrice},"""*хи‐хи*хи‐хи*. Ай‐яй, ваша точка зрения как всегда сурова. ......Я просто хвасталась, что даже ненавидящую скуку Леди {f:5:Бернкастель} эта постановка способна заинтересовать. А тут такой суровый ответ."""
{f:5:Bernkastel},"""...Что ж, признаю, она была немного интересной. ...Однако это была далеко не честная игра. Необходимы чуть более равные условия."""
{f:5:Beatrice},"""......Вы хотите сказать, способа выиграть не существует? Даже для Леди {f:5:Бернкастель}? ......*хи‐хи*хи‐хи*."""
{f:5:Bernkastel},"""...............Интересно, что же ты под этим подразумевала, Беато."""
{f:5:Beatrice},"""Совсем не обязательно водить меня за нос. Мне уже всё известно. ...{i:Что ты не просто наблюдатель}."""
{f:5:Bernkastel},"""....................."""
{f:5:Beatrice},"""Ты планировала скрыть это от меня? Ты имеешь достаточно наглости заявиться на чужую территорию откуда‐то издалека и работать на пользу моему врагу. Ты явилась сюда, чтобы, стоя в сторонке, подталкивать меня к поражению. Я же не ошиблась, так ведь?"""
{f:5:Bernkastel},""".................. А что если и так?"""
{f:5:Beatrice},"""......*хи‐хи*хи‐хи*! Действительно интересно!"""
{f:5:Beatrice},"""Получить шанс сразиться с Леди {f:5:Бернкастель}, сильнейшей ведьмой, победившей саму великую Леди {f:5:Лямбдадельту}, для меня это просто настоящее наслаждение!"""
{f:5:Bernkastel},"""......Да. Я также довольна. Я и впрямь хочу увидеть, как ты, просто источающая уверенность, будешь разбита в пух и прах и проиграешь. Именно для этого я и проделала весь этот путь."""
{f:5:Beatrice},"""Воистину, простота хуже воровства. *хи‐хи*хи‐хи*!"""
{f:5:Beatrice},"""Но даже если и так, будет очень жаль, если спор между мной и великой Леди {f:5:Бернкастель} разрешится без участия по крайней мере одного наблюдателя."""
{f:5:Bernkastel},""".................. ...Ты позвала её, не так ли? Это дитя."""
{f:5:Lambdadelta},"""Хо‐хо‐хо‐хо‐хо! Я тебя нашла, наконец‐то я тебя нашла, {f:5:Бернкастель}!"""
{f:5:Bernkastel},"""............Как поживаешь, Лямбда? Я смотрю, у тебя тоже появилось свободное время. Интересно, а не судьба ли раз за разом сталкивает лицом к лицу двух ненавидящих скуку ведьм?"""
{f:5:Lambdadelta},"""Глупое дитя. Почему ты никак не можешь понять, что единственной причиной твоей победы послужило небольшое везение и проблема совместимости? После этого ты стала такой хвастуньей, что даже нарываешься на схватку с {f:5:Беатриче}? Не пора ли тебе уже узнать, где твоё место?"""
{f:5:Lambdadelta},"""*Хи‐хи*, {f:5:Беатриче} сильна. И она даже более жестока, чем я. Совсем чуть‐чуть!"""
{f:5:Lambdadelta},"""И, между прочим, не сокращай чужое имя до простого 'Лямбда'!"""
