Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
,"Scattered over the big bed were cute jellybeans of various colors, and chocolate coins.","Scattered over the big bed were cute jellybeans of various colors, and chocolate coins. ",[=ST],　大きなベッドの上は、色とりどりの可愛らしいジェリービーンズや、お弾きのようなチョコレートが散らばっていた。,大きなベッドの上は、色とりどりの可愛らしいジェリービーンズや、お弾きのようなチョコレートが散らばっていた。,На огромной кровати были рассыпаны миленькие мармеладки самых различных цветов и шоколад в форме монеток.,Espalhado sobre a grande cama estavam fofas jujubas de várias cores e moedas de chocolate.,[=UP],大大的床上散落著五顏六色惹人喜愛的吉利豆，與彈子球般的巧克力。,大大的床上散落着五颜六色惹人喜爱的吉利豆，与弹子球般的巧克力。,[=UP],[=UP],[=UP]
,"A fork was stuck into the shortcake peeking out of a gift box, and there were decanters with drinks of various colors lined up on the side table.","A fork was stuck into a shortcake peeking out of a gift box, and there were decanters with drinks of various colors lined up on a side table. ",[=ST],プレゼントボックスの中から覗いているショートケーキにはフォークが刺さり、サイドテーブルには、様々な色のジュースの入ったデカンターが並んでいる。,[=JP],"Вилка застряла в песочном печенье, выглядывающем из подарочной коробки, а ещё там на приставном столике стояли графины с напитками самых странных цветов, выстроенные в линию.","Um garfo estava enfiado no {i:shortcake} que espreitava da caixa de presente, e haviam decantadores com bebidas de várias cores, todos alinhados na mesa ao lado.",[=UP],從禮物盒中往外偷瞄的奶油蛋糕上插著叉子，床邊的桌上排列著盛有各色果汁的玻璃瓶。,从礼物盒中往外偷瞄的奶油蛋糕上插着叉子，床边的桌上排列着盛有各色果汁的玻璃瓶。,[=UP],[=UP],[=UP]
,But the venomous color of the drink poured into the glass matched none of the decanters.,"But the color of the partially finished drink that had been poured into a cup was venomous, matching none of the decanters. ",[=ST],しかし、コップの中に注がれている飲みかけのジュースの色は、その何れでもなく、毒々しい。,[=JP],Но цвет почти выпитого напитка в чашке был ядовитым и ни в одном из графинов не было напитка такого цвета.,Mas a venenosa cor da bebida servida nos copos não combinava com a cor de nenhum deles.,[=UP],不過，杯中喝剩了的果汁的顏色，卻並非其中任何一種，怪到好似有毒。,不过，杯中喝剩了的果汁的颜色，却并非其中任何一种，怪到好似有毒。,[=UP],[=UP],[=UP]
,"Someone had probably been playing around, mixing them together.","Someone had probably been playing around, mixing various things together. ",[=ST],色々混ぜて遊んだのだろう。,[=JP],"Судя по всему, кто‐то забавлялся, смешивая различные напитки.",Alguém provavelmente havia brincado com elas e as misturado.,[=UP],是在胡亂調配著玩吧。,是在胡乱调配着玩吧。,[=UP],[=UP],[=UP]
,"The taste aside, that was a lot of fun to do.","That can be lots of fun, if you don't mind the taste. ",[=ST],味はともかく、それはとても楽しいこと。,[=JP],"Это было очень забавно, вне зависимости от полученного вкуса.","Deixando o sabor de lado, haviam muitas coisas divertidas para se fazer.",[=UP],先不提味道怎樣，自調飲料可是件非常好玩的事。,先不提味道怎样，自调饮料可是件非常好玩的事。,[=UP],[=UP],[=UP]
,"On top of the fluffy bed were several colorful, big pillows stuffed with dreams.","On top of the fluffy bed were several colorful, big pillows like something from a dream. ",[=ST],ふかふかのベッドの上には、カラフルで大きな夢いっぱいのクッションもたくさんある。,[=JP],"Вдобавок, на пушистой кровати лежало несколько ярких, больших подушек, словно вытащенных из сна.","Sobre a cama macia, repleta de cor, grandes travesseiros recheados com sonhos.",[=UP],在軟綿綿的床上，還堆放著許多五彩繽紛的，富有夢想色彩的靠墊。,在软绵绵的床上，还堆放着许多五彩缤纷的，富有梦想色彩的靠垫。,[=UP],[=UP],[=UP]
,"And on this big bed that looked like something out of a child's dream world, {f:5:Bernkastel} lay face down, and {f:5:Lambdadelta} lay face up, hugging a pillow and relaxing......","And on this bed that looked like something out of a child's dream world, {f:5:Bernkastel} lay face down, and {f:5:Lambdadelta} lay face up, clutching a pillow and relaxing... ",[=ST],その、まるで子どもの夢の国のような大きなベッドの上に、ベルンカステルはうつ伏せになって、ラムダデルタは仰向けになってクッションを抱きながら、くつろいでいた……。,[=JP],"И на этой кровати, по виду напоминающей предмет из детских снов, лицом вниз лежала {f:5:Бернкастель}, а вверх лицом — {f:5:Лямбдадельта}, сжимающая подушку и расслабляющаяся...","E deitadas sobre aquela cama que parecia saída do sonho de uma criança, {f:5:Bernkastel} estava deitada de bruços, e {f:5:Lambdadelta} olhava para cima, abraçando um travesseiro enquanto relaxava......",[=UP],在這猶如孩童的夢幻國度的大床上，貝倫卡斯泰露趴著，拉姆達戴露塔抱著靠墊仰面躺著，愜意放鬆……。,在这犹如孩童的梦幻国度的大床上，贝伦卡斯泰露趴着，拉姆达戴露塔抱着靠垫仰面躺着，惬意放松……。,[=UP],[=UP],[=UP]
{f:5:Lambdadelta},"""Ahahhahahhahhah, this one was a real rush, wasn't it? I got re~ally anxious when Beato said she'd stop the game.""","""Ahhahahhahhahha, it was pretty thrilling this time, wasn't it? I got reeeally panicky when Beato said she'd stop the game."" ",[=ST],「あっははっはっはっは、今回はなかなかハラハラしたわねぇ〜。ベアトがゲーム止めるとか言い出して、かな〜り焦ったわぁ。」,「あっははっはっはっは、今回はなかなかハラハラしたわねぇ〜。ベアトがゲーム止めるとか言い出して、かな〜り焦ったわぁ」,"""Аха‐ха‐ха‐ха‐ха, прошлый раз пощекотал нам нервы, не находишь? Я и вправду забеспокоилась, когда Беато сказала, что остановит игру.""","""Ahahhahahhahhah, dessa vez foi bem agitado, não foi? Eu fiquei mui~to ansiosa quando a Beato disse que ia parar o jogo.""",[=UP],「啊、哈哈、哈、哈、哈，這次可真是讓人手心捏了把汗呢～。貝阿朵說出終止遊戲時，可～把我給急壞了。」,「啊、哈哈、哈、哈、哈，这次可真是让人手心捏了把汗呢～。贝阿朵说出终止游戏时，可～把我给急坏了。」,[=UP],[=UP],[=UP]
{f:5:Bernkastel},""".....................What a rude witch, to start a game of this scale and try to end it by throwing it away.""",""".........What a rude witch, to start a game like this and try to end it by throwing it away."" ",[=ST],「…………………これだけのゲームを始めておいて、投げっ放しで終えようとするなんて、失礼な魔女よね。」,「…………………これだけのゲームを始めておいて、投げっ放しで終えようとするなんて、失礼な魔女よね」,"""...........Какая невоспитанная ведьма, начать подобную игру, чтобы закончить, просто выбросив.""",""".....................Que bruxa mais rude, começando um jogo dessa escala e tentando pôr fim a ele o deixando de lado.""",[=UP],「…………………居然想把自己挑起的，都進行了那麼久的遊戲半途而廢地結束掉，好是失禮的魔女呢。」,「…………………居然想把自己挑起的，都进行了那么久的游戏半途而废地结束掉，好是失礼的魔女呢。」,[=UP],[=UP],[=UP]
{f:5:Lambdadelta},"""Wasn't Ange a good piece? After Beato ran for it, Ange dragged her back and made her resume the game. It's too bad that she gave Battler a bit too much enthusiasm, though.""","""Wasn't Ange a good piece? After Beato ran for it, Ange dragged her back and made her resume the game. Although it's a shame that she gave Battler a little too much enthusiasm."" ",[=ST],「縁寿、いい駒だったじゃない。トンズラしたベアトを引きずり戻して、ゲームを再開させてくれたわ。戦人をやる気にさせ過ぎちゃったのは、さすがに参ったけどねぇ。」,「縁寿、いい駒だったじゃない。トンズラしたベアトを引きずり戻して、ゲームを再開させてくれたわ。戦人をやる気にさせ過ぎちゃったのは、さすがに参ったけどねぇ」,"""Разве Энджи не оказалась хорошей фигурой? После того, как Беато сбежала, та притащила её назад и заставила продолжить игру. Жаль только, что она придала Баттлеру несколько больше энтузиазма, чем следовало.""","""A Ange não foi uma boa peça? Depois que a Beato tentou fugir, ela a arrastou de volta e a fez continuar o jogo. É uma pena que ela tenha dado ao Battler um entusiasmo excessivo.""",[=UP],「緣壽可真是枚不錯的棋子。把逃走的貝阿朵拽了回來，讓她重開了遊戲。不過，把戰人搞得太有幹勁，就實在是有點頭疼了。」,「缘寿可真是枚不错的棋子。把逃走的贝阿朵拽了回来，让她重开了游戏。不过，把战人搞得太有干劲，就实在是有点头疼了。」,[=UP],[=UP],[=UP]
