Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
{f:5:Beatrice},"""Hahahaha, wahahahaha! I never thought that Lady {f:5:Bernkastel}'s piece would barge in at the very end...!""","""Hahahaha, wahahahaha! I never expected Lady {f:5:Bernkastel}'s piece to barge in at the very end...!"" ","""Hahahaha, wahahahaha! I never thought that Lady Bernkastel's piece would barge in at the very end...!""",「はっはっはっは、わっはっはっはっは！　まさか、最後の最後でベルンカステル卿の駒が乱入してくるとは…！」,[=JP],"""Ха‐ха‐ха‐ха, ва‐ха‐ха‐ха‐ха! Я никогда бы не подумала, что фигура леди {f:5:Бернкастель} вмешается в последний момент!""","""Hahahaha, wahahahaha! Eu nunca pensei que uma peça da Lady {f:5:Bernkastel} iria se juntar logo no final...!""",[=UP],「哈哈哈哈，哇哈哈哈哈！沒想到，竟會在最後的最後，闖入貝倫卡斯泰露卿的棋子呢…！」,「哈哈哈哈，哇哈哈哈哈！没想到，竟会在最后的最后，闯入贝伦卡斯泰露卿的棋子呢…！」,[=UP],[=UP],[=UP]
{f:5:Bernkastel},"""......I searched all over the place for a piece fitting for a game with you. ......I'm sure that you'll grow to enjoy her.""","""...I searched all over the place for a piece fitting for a game with you. ...I was sure you'd like it."" ","""......I searched all over the place for a piece fitting for a game with you. ......I was sure that you'd like it.""",「……あんたとのゲームに相応しい駒を、ずいぶんあちこち探し回ったの。……きっと気に入ってもらえると思うわ。」,「……あんたとのゲームに相応しい駒を、ずいぶんあちこち探し回ったの。……きっと気に入ってもらえると思うわ」,"""......Я обыскала множество мест, чтобы найти подходящую для игры с тобой фигуру. ......Я знала, что она тебе понравится.""","""......Eu procurei por todo o lugar em busca de uma peça adequada para um jogo com você. ......Tenho certeza que vai apreciar muito ela.""",[=UP],「……為了找到配得上你的遊戲的棋子東奔西走，找了很久。……我想，你一定會中意這枚的。」,「……为了找到配得上你的游戏的棋子东奔西走，找了很久。……我想，你一定会中意这枚的。」,[=UP],[=UP],[=UP]
{f:5:Lambdadelta},"""What's with that piece?! Who was that person, who was it?! She didn't say her name! That's not fair!! Hey, don't you think so too?!""","""What's with that piece?! Who was that person, who was it?! She didn't say her name! That's mean!! Hey, don't you think so too?!"" ","""What's with that piece?! Who was that person, who was it?! She didn't say her name! That's mean!! Hey, don't you think so too?!""",「何よあの駒！　誰よあいつ、何者よ！　名乗らないなんてズルイわよ！！　ねぇ、あんたもそう思うでしょ？！」,[=JP],"""Что это ещё за фигура?! Кто была эта девушка, кто она?! Она даже своего имени не сказала! Это вульгарно! Эй, разве вы тоже так не считаете?!""","""Qual é a daquela peça?! Quem é aquela? Qual é a dela?! Ela não disse seu nome! Isso não é justo!! Ei, você também não achaaa?!""",[=UP],「什麼呀，那枚棋子！是誰呀，是什麼人喲？！名也不報，太耍詐了啊！！喂，你也這麼覺得吧？！」,「什么呀，那枚棋子！是谁呀，是什么人哟？！名也不报，太耍诈了啊！！喂，你也这么觉得吧？！」,[=UP],[=UP],[=UP]
{f:5:Beatrice},"""...I have a general idea. ......Come on, normally, anyone would know.""","""...I have a general idea. ...Or rather, I imagine most people would've figured it out."" ",[=UP],「…妾は大体察しはついておるが。……というか、普通、わかるであろう。」,「…妾は大体察しはついておるが。……というか、普通、わかるであろう」,"""...У меня есть общее представление. ......Да ладно, об этом, в общем‐то, может догадаться любой.""","""...Eu tenho uma ideia geral. ......Vamos, normalmente, qualquer um saberia.""",[=UP],「…妾身已大體想到是誰了。……不如說，一般來說，大家都知道了吧？」,「…妾身已大体想到是谁了。……不如说，一般来说，大家都知道了吧？」,[=UP],[=UP],[=UP]
{f:5:Lambdadelta},"""Normally?! No we wouldn't, it was that character's first appearance, wasn't it?! If she doesn't say her name, I won't—the players won't—everyone won't know, right?!""","""Most people?! Well I don't get it, and it was that character's first appearance, wasn't it?! If she doesn't say her name, I won't understand, the players won't understand, no one will understand, right?!"" ","""Normally?! I don't get it, it was that character's first appearance, wasn't it?! If she doesn't say her name, I won't, the players won't, everyone won't understand, right?!""",「普通？！　わかんないわよぅ、初登場のキャラでしょ？！　名乗らなかったら私もプレイヤーもみんなわかんないわよ、ねぇ？！」,[=JP],"""В общем‐то?! Я не понимаю, это ведь было первое появление данного персонажа, не так ли?! Если она даже не представилась, ни я, ни игроки, никто не сможет разобраться, верно?!""","""Normalmente?! Não sabemos, é a primeira aparição da personagem, não é?! Se ela não disser seu nome, eu não vou — os jogadores não vão — ninguém vai saber, certo?!""",[=UP],「一般來說？！不知道喲，那是首次登場的人物吧？！不通名的話，我與諸位玩家都不可能知道那是誰的吧？！」,「一般来说？！不知道哟，那是首次登场的人物吧？！不通名的话，我与诸位玩家都不可能知道那是谁的吧？！」,[=UP],[=UP],[=UP]
{f:5:Bernkastel},"""............Beato, it's alright if you don't tell her. See? Isn't she a funny kid?""","""......Beato, don't bother telling her. See? Isn't she a funny kid?"" ","""............Beato, it's alright if you don't tell her. Right? Isn't she a funny kid?""",「…………ベアト、教えてあげなくていいわよ。ね？　面白い子でしょ？」,[=JP],"""............Беато, всё в порядке, если ты ей ничего не скажешь. Правда? Разве она не забавный ребёнок?""","""............Beato, está tudo bem se você não disser. Viu? Ela não é uma criança divertida?""",[=UP],「…………貝阿朵，不用告訴她。看吧？是個好玩的孩子吧？」,「…………贝阿朵，不用告诉她。看吧？是个好玩的孩子吧？」,[=UP],[=UP],[=UP]
{f:5:Beatrice},"""M‐...mm. ......Lady {f:5:Lambdadelta}'s simple‐minded naiveté truly is precious and funny. ......*cackle*cackle*!""","""I-Indeed. ...Lady {f:5:Lambdadelta}'s innocent airhead side is truly precious and amusing. ...*cackle*cackle*!"" ","""H, ...hmm. ......Lady Lambdadelta's naivete truly is precious and funny. ......*cackle*cackle*!""",「う、…うむ。……ラムダデルタ卿の天真爛漫にして天然なところは、実に貴重で面白いものである。……くっくっくっく！」,[=JP],"""Х... хм‐м. ......Наивность леди {f:5:Лямбдадельты} действительно драгоценна и забавна. ......*хи‐хи*хи‐хи*!""","""M‐...Mm. ......A simplória ingenuidade da Lady {f:5:Lambdadelta} é verdadeiramente preciosa e divertida. ......*gargalhada*gargalhada*!""",[=UP],「嗯、…嗯。……拉姆達戴露塔卿那天真爛漫的天然之處，實在是既珍貴又有趣。……呵呵呵呵！」,「嗯、…嗯。……拉姆达戴露塔卿那天真烂漫的天然之处，实在是既珍贵又有趣。……呵呵呵呵！」,[=UP],[=UP],[=UP]
{f:5:Lambdadelta},"""Why, why, why I am the only one you won't tell, you meanie!! Okay, in exchange, I'll teach you a special secret that only I know! So tell me!""","""Come on, come on, why won't you tell only me, you meanie?!! In exchange, I'll teach you a special secret that only I know! So tell me!"" ","""Why, why, why won't you tell only me, you meanie!! Then in exchange, I'll teach you a special secret that only I know! So tell me!""",「何よ何よ、何で私にだけ教えてくれないのよ、意地悪ぅー！！　じゃあ、私だけが気付いた、取って置きの秘密を特別に教えてあげるわ！　だから教えなさいよ！」,[=JP],"""Почему, почему, почему ты не рассказываешь только мне, ты, вредина! Тогда в обмен я расскажу тебе особенный секрет, известный только мне! Так что расскажи мне!""","""Por quê? Por quê? Por que eu sou o única que você não vai contar, sua malvada!! Certo, em troca, eu vou ensinar a você um segredo especial que só eu sei! Então me diga!""",[=UP],「什麼呀什麼呀，為什麼光不告訴我啊，好壞——！！那，就特別告訴你們一個，只有我一個人發現的，勁爆的秘密！所以，說嘛！」,「什么呀什么呀，为什么光不告诉我啊，好坏——！！那，就特别告诉你们一个，只有我一个人发现的，劲爆的秘密！所以，说嘛！」,[=UP],[=UP],[=UP]
{f:5:Beatrice},"""......Hoh. A special secret, you say! Now that, I do want to hear...!""","""...Hoh. A special secret, you say?! I want to hear, I want to hear...!"" ","""......Hoh. A special secret, you say?! I want to hear, I want to hear...!""",「……ほぅ。取って置きの秘密とな！　聞きたいぞ聞きたいぞ…！」,[=JP],"""......Хо. Особенный секрет, говоришь?! Тогда я непрочь, очень даже непрочь послушать!""","""......Hoh. Um segredo especial, você disse?! Agora quero ouvi‐lo...!""",[=UP],「……呵。勁爆的秘密啊！想聽哦，想聽哦…！」,「……呵。劲爆的秘密啊！想听哦，想听哦…！」,[=UP],[=UP],[=UP]
{f:5:Lambdadelta},"""Blehhh! If you want me to tell you, first tell me who that woman really was! The secret I know sure is awesome! I mean, it's gonna blow you away like finding out that Santa‐san is actually Daddy!""","""Bleah! If you want me to tell you, first tell me who that girl really was! The secret I know sure is awesome! After all, it's about as awesome as knowing that Santa-san is actually daddy! ","""Bleah! If you want me to tell you, first tell me who that girl really was! The secret I know sure is awesome! After all, it's about as awesome as knowing that Santa-san is actually daddy!",「べーだ！　教えて欲しかったら、先にあの女の正体を教えるのよ！　私の知った秘密はスゴイわよぅ？！　何しろ、サンタさんの正体が実はお父さんだったってくらいスゴイんだからぁ！,「べーだ！　教えて欲しかったら、先にあの女の正体を教えるのよ！　私の知った秘密はスゴイわよぅ？！　何しろ、サンタさんの正体が実はお父さんだったってくらいスゴイんだからぁ！」,"""Бе‐е‐е! Если хочешь, чтобы я рассказала его тебе, сначала скажи, кем на самом деле была эта девчонка! Секрет, который я знаю, просто потрясающий! Как‐никак, настолько же потрясающий, как и знание того, что Санта‐сан на самом деле папочка!""","""Blehhh! Se você quer que eu conte, primeiro me diga quem é aquela mulher!{n}O segredo que eu sei é realmente incrível! Digo, vai explodir sua mente assim como quando você descobre que o Papai Noel é seu pai!""",[=UP],「呸——噠！想聽的話，就先告訴我那個女的是誰！我所知道的秘密可厲害了哦？！畢竟，那可是如“聖誕老人的真實身份其實是爸爸”般的驚天大秘密哦！」,「呸——哒！想听的话，就先告诉我那个女的是谁！我所知道的秘密可厉害了哦？！毕竟，那可是如“圣诞老人的真实身份其实是爸爸”般的惊天大秘密哦！」,[=UP],[=UP],[=UP]
