Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA)
,The Ushiromiya family members were relaxing here and there around the waiting room. ,The Ushiromiya family members were relaxing here and there around the waiting room.,[=UP],控え室には、右代宮家の親族たちがそれぞれに寛いでいた。,[=JP],Члены семьи Уширомия отдыхали в зале ожидания.,Os membros da família Ushiromiya estavam relaxando cada um no seu canto.,等候室中，右代宮家的親族們正在各自放鬆休息。,等候室中，右代宫家的亲族们正在各自放松休息。,I membri della famiglia Ushiromiya si stavano rilassando in giro per la sala d'attesa.
,"A light buffet-style meal had been set up, but it was a bit stale, and not particularly appealing. ","A light buffet‐style meal had been set up, but it looked a bit stale and not particularly appetizing."," A light buffet-style meal had been set up, but it was a bit stale, and not particularly appealing.",バイキング形式の軽食が準備されているが、少し干からびていて、食欲はそそらない。,[=JP],"Был накрыт лёгкий шведский стол, но уже не такой свежий и не особо привлекательный.","Mesmo com um bufê livre à disposição, ele parecia um pouco rançoso e não despertava muito o apetite.",雖備著一些自取形式的小點心，但因為已略微有點發乾，所以勾不起人的食欲。,虽备着一些自取形式的小点心，但因为已略微有点发干，所以勾不起人的食欲。,"Era stato allestito un piccolo buffet, ma non era particolarmente attraente."
,"Even so, those voracious kids seemed to find it intensely interesting. ","Even so, those voracious kids seemed to find it intensely appealing."," Even so, those voracious kids seemed to find it intensely interesting.",それでも、食欲旺盛な子供たちには魅力的らしい。,[=JP],Однако прожорливым детям он всё равно понравился больше всего.,"Ainda assim, as vorazes crianças pareciam achá‐lo intensamente atrativo.",不過即便如此，對食欲旺盛的小孩們來說，它們好像仍很有吸引力。,不过即便如此，对食欲旺盛的小孩们来说，它们好像仍很有吸引力。,"Nonostante ciò, quei voraci ragazzini lo trovavano particolarmente interessante."
,"The cousins had set up camp around it, with Maria at the center. The adult siblings had also formed a group in a different corner. ","The cousins had set up camp around it, with Maria at the center.{n}The adult siblings had also formed a group in a different corner."," The cousins had set up camp around it, with Maria at the center. The adult siblings had also formed a group in a different corner.",真里亞を中心に、いとこ勢がそこで車座になっている。親兄弟たちも、別の一角で車座になっている。,真里亞を中心に、いとこ勢がそこで車座になっている。{n}親兄弟たちも、別の一角で車座になっている。,Кузены расселись вокруг него с Марией в центре.{n}Взрослые родственники тоже образовали группу в другом углу.,"Os primos se amontoaram em seu entorno, com Maria ao centro.{n}Os irmãos formaram um grupo em um canto oposto.",以真里亞為中心，堂兄妹們圍坐在小點心的旁邊。{n}而各位長輩則圍坐在另一角。,以真里亚为中心，堂兄妹们围坐在小点心的旁边。{n}而各位长辈则围坐在另一角。,"I cugini vi si erano piazzati intorno, con Maria al centro. Anche gli adulti avevano formato un gruppo in un altro angolo."
,"Perhaps because of Kinzo's absence, everyone seemed to be a little more relaxed. ","Perhaps because of Kinzo's absence, everyone seemed to be a little more relaxed."," Perhaps because of Kinzo's absence, everyone seemed to be a little more relaxed.",金蔵の姿がないこともあってか、わずかにではあるが、弛緩した雰囲気だった。,[=JP],"Быть может, из‐за отсутствия Кинзо, все выглядели чуть более расслабленными.","Talvez, dada a ausência de Kinzo, todos pareciam um pouco mais relaxados.",大概是有金藏不在的原因吧，雖只談得上“略微”，但此處可謂氣氛輕鬆。,大概是有金藏不在的原因吧，虽只谈得上“略微”，但此处可谓气氛轻松。,"Sembravano tutti un po' più tranquilli, forse a causa dell'assenza di Kinzo."
Ushiromiya Natsuhi,"""...Lion, where did you go? ...And who is that?"" ","""......Lion. Where did you go? ......And who is that?""",[=UP],「……理御。どこへ行っていたのですか？　……そちらの方は。」,「……理御。どこへ行っていたのですか？　……そちらの方は」,"""......Лион. Где тебя носило?......А это кто?""","""......Lion. Onde você estava? ......E quem seria esse?""",「……理御。剛才去哪了？……這位是？」,「……理御。刚才去哪了？……这位是？」,"""... Lion. Dov'eri? ... E chi è lui?"""
Ushiromiya Lion,"""Mother, I was entertaining this guest of ours. Will, this is my mother, Natsuhi."" ","""Mother, I was entertaining this guest of ours. Will, this is my mother, Natsuhi.""",[=UP],「母さん。お客様のお相手をしていました。ウィル、こちらは母の夏妃です。」,「母さん。お客様のお相手をしていました。ウィル、こちらは母の夏妃です」,"""Мама... Кто‐то же должен был занять нашего гостя. Уилл, это моя мама, Нацухи.""","""Mãe, eu estava fazendo sala para nosso convidado. Will, esta é a minha mãe, Natsuhi.""",「媽媽。我剛才在陪客人。威爾，這位是家母夏妃。」,「妈妈。我刚才在陪客人。威尔，这位是家母夏妃。」,"""Madre, stavo intrattenendo questo nostro ospite. Will, mia Madre, Natsuhi."""
Willard H. Wright,"""No introductions needed. Just tell me what you have to say."" ","""No introductions needed. I just need to hear what she has to say.""","""No introductions needed. Just let me hear what you have to say.""",「紹介はいらねェ。ただ、話を聞かせてくれりゃいい。」,「紹介はいらねェ。ただ、話を聞かせてくれりゃいい」,"""Представляться не обязательно. Просто пусть выскажет своё слово.""","""Não precisa apresentar. Só preciso ouvir o que ela tem a dizer.""",「不用介紹。只需提供口供就行了。」,「不用介绍。只需提供口供就行了。」,"""Non c'è bisogno di presentazioni. Fammi solo sentire che hai da dire."""
Ushiromiya Natsuhi,"""Huh? Did you say something?"" ","""Huh? Did you say something?""",[=UP],「え？　何か仰いまして？」,[=JP],"""Э? Вы что‐то сказали?""","""Quê? Disse alguma coisa?""",「哎？您說什麼？」,「哎？您说什么？」,"""Uh? Hai detto qualcosa?"""
Ushiromiya Lion,"""No, he said nothing. This is Will-san. It seems he knew the deceased."" ","""No, he said nothing. This is Will‐san. It seems he knew the deceased.""","""No, he said nothing. This is Will-san. It seems he knew the deceased.""",「いいえ、何も。こちらはウィルさん。故人に縁ある方だそうです。」,「いいえ、何も。こちらはウィルさん。故人に縁ある方だそうです」,"""Нет, ничего. Это Уилл. Он знал покойную.""","""Não, ele não disse nada. Este é o Will‐san. Parece ser um velho conhecido da falecida.""",「不，他沒說什麼。這位是威爾先生。好像跟故人曾有淵源。」,「不，他没说什么。这位是威尔先生。好像跟故人曾有渊源。」,"""No, non ha detto nulla. Lui è Will-san. Sembra che conoscesse la defunta."""
