Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
Kanon,"""Milady, please, calm yourself...!""","""Milady, please, calm yourself...!"" ",[=UP],「お嬢様、どうか気をお静め下さい…！」,[=JP],"""Миледи, умоляю, успокойтесь!""","""Ojou‐sama, por favor, acalme‐se...!""",[=UP],「小姐，請您千萬冷靜下來…！」,「小姐，请您千万冷静下来…！」,[=UP],"""Signorina, per favore, si calmi...!""","""Leydim, lütfen, sakinleşin...!"""
Gohda Toshiro,"""We still don't know who the culprit is! And {f:5:Beatrice}‐sama is an important honored guest to the Master...!""","""We still don't know who the culprit is! And {f:5:Beatrice}-sama is an important and honored guest of the Master's...!"" ","""We still don't know who the culprit is! And Beatrice-sama is an important honored guest to the Master...!""",「誰が犯人かはまだわかりませんぞ！　それにベアトリーチェさまは、お館様の大切な賓客です…！」,[=JP],"""Мы всё ещё не знаем, кто преступник! И {f:5:Беатриче}‐сама самая почетная гостья господина!..""","""Nós ainda não sabemos quem é o culpado! E, para o Mestre, a {f:5:Beatrice}‐sama é uma convidada muito importante e honrada...!""",[=UP],「還不知道誰是犯人呢！再說，貝阿朵莉切夫人可是老爺重要的賓客啊…！」,「还不知道谁是犯人呢！再说，贝阿朵莉切夫人可是老爷重要的宾客啊…！」,[=UP],"""Ancora non sappiamo chi sia il colpevole! E per il padrone, {f:5:Beatrice}‐sama è un'ospite d'onore importante...!""","""Suçlunun kim olduğunu hâlâ bilmiyoruz! Ve {f:5:Beatrice}-sama, Efendi için çok önemli bir onur konuğu...!"""
Ushiromiya Jessica,"""So what?!! If we grab her by the collar, she'll definitely confess!! If we can look her in the eye, we'll know!! I'll see through her!! A witch?! {f:5:Beatrice}?!! I'll expose her for who she is!!""","""So what?!! If we grab her by the collar, she'll definitely confess!! If I can just look her in the eye, I'll know. I'll see through her!! A witch?! {f:5:Beatrice}?!! Yeah, right! I'll expose her!!"" ","""So what?!! If we grab that person by the collar, they'll definitely confess!! If we can look them in the eye, we'll know. I'll see through her!! A witch?! Beatrice?!! I'll expose her!!""",「だから何だってんだッ！！　本人の胸倉、捻り上げてやれば白状するに決まってるぜ！！　目を見ればわかるんだよッ！！　私が見破ってやる！！　何が魔女だベアトリーチェだッ！！　バケの皮を剥いでやるッ！！」,[=JP],"""Ну и что?!! Если прижать эту особу к стенке, она обязательно признается! Если мы посмотрим ей в глаза, мы точно узнаем. Я смогу увидеть её насквозь! Ведьма?! {f:5:Беатриче}?!! Я раскрою её!!!""","""E daí?! Se a agarrarmos pelo colarinho, ela definitivamente vai confessar!!{n}Se olharmos nos olhos dela, nós saberemos!! Eu verei através dela!! Uma bruxa?! {f:5:Beatrice}?! Vou expô‐la por quem ela é!!""",[=UP],「那又如何！！只要拎起她胸口，她就肯定會招！！一看她眼睛，就能知道！！我來識破她！！什麼魔女啊，貝阿朵莉切啊！！我來撕了她那張畫皮！！」,「那又如何！！只要拎起她胸口，她就肯定会招！！一看她眼睛，就能知道！！我来识破她！！什么魔女啊，贝阿朵莉切啊！！我来撕了她那张画皮！！」,[=UP],"""E quindi?!! Se la prendiamo per il bavero state certi che confesserà!!{n}Lo capiremo guardandola negli occhi!! La smaschererò!! Che razza di strega dovrebbe essere {f:5:Beatrice}?!! La esporrò per quella che è veramente!!""","""Ne olmuş yani?!! Yakasına yapışırsak, kesinlikle suçunu itiraf edecektir!! Gözlerinin içine bakabilirsek, gerçeği anlarız!! Yalanlarına kanmayacağım!! Bir cadı mı?! {f:5:Beatrice} mi?!! Gerçek kimliğini ifşalayacağım!!"""
,"Jessica never stopped moving.{n}Gohda and Kanon chased after her, doing their best to convince her, but Jessica never lent them an ear.","Jessica never stopped moving. Gohda and Kanon chased after her, doing their best to convince her to stop, but Jessica never lent them an ear. ","Jessica never stopped moving. Gohda and Kanon chased after her, doing their best to convince her, but Jessica never lent them an ear.",朱志香は決して足を止めなかった。郷田と嘉音は早足に追いながら懸命に説得を続けるが、朱志香は決して耳を貸そうとはしなかった。,朱志香は決して足を止めなかった。{n}郷田と嘉音は早足に追いながら懸命に説得を続けるが、朱志香は決して耳を貸そうとはしなかった。,"Джессику было не остановить.{n}Года и Канон погнались за ней, делая всё возможное, чтобы переубедить её, но Джессика даже не слушала их.","Jessica não parava de se mover.{n}Gohda e Kanon seguiram atrás dela, fazendo o seu melhor para convencê‐la, mas Jessica não deu ouvidos a eles.",[=UP],朱志香絲毫沒有停下過腳步。{n}雖然鄉田和嘉音在一邊快步追趕，一邊拚命地勸說著她，但朱志香絲毫沒有想過要去聽。,朱志香丝毫没有停下过脚步。{n}虽然乡田和嘉音在一边快步追赶，一边拼命地劝说着她，但朱志香丝毫没有想过要去听。,[=UP],"Jessica non fermò mai i propri passi.{n}Gouda e Kanon la tallonavano, continuando a fare del loro meglio per persuaderla, ma Jessica non diede loro ascolto neanche una volta.","Jessica hiç durmadan koşmaya devam etti.{n}Gohda ve Kanon onu ikna etmek için ellerinden geleni yaparak peşinden koştular, ama Jessica onlara hiç kulak asmadı."
,"Eventually, the ""Witch's VIP Room"" came into view.{n}This VIP room was always sealed and never used.","Eventually, the witch's VIP room came into view. This VIP room was always sealed and never used. "," Eventually, the witch's VIP room came into view. This VIP room was always sealed and never used.",やがて、“魔女の貴賓室”が見えてくる。この貴賓室は、決して使われることのない開かずの間だった。,やがて、“魔女の貴賓室”が見えてくる。{n}この貴賓室は、決して使われることのない開かずの間だった。,"В конце концов, показалась и ""почетная гостевая комната для ведьмы"".{n}Почетная гостевая комната, находящаяся под запретом и никогда не использовавшаяся.","Eventualmente, o ""Quarto VIP da Bruxa"" tornou‐se visível.{n}Este quarto VIP estava sempre selado e nunca era usado.",[=UP],不久，“魔女的貴賓室”映入了眼簾。{n}這間貴賓室，是間從不會被任何人使用的，不會開啟的房間。,不久，“魔女的贵宾室”映入了眼帘。{n}这间贵宾室，是间从不会被任何人使用的，不会开启的房间。,[=UP],"Alla fine, ‘la sala VIP della strega’ entrò nel loro raggio visivo.{n}La sala VIP era una stanza mai utilizzata, e tenuta sempre chiusa...","Sonunda, ""Cadı'nın VIP Odası"" görüş alanlarına girdi.{n}Bu VIP odası her zaman kapalı tutulurdu ve asla kullanılmazdı."
,"...No matter what kind of guest came, Kinzo wouldn't let them in this room.","...No matter what kind of guest came, Kinzo wouldn't let them in there. ",[=UP],…どのような来客であっても、金蔵はこの部屋に通さなかったのだ。,[=JP],"...Независимо от того, какой статус был у гостей, посещавших Роккенджиму, Кинзо не допускал их в эту комнату.","...Não importa que tipo de hóspede viesse, Kinzo não o deixaria entrar no quarto.",[=UP],…不論是什麼樣的來客，金藏都從未讓他們進入過此處。,…不论是什么样的来客，金藏都从未让他们进入过此处。,[=UP],"Kinzo non avrebbe mai fatto entrare un ospite in quella stanza, a prescindere da chi fosse...","...Ne tür bir misafir gelirse gelsin, Kinzo kimsenin bu odayı kullanmasına izin vermezdi."
,"......And yet, the servants were always made to clean this room, so that it could be used at any time.","...And yet, the servants were always made to clean this room, so that it could be used at any time. ",[=UP],……なのに、使用人たちには常にこの部屋を掃除させ、いつでも使用できるようにさせていた。,[=JP],"......И всё равно, слуги всегда прибирали эту комнату, так что её можно было использовать в любое время.","......Ainda assim, os serviçais tinham sempre de limpar o quarto, para que ele pudesse ser usado a qualquer hora.",[=UP],……可儘管如此，他卻讓傭人們時常打掃它，使其隨時都能使用。,……可尽管如此，他却让佣人们时常打扫它，使其随时都能使用。,[=UP],"Ciononostante, era sempre stata fatta pulire dai domestici, in modo da poter essere usata in qualsiasi momento.","......Yine de, her zaman kullanılabilir durumda olabilmesi için hizmetkârlara bu odanın temizliği yaptırılırdı."
,"So the servants had started calling this room the ""Witch's VIP Room"", after their other shapeless master.","So the servants had started calling this room the witch's VIP room, after their second, shapeless master. "," So the servants had started calling this room the witch's VIP room, after their other shapeless master.",だからこの部屋を使用人たちは、姿なきもうひとりの主の部屋、“魔女の貴賓室”と呼ぶようになっていたのだ。,[=JP],"Так слуги и прозвали эту комнату ""почётной гостевой комнатой для ведьмы"", их другой бестелесной госпожи.","Por isso os serviçais haviam começado a chamá‐lo de o ""Quarto VIP da Bruxa"", lembrando sua outra mestra sem‐forma.",[=UP],因此，傭人們就漸漸地，把這間沒有身形的另一位主人的房間，稱為了“魔女的貴賓室”。,因此，佣人们就渐渐地，把这间没有身形的另一位主人的房间，称为了“魔女的贵宾室”。,[=UP],"Perciò i domestici avevano iniziato a chiamarla ‘la sala VIP della strega’, ossia la stanza dell'altra padrona priva di forma.","Bu yüzden hizmetkârlar, diğer formsuz efendilerine ithafen bu odaya ""Cadı'nın VIP Odası"" demeye başlamışlardı."
,"Jessica also knew this. And she couldn't stand that woman's arrogance in calling herself a witch, by staying in that room.",Jessica knew about this too. And she couldn't forgive the arrogance of the one who called herself a witch by staying in that room. , Jessica also knew this. And she couldn't forgive the arrogance of the one who called herself a witch and stayed in that room.,それは朱志香も知っていた。そして、その貴賓室に泊まることで、自らを魔女と名乗る傲慢が許せなかった。,[=JP],"Джессика тоже знала об этом. И она не могла простить надменность той, кто назвала себя ведьмой и разместилась в этой комнате.","Jessica também sabia disso. E ela não conseguia aturar a arrogância daquela mulher em se chamar de uma bruxa, ficando naquele quarto.",[=UP],朱志香也知道這一點。而且她也無法容忍，憑著住進這間貴賓室，而自稱魔女的那份傲慢。,朱志香也知道这一点。而且她也无法容忍，凭着住进这间贵宾室，而自称魔女的那份傲慢。,[=UP],Anche Jessica ne era a conoscenza. E non poteva perdonare l'arroganza di definirsi una strega mediante il risiedere in quella sala...,"Jessica bunu biliyordu. Ve, o odada kalarak kendine cadı diyen kadının küstahlığına katlanamıyordu."
,"......The Golden Witch was just a fairy tale. Come on, a witch?! To Jessica, she was nothing more or less than the murderer who had brutally killed her parents!","...The Golden Witch was just a fairy tale. Come on, a witch?! To Jessica, she was nothing more or less than the murderer who had brutally killed her parents! ","......The Golden Witch was just a fairy tale. Come on, a witch?! To Jessica, she was nothing more or less than the murderer who had brutally killed her parents! ",……黄金の魔女などおとぎ話だ。何が魔女だ！　自分にとっては、両親を惨たらしく殺した殺人者以上でも以下でもない！,[=JP],"......Золотая Ведьма была просто сказкой. Да бросьте, ведьма?! Для Джессики она была всего лишь убийцей, жестоко убившей её родителей!","......A Bruxa Dourada era só um conto de fadas. Qual é, uma bruxa?! Para Jessica, ela não era nada mais nada menos do que a assassina que tinha matado seus pais brutalmente!",[=UP],……黃金的魔女只是騙小孩的故事。什麼魔女啊！對我來說，不過就是個殘忍殺害了我爸媽的殺人犯！,……黄金的魔女只是骗小孩的故事。什么魔女啊！对我来说，不过就是个残忍杀害了我爸妈的杀人犯！,[=UP],La Strega Dorata era solo una favoletta. Ma quale strega?! Per lei era soltanto l'assassina che aveva brutalmente ucciso i suoi genitori!,"......Altın Cadı sadece bir peri masalıydı. Hadi ama, bir cadı mı?! Jessica'ya göre, o kadın ailesini vahşice öldüren bir katilden başka bir şey değildi!"
