Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
,"At one time, only Beato and her fellow witches had gathered in this smoking room to chat.","At one time, only Beato and her fellow witches had gathered in this smoking room to chat. ",[=UP],かつて、ベアトが魔女たちだけを集めて雑談を楽しんだ、魔女の喫煙室。,[=JP],Когда‐то в этой курилке собирались поболтать только Беато и её коллеги‐ведьмы.,"Certa vez, apenas Beato e suas amigas bruxas se reuniram nesta sala de fumo para conversar.",[=UP],在往昔，貝阿朵只用來招待魔女們小聚開心閑談的，魔女的吸煙室。,在往昔，贝阿朵只用来招待魔女们小聚开心闲谈的，魔女的吸烟室。,[=UP],[=UP],[=UP]
,"Now, however, an unusually large number of people were present.","Now, however, an unusually large number of people were present. "," Now, however, an unusually large number of people were present.",そこには、珍しく多くの人影があった。,[=JP],"Теперь, однако, там присутствовало необычайно много людей.","Agora, entretanto, havia um incomum número de pessoas presentes.",[=UP],難得一見地有著，好多個人影。,难得一见地有着，好多个人影。,[=UP],[=UP],[=UP]
{f:5:Lambdadelta},"""Ehheheheheh. I wonder what kind of game Battler's going to show us.""","""Heheheheheh. I wonder what kind of game Battler's gonna show us."" ",[=UP],「うっふふふふ。戦人は一体、どういうゲームを見せてくれるのかしらね。」,「うっふふふふ。戦人は一体、どういうゲームを見せてくれるのかしらね」,"""Эхе‐хе‐хе‐хех. Интересно, какую игру Баттлер нам покажет.""","""Ehheheheheh. Me pergunto que tipo de jogo o Battler vai nos apresentar.""",[=UP],「嗚、哼哼哼哼。不知戰人，是會給我們看怎樣的遊戲呢？」,「呜、哼哼哼哼。不知战人，是会给我们看怎样的游戏呢？」,[=UP],[=UP],[=UP]
{f:5:Bernkastel},"""......I don't care what...as long as it's fun enough to relieve my boredom as I crush it.""","""...I don't care what it is, as long as it's fun enough to relieve my boredom as I crush it."" ","""......I don't care what... as long as it's fun enough to relieve my boredom as I crush it.""",「……それが退屈を忘れさせ、壊し甲斐あるものなら、何でも歓迎よ。」,「……それが退屈を忘れさせ、壊し甲斐あるものなら、何でも歓迎よ」,"""......Любая сойдёт... пока она достаточно забавна, чтобы прогонять мою скуку.""","""......Não me importo com o que seja...desde que seja divertido o suficiente para aliviar meu tédio, enquanto eu o esmago.""",[=UP],「……只要是能令人忘記煩悶，值得摧毀之物，啥都歡迎喲。」,「……只要是能令人忘记烦闷，值得摧毁之物，啥都欢迎哟。」,[=UP],[=UP],[=UP]
Furudo Erika,"""Leave everything to me, my master! I will perform to my fullest and give you the results you desire!""","""Leave everything to me, my master! I will perform to my fullest and give you the results you desire!"" ",[=UP],「お任せ下さい、我が主っ！　必ずや主の望まれる結果となるよう、最善を尽くします！」,[=JP],"""Положитесь на меня, госпожа! Я выложусь на полную и принесу вам желаемые результаты!""","""Deixe tudo comigo, minha mentora! Irei fazer o meu melhor e trazer a você o resultado de seus desejos!""",[=UP],「請包在我身上，我主！我必會為得出我主所想見的結果，做到最好！」,「请包在我身上，我主！我必会为得出我主所想见的结果，做到最好！」,[=UP],[=UP],[=UP]
{f:5:Bernkastel},"""Yeah, you'd better. ......I kept making strange faces all the time last game thanks to you... Thought I might start getting wrinkles.""","""Yeah, you'd better. ...I kept making strange faces all last game thanks to you... . ...I hope I don't start getting wrinkles from all that."" ","""Yeah, you'd better. ......I kept making strange faces all the time last game thanks to you......Thought I might start getting wrinkles.""",「えぇ、そうしてね。……前回のゲームではおかしな表情ばかり見せちゃったから、頬が歪んで変なしわにならないか不安だわ。」,「えぇ、そうしてね。……前回のゲームではおかしな表情ばかり見せちゃったから、頬が歪んで変なしわにならないか不安だわ」,"""Да, постарайся уж. ......Я всю прошлую игру по твоей милости корчила странные лица... Наверное, у меня даже начинают появляться морщины.""","""Sim, é bom que faça isso. ......Por sua causa, eu não consigo parar de exibir expressões estranhas... Estou preocupada que possam começar a aparecerem rugas por causa disso.""",[=UP],「嗯，最好是這樣哦。……由於上盤遊戲盡是在擺怪相，所以我都在擔心，會否面部起皺留下怪怪的皺紋了。」,「嗯，最好是这样哦。……由于上盘游戏尽是在摆怪相，所以我都在担心，会否面部起皱留下怪怪的皱纹了。」,[=UP],[=UP],[=UP]
Furudo Erika,"""Th‐there's no need to worry. The beauty of your face is without peer, no matter how wrinkly it may get.""","""Th-There's no need to worry. The beauty of my master's face is without peer, no matter how wrinkly it may get."" ","""Th, there's no need to worry. The beauty of my master's face is without peer, no matter how wrinkly it may get.""",「そ、そんなことはありませんっ。どんなおしわが出来ようとも、我が主の美貌は完璧ですっ。」,「そ、そんなことはありませんっ。どんなおしわが出来ようとも、我が主の美貌は完璧ですっ」,"""Н‐не стоит беспокоиться. Красота лица моей госпожи не имеет себе равных, каким бы морщинистым оно ни стало.""","""N‐Não há com que se preocupar. A beleza de seu rosto é inabalável, não importa quantas rugas possa ter.""",[=UP],「沒、沒這種事。無論臉上多出怎樣的皺紋，我主的美貌都是完美無缺的。」,「没、没这种事。无论脸上多出怎样的皱纹，我主的美貌都是完美无缺的。」,[=UP],[=UP],[=UP]
{f:5:Bernkastel},"""........................!!!""",""".........!!!"" ","""...............!!!""",「……………………ッッッ！！！」,[=JP],[=OG],[=UP],[=UP],「……………………呃呃呃！！！」,[=CHT],[=UP],[=UP],[=UP]
{f:5:Lambdadelta},"""Eheheheh! It's rare to see Bern in such high spirits. Beato's game board really is something else.""","""Heheheheh! It's rare to see Bern in such high spirits. Beato's game board really is something else."" ",[=UP],「うっふふふふ！　ベルンがこんなにも楽しそうなんてね。本当にベアトのゲーム盤は素晴らしいわ。」,「うっふふふふ！　ベルンがこんなにも楽しそうなんてね。本当にベアトのゲーム盤は素晴らしいわ」,"""Эхе‐хе‐хех! Редко видишь Берн в таком хорошем настроении. Игровая доска Беато и впрямь нечто.""","""Eheheheh! É raro ver a Bern tão animada assim. Os tabuleiros da Beato são mesmo incríveis.""",[=UP],「嗚、哼哼哼哼！居然能叫貝倫顯得這等的開心。貝阿朵的棋盤，倒真的是妙極了呢。」,「呜、哼哼哼哼！居然能叫贝伦显得这等的开心。贝阿朵的棋盘，倒真的是妙极了呢。」,[=UP],[=UP],[=UP]
Dlanor,"""......How sad it is that the master of this game board is no longer with {f:5:us}.""","""...How sad it is that the master of this game board is no longer with {f:5:us}."" ","""......How sad it is that the master of this game board is no longer with US.""",「……そのゲーム盤の主が、もはや不在なのは悲しいことデス。」,「……そのゲーム盤の主が、もはや不在なのは悲しいことデス」,"""......Грустно, что её хозяйки больше нет с {f:5:нами}.""","""......É realmente entristecedor que o mestre destes tabuleiros não esteja mais entre {f:5:nós}.""",[=UP],「……可悲的是，這副棋盤的主人，已經不在了。」,「……可悲的是，这副棋盘的主人，已经不在了。」,[=UP],[=UP],[=UP]
