Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
,They had eaten breakfast at a coffee shop in the station building.,They had eaten breakfast at a coffee shop in the station building. ,[=UP],彼女らは朝食を駅ビルの喫茶店で取った。,[=JP],Они позавтракали в привокзальном кафе.,Elas haviam tomado o café da manhã em uma cafeteria no prédio da estação.,[=UP],樓座母女是在車站大廈裡的咖啡館裡用的早餐。,楼座母女是在车站大厦里的咖啡馆里用的早餐。,[=UP],Avevano fatto colazione in una caffetteria situata dentro la stazione...,İstasyon binasındaki bir kafede kahvaltı etmişlerdi.
,"...By chance, the inside of the shop had been decorated with Halloween colors, since it was October.","...By chance, the inside of the shop had been decorated with Halloween colors, since it was October. ",[=UP],…その店は、たまたま１０月だったこともあり店内をハロウィンカラーでレイアウトしていた。,[=JP],"...Так получилось, что внутри кафе было украшено в цвета Хэллоуина, поскольку на дворе стоял октябрь.","...Por coincidência, o interior da loja tinha sido decorado com cores de Halloween, já que era outubro.",[=UP],…可能由於正好是十月份的關係吧，這家咖啡館的內部布置成了萬聖夜的顏色。,…可能由于正好是十月份的关系吧，这家咖啡馆的内部布置成了万圣夜的颜色。,[=UP],"Coincidenzialmente, dato che era il mese di ottobre, l'interno del negozio era stato decorato con i colori di Halloween.","...Şans eseri, Ekim ayı olduğu için dükkânın içi Cadılar Bayramı desenleriyle süslenmişti."
,It seemed that Maria had really taken a liking to that.,Maria had seemed to be awfully pleased with that. , It seemed that Maria had been awfully pleased with that.,それをひどく真里亞が気に入ってしまったらしい。,[=JP],"Похоже, что Мария была этому невероятно рада.",Parecia que Maria havia realmente gostado daquilo.,[=UP],而這好像很合真里亞的喜好。,而这好像很合真里亚的喜好。,[=UP],Maria sembrava esserne incredibilmente contenta.,Maria bundan gerçekten hoşlanmış gibi görünüyordu.
,"Ever since, she had been making a fuss inside the train about wanting to have a Halloween festival, without caring that she was attracting the attention of others.","For quite some time, she talked loudly inside the train about wanting to have a Halloween festival, without caring that she was attracting the attention of others. "," And since then, she had kept on making a fuss inside the train about wanting to have a Halloween festival, without caring that she was attracting the attention of others.",さっきから電車内で、人目もはばからず、ハロウィンのお祭りがしたいしたいと騒ぎ続けていた。,[=JP],"И из‐за этого она продолжала шуметь внутри поезда о своём желании отметить Хэллоуин, не заботясь о том, что этим привлекает внимание других людей.","Desde então, ela esteve fazendo um alvoroço dentro do trem sobre querer ter um festival de Halloween, sem ligar se estava atraindo a atenção dos outros.",[=UP],從剛才開始，她就一點不顧周圍的目光，在電車裡“想過萬聖夜，想過萬聖夜”地吵個不停。,从刚才开始，她就一点不顾周围的目光，在电车里“想过万圣夜，想过万圣夜”地吵个不停。,[=UP],"Incurante dell'attenzione che stava attirando su di sé nel treno, per un bel po' continuò a strepitare sul voler tenere una festa di Halloween.","O andan beri trenin içinde, başkalarının dikkatini çekmesine aldırmadan, bir Cadılar Bayramı festivali yapmak istediğine dair yaygara koparıyordu."
,"Halloween is popular in Europe and America, but people are hardly familiar with it at all in Japan.","Halloween is popular in Europe and America, but people aren't that familiar with it in Japan. "," Halloween is popular in Europe and America, but people aren't familiar with it at all in Japan.",欧米では盛んなそのお祭りも、日本ではあまり馴染みがない。,[=JP],"Хэллоуин популярен в Европе и Америке, но в Японии люди практически незнакомы с ним.","Halloween é popular na Europa e na América, mas as pessoas não estão muito familiarizadas com ele no Japão.",[=UP],這個在歐美頗為熱鬧的節日，在日本卻並沒怎麼被大眾接受。,这个在欧美颇为热闹的节日，在日本却并没怎么被大众接受。,[=UP],"Essa è una ricorrenza ben nota in Europa e in America, ma non è molto conosciuta in Giappone.",Cadılar Bayramı Avrupa ve Amerika'da popüler olsa da bu bayram Japonya'da neredeyse hiç bilinmez.
,"The shopping district was colorfully decorated with orange pumpkins, but the costume parades of children demanding sweets and saying ""trick or treat"" were nowhere in sight.","The shopping district was colorfully decorated with orange pumpkins, but the costume parades of children demanding sweets and saying ""trick or treat"" were nowhere in sight. "," The shopping district was colorfully decorated with orange pumpkins, but the costume parades of children demanding sweets and saying 'trick or treat' were nowhere in sight.",商店街のレイアウトは橙色のカボチャをカラフルに飾るが、トリックオアトリートと尋ねながらお菓子をねだる子どもの仮装行列が現れたりはしなかった。,[=JP],"Торговый район был красочно украшен оранжевыми тыквами, но детей в маскарадных костюмах, требующих конфеты и говорящих ""сладость или гадость"", нигде не было видно.","O distrito de compras estava todo colorido, decorado com abóboras laranjas, mas os desfiles de crianças pedindo doces e dizendo ""{i:trick or treat}"" não podia ser visto em lugar algum.",[=UP],雖然商店街上裝飾了不少艷麗的橙色南瓜，但並沒有出現說著“不給糖就搗蛋”來討糖果的孩子們舉行的化裝游行。,虽然商店街上装饰了不少艳丽的橙色南瓜，但并没有出现说着“不给糖就捣蛋”来讨糖果的孩子们举行的化装游行。,[=UP],"Il quartiere commerciale era vivacemente addobbato con zucche arancioni, ma non c'era alcuna traccia di bambini che sfilavano in costume chiedendo dolci con ‘dolcetto o scherzetto’.","Alışveriş bölgesi turuncu balkabaklarıyla rengarenk süslenmişti, ancak şeker isteyen ve ""şaka mı şeker mi"" diyen kostümlü çocuklar ortalıkta görünmüyordu."
Ushiromiya Maria,"""Uu! I want a Halloween festivaaal! I don't want to wear these clothes, I want to look like a wiiiitch! Uu‐uu!""","""Uu-! I want a Halloween festival! I don't wanna wear these clothes, I wanna look like a witch! Uu-uu-!"" ","""Uu-! I want a Halloween festival! I don't want to wear these clothes, I want to look like a witch! Uu-uu-!""",「うー！　ハロウィン祭りがしたいー！　こんなお洋服やだ、魔女の格好がいいー！　うーうー！」,[=JP],"""У‐у! Я хочу на фестиваль Хэллоуина! Я не хочу носить эту западную одежду, я хочу быть похожей на ведьму! У‐у, у‐у!""","""Uu! Quero um festivaaal de Halloween! Não quero vestir essas roupas, quero parecer uma bruuuuxa! Uu‐uu!""",[=UP],「嗚——！想過萬聖夜——！不想穿這種洋裝，想穿魔女的衣服——！嗚——嗚——！」,「呜——！想过万圣夜——！不想穿这种洋装，想穿魔女的衣服——！呜——呜——！」,[=UP],"""Uuh! Voglio fare una festa di Halloween! Non voglio vestirmi così, voglio sembrare una strega! Uuh, uuh!""","""Uu! Cadılar Bayramı festivali istiyoruum! Bu kıyafetleri giymek istemiyorum, cadı gibi görünmek istiyooorum! Uu-uu!"""
Ushiromiya Rosa,"""The family conference isn't for playing. We're going to meet Grandfather, so you have to dress up nice.""","""The family conference isn't for playing. We're going to meet Grandfather, so you have to dress up nice."" ",[=UP],「親族会議は遊びじゃないのよ。お祖父さまにお会いするんだから、ちゃんとしたお洋服じゃないと駄目。」,「親族会議は遊びじゃないのよ。お祖父さまにお会いするんだから、ちゃんとしたお洋服じゃないと駄目」,"""Семейное собрание не для игр. Мы собираемся встретиться с дедушкой, поэтому ты должна быть в западной одежде.""","""A conferência familiar não é para brincar. Vamos ver o vovô, então você precisa se vestir bem.""",[=UP],「親族會議可不是去玩。是要和爺爺見面的，所以必須要穿像樣的洋服才行。」,「亲族会议可不是去玩。是要和爷爷见面的，所以必须要穿像样的洋服才行。」,[=UP],"""Non andiamo alla riunione di famiglia per giocare. Stiamo andando a trovare il nonno, quindi devi vestirti come si deve in stile occidentale.""","""Aile konferansı eğlenmek için değil. Büyükbabayla görüşeceğiz, o yüzden güzel giyinmen gerekiyor."""
,"While it wasn't completely full inside the train, there were enough people here that almost all of the seats were occupied.","While it wasn't completely full inside the train, it was really packed, with almost all the seats occupied by passengers. ","While it wasn't completely full inside the train, it was really packed, with almost all of the seats occupied by passengers.",満員とは行かないまでも、車内は座席ほとんどが乗客で埋まる程度には大勢いた。,[=JP],"Хотя поезд и не выглядел полным, на самом деле он был битком забит, почти все места занимали пассажиры.","O trem não chegava a estar completamente lotado, mas dentro dele haviam pessoas o suficiente para ocupar quase todos os assentos.",[=UP],雖然還不至於說是擠滿了人，但車內的座位基本上全被乘客坐滿了，人數不少。,虽然还不至于说是挤满了人，但车内的座位基本上全被乘客坐满了，人数不少。,[=UP],"Sebbene il treno non fosse completamente pieno, era affollato al punto che quasi tutti i sedili erano occupati da passeggeri.","Trenin içi tamamen dolu olmasa da, neredeyse tüm koltukların dolu olmasına yetecek kadar insan vardı."
,"Among them, Maria was making a fuss, kicking her feet back and forth in her seat, while Rosa scowled at her.","Maria was making a fuss among them, stomping her feet on the seat while Rosa scowled at her. "," Among them, Maria was making a fuss, stomping her feet on the seat while Rosa scowled at her.",そんな中、座席で足をばたばたさせながらわがままを騒ぐ真里亞に、楼座は顔をしかめている。,[=JP],"И вот среди них Мария подняла шум, топая ногами на месте, в то время как Роза сердито смотрела на неё.","Entre elas, Maria estava fazendo um alvoroço, chutando seus pés para frente e para trás, enquanto Rosa franzia a testa para ela.",[=UP],身處在這麼多人之中，真里亞卻還在座位上亂蹬著雙腳，吵得很是大聲。樓座為此皺起了眉頭。,身处在这么多人之中，真里亚却还在座位上乱蹬着双脚，吵得很是大声。楼座为此皱起了眉头。,[=UP],"In una circostanza di quel tipo, Rosa stava guardando severamente Maria, la quale si agitava senza curarsi degli altri e sbatteva i piedi sul sedile.","Maria oturduğu yerde ayaklarını ileri geri savurarak yaygara koparıyor, Rosa ise kaşlarını çatmış ona bakıyordu."
