Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
Furfur,"""Aah, Zepar!! What's this ‘important announcement’?!""","""Aah, Zepar!! What's this important announcement?!"" ","""Aah, Zepar!! What's this important announcement?!""",「あぁ、ゼパル！！　何なの、大切なお知らせって？！」,[=JP],"""А‐а, Зепар! Важное объявление?!""","""Aah, Zepar!! O que seria esse ‘anúncio importantíssimo’?!""",[=UP],「啊啊，賽帕爾！！是什麼啊，重要的消息？！」,「啊啊，赛帕尔！！是什么啊，重要的消息？！」,[=UP],[=UP],[=UP]
Zepar,"""Listen, Furfur! Our image song is getting released on CD!""","""Listen, Furfur! Our image song is getting released on CD!"" ",[=UP],「聞いてくれ、フルフル！　僕たちのイメージソングがＣＤになって登場するんだ！」,[=JP],"""Слушай, Фурфур! Нашу главную песню выпустят на CD!""","""Ouça, Furfur! O nosso {i:image song} será lançado em CD!""",[=UP],「聽好了，芙爾芙爾！我們的印象歌制成 CD 發行了！」,「听好了，芙尔芙尔！我们的印象歌制成 CD 发行了！」,[=UP],[=UP],[=UP]
,"""""""Whaaaaaaaaaaat?!""""""","""Liaaaaaaaaaaaaaaar?!"" ","""Liaaaaaaaaaaaaaaar?!""",「ウッソだぁああああああああッ？！」,「「「ウッソだぁああああああああッ？！」」」,"""""""Ло‐о‐о‐о‐о‐о‐о‐ожь?""""""","""""""Mentiraaaaaaa?!""""""",[=UP],「「「撒謊吧啊啊啊啊啊啊啊啊啊？！」」」,「「「撒谎吧啊啊啊啊啊啊啊啊啊？！」」」,[=UP],[=UP],[=UP]
,"""""Just kidding~! Ahaha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}haha.""""","""""Yeah, it's a lie! Ahahahahahahahahahahahaha."""" ","""""Yeah, it's a lie! Ahahahahahahahahahahahaha.""""",「「ウッソぽ〜ん！　あっははははははははははは。」」,「「ウッソぽ〜ん！　あっははははははははははは」」,"""""Да, ложь! Аха‐ха‐ха‐ха‐ха‐ха‐ха.""""","""""É mentira~! Ahaha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}ha{0}haha.""""",[=UP],「「撒謊的嘭～！啊、哈哈哈哈哈哈哈哈哈哈哈。」」,「「撒谎的嘭～！啊、哈哈哈哈哈哈哈哈哈哈哈。」」,[=UP],[=UP],[=UP]
Zepar,"""We were just so bored of showing up the same way every time...!""","""We were just so bored of showing up the same way every time...!"" ",[=UP],「いつも同じような登場じゃ飽きたとお嘆きだったからね…！」,[=JP],"""Нам просто стало скучно всё время появляться одинаково!..""","""Dar as caras, sempre da mesma forma, já estava ficando batido...!""",[=UP],「因為你們嘆息厭倦了每次都以同樣的方式出場……！」,「因为你们叹息厌倦了每次都以同样的方式出场……！」,[=UP],[=UP],[=UP]
Furfur,"""We thought we'd change our style a bit!""","""We thought we'd change our style a bit!"" ",[=UP],「ちょっぴり趣向を変えてみたの！」,[=JP],"""Мы подумали немного изменить стиль!""","""Pensamos em dar uma mudadinha no nosso estilo!""",[=UP],「所以稍微改變了一下風格！」,「所以稍微改变了一下风格！」,[=UP],[=UP],[=UP]
Zepar,"""We're entertainers! And the stage is alive!""","""We're entertainers! And the stage is alive!"" ",[=UP],「僕たちはエンターテイナー！　そして舞台はナマモノ！」,[=JP],"""Мы артисты! А сцена — действие!""","""Somos do ramo do entretenimento! O palco é vivo!""",[=UP],「我們是藝人！而生活就是舞台！」,「我们是艺人！而生活就是舞台！」,[=UP],[=UP],[=UP]
Furfur,"""You've got to ad lib every now and then...!""","""You've gotta ad lib every now and then...!"" ",[=UP],「たまにはアドリブもなくっちゃだわ…！」,[=JP],"""Нужно то и дело импровизировать!..""","""Você também precisa improvisar de vez em quando...!""",[=UP],「偶爾也得來點即興演出啊…！」,「偶尔也得来点即兴演出啊…！」,[=UP],[=UP],[=UP]
Ushiromiya Jessica,"""Y‐......yeah, we could've done without that, you jackasses...""","""...Y-Yeah, we could've done without that, dammit..."" ","""Y, ......yeah, we could've done without that, dammit...""",「よ、……余計なお世話だぜッ、うぜーぜ…。」,「よ、……余計なお世話だぜッ、うぜーぜ…」,"""Д... ......да, нам без этого никак, чёрт подери...""","""S‐......Sim, podíamos ter ficado sem essa, seus chatos...""",[=UP],「多、……多此一舉嘞，煩死了…」,「多、……多此一举嘞，烦死了…」,[=UP],[=UP],[=UP]
Ushiromiya George,"""......Thanks for helping remove the tension, you two. Sorry, but we're still talking about what to do in the second trial. We'd like a little more time. And if possible, some quiet.""","""...Thanks for helping clear the tension, you two. Sorry, but we're still talking about what to do for the second trial. We'd like a little more time. And if possible, some quiet."" ",[=UP],「……二人とも和ませてくれてありがとう。申し訳ないけど、まだ第二の試練をどうするか、僕たちは相談中なんだ。もう少し時間が欲しい。出来れば、静かな時間をね。」,「……二人とも和ませてくれてありがとう。申し訳ないけど、まだ第二の試練をどうするか、僕たちは相談中なんだ。もう少し時間が欲しい。出来れば、静かな時間をね」,"""......Спасибо, что помогаете снять напряжение. Прошу прощения, но мы ещё обсуждаем второе испытание. Нам нужно чуть больше времени. И тишина, если можно.""","""......Obrigado por aliviarem a tensão, vocês dois. Desculpa, mas ainda estamos falando sobre o que fazer na segunda prova. Gostaríamos de um pouco mais de tempo. E, se possível, em silêncio.""",[=UP],「……謝謝你們兩個幫忙緩和氣氛。不過很抱歉，我們還在商量第二場考驗該怎麼辦。還需要一點時間。可以的話，也需要安靜呢。」,「……谢谢你们两个帮忙缓和气氛。不过很抱歉，我们还在商量第二场考验该怎么办。还需要一点时间。可以的话，也需要安静呢。」,[=UP],[=UP],[=UP]
