Speaker,Umineko Project (UP),Steam (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Vietnamese (VI),Chinese Traditional (CHT),Chinese Simplified (CN),Indonesian (IDN),Italian (IT),Turkish (TR)
{f:5:Beatrice},"""...What sort of tea should I prepare next? You have free choice of any brand that ever was throughout the ages.""","""...What sort of tea should I prepare next? You have free choice of any brand that ever was throughout the ages."" ","""...What sort of black tea shall I prepare next? Allow me to display every refined tea that ever was and ever shall be.""",「…次は何の紅茶を淹れようか？　古今のありとあらゆる銘茶を披露しようぞ。」,「…次は何の紅茶を淹れようか？　古今のありとあらゆる銘茶を披露しようぞ」,"""...Какой сорт чая мне подать следующим? Перед вами выбор из всех когда‐либо существовавших марок.""","""...Qual tipo de chá preto eu devo preparar a seguir? Você é livre para escolher qualquer marca que tenha sido criada ao longo desses anos.""","""...What sort of tea should I prepare next? You have free choice of any brand that ever was throughout the ages.""",「…接下來要沏哪種紅茶呢？古往今來一切名茶，只要存在，妾身都會為您奉上喲。」,「…接下来要沏哪种红茶呢？古往今来一切名茶，只要存在，妾身都会为您奉上哟。」,"""...What sort of tea should I prepare next? You have free choice of any brand that ever was throughout the ages."" ","""...Che tipo di tè nero dovrei preparare per dopo? Permettimi di esporre ogni varietà di tè raffinato che sia mai stato realizzato.""","""...Şimdi ne tür bir çay hazırlamalıyım? Çağlar boyunca gelmiş geçmiş tüm markaları seçmekte özgürsün."""
,"""......Dried plum tea. ......Those dried plums that go for 200 yen a pack.""","""...Dried plum black tea. ...The kind that goes for 200 yen a pack."" ","""......Dried plum black tea. ......The kind at 200 yen a pack.""",「……梅干紅茶。……梅干は１パック２００円のヤツよ。」,「……梅干紅茶。……梅干は１パック２００円のヤツよ」,"""......Чай с черносливом. ......С тем самым черносливом, что стоит 200 йен за упаковку.""","""......Chá preto com {i:umeboshi}. ......Daquelas {i:umeboshi} que você encontra em embalagens por 200 ienes.""","""......Dried plum tea. ......Those dried plums that go for 200 yen a pack.""",「……梅乾紅茶。……梅乾要一包兩百日元的那種。」,「……梅干红茶。……梅干要一包两百日元的那种。」,"""...Dried plum black tea. ...The kind that goes for 200 yen a pack."" ","""...Tè nero all'umeboshi... Quello da 200 yen a pacco.""","""......Kurutulmuş erik çayı. ......Bu kurutulmuş eriklerin paketi 200 yen."""
{f:5:Beatrice},"""*cackle*cackle*...! ...For a thousand years I have been fond of black tea, but I did not know of such a thing. ...I will never tire of living in this world.""","""*cackle*cackle*...! ...For a thousand years, I have been fond of black tea, but I did not know of such a thing. ...I will never tire of living in this world."" ","""*cackle*cackle*...! ...For a thousand years, I have been fond of black tea, but I did not know of such a thing. ...I will never tire of living in this world.""",「くっくっく…！　…千年、紅茶を嗜んだが、そのようなモノは知らぬ。…つくづくこの世は生き飽きぬものよ。」,「くっくっく…！　…千年、紅茶を嗜んだが、そのようなモノは知らぬ。…つくづくこの世は生き飽きぬものよ」,"""Хи‐хи!.. ...За тысячи лет я опробовала множество сортов чёрного чая, но об этом я слышу впервые. ...Я никогда не устану жить в этом мире.""","""*risos*risos*...! ...Por milhares de anos, tenho sido amante de chá preto, mas eu nunca ouvi falar nesse tipo. ...Eu nunca me cansarei de viver neste mundo.""","""*cackle*cackle*...! ...For a thousand years I have been fond of black tea, but I did not know of such a thing. ...I will never tire of living in this world.""",「呵呵呵…！…嗜飲紅茶千年，倒不知有此類品目。…這世界還真是不會讓人活膩呢。」,「呵呵呵…！…嗜饮红茶千年，倒不知有此类品目。…这世界还真是不会让人活腻呢。」,"""*cackle*cackle*...! ...For a thousand years, I have been fond of black tea, but I did not know of such a thing. ...I will never tire of living in this world."" ","""Mhmhmh...! Ho gustato tè nero per mille anni, ma non conoscevo una varietà del genere... Non mi stancherò mai di vivere in questo mondo.""","""*cackle*cackle*...! ...Siyah çayı bin yıldır çok severim ama böyle bir şeyden haberim yoktu. ...Bu dünyada yaşamaktan asla bıkmayacağım."""
,"""...............Beato. You don't have to display such hostility. ...I am just a wandering witch. I didn't come with the intention of violating the rules of your territory.""","""......Beato, you don't have to display such hostility. ...I am just a wandering witch. I didn't come with the intention of violating the rules of your territory."" ","""...............Beato. You don't have to display such hostility. ...I am just a wandering witch. I didn't come with the intention of violating the rules of your territory.""",「……………ベアト。そんなにも敵意を剥き出しにしなくてもいいわ。…私は単なる旅の魔女。あなたの領地のルールを侵しに来たつもりはないわ。」,「……………ベアト。そんなにも敵意を剥き出しにしなくてもいいわ。…私は単なる旅の魔女。あなたの領地のルールを侵しに来たつもりはないわ」,"""...............Беато. Тебе нет нужды демонстрировать такую враждебность. ...Я всего лишь странствующая ведьма. В мои намерения не входит нарушать правила твоей территории.""","""...............Beato. Você não precisa exibir tal hostilidade. ...Eu sou apenas uma mera bruxa que está aqui de passagem. Eu não vim com nenhuma intenção de violar as regras de seu território.""","""...............Beato. You don't have to display such hostility. ...I am just a wandering witch. I didn't come with the intention of violating the rules of your territory.""",「……………貝阿朵。你沒必要這樣刻意表露敵意喲。…我只是個旅途中的魔女。來這裡並沒有侵犯你領地和規則的意思。」,「……………贝阿朵。你没必要这样刻意表露敌意哟。…我只是个旅途中的魔女。来这里并没有侵犯你领地和规则的意思。」,"""......Beato, you don't have to display such hostility. ...I am just a wandering witch. I didn't come with the intention of violating the rules of your territory."" ","""...Beato. Non c'è bisogno di mostrare così tanta ostilità. Io sono una strega errante. Non sono venuta qui con l'intento di violare le regole del tuo dominio.""","""...............Beato. Bu kadar düşmanca davranmana gerek yok. ...Ben sadece gezgin bir cadıyım. Senin bölgenin kurallarını ihlal etme niyetiyle gelmedim."""
{f:5:Beatrice},"""...*cackle*cackle*, there is not even a sliver of hostility. ...I am just terribly concerned about seeing that the legendary witch, Lady {f:5:Bernkastel}, is well attended to.""","""...*cackle*cackle* Hostility? I bear nothing of the sort. ...I am just terribly concerned with seeing to it that the legendary witch, Lady {f:5:Bernkastel}, is well attended to."" ","""...*cackle*cackle*, there is not even a sliver of hostility. ...I am just terribly concerned about seeing that the legendary witch, Lady Bernkastel, is well attended to.""",「…くっくっく、敵意など微塵も。…伝説の魔女、ベルンカステル卿に粗相がないか、気が気でならぬだけよ。」,「…くっくっく、敵意など微塵も。…伝説の魔女、ベルンカステル卿に粗相がないか、気が気でならぬだけよ」,"""...Хи‐хи, во мне нет ни крупицы враждебности. ...Я просто озабочена тем, что легендарная ведьма — леди {f:5:Бернкастель}, присутствует здесь.""","""...*risos*risos*, não há sequer um resquício de hostilidade. ...Eu só estou muito preocupada por ver como a lendária bruxa, Lady {f:5:Bernkastel}, se preocupou em participar.""","""...*cackle*cackle*, there is not even a sliver of hostility. ...I am just terribly concerned about seeing that the legendary witch, Lady {f:5:Bernkastel}, is well attended to.""",「…呵呵呵，豈敢有絲毫敵意。…只是著實惶恐，生怕未盡禮數，怠慢了傳說中的魔女，貝倫卡斯泰露卿呀。」,「…呵呵呵，岂敢有丝毫敌意。…只是着实惶恐，生怕未尽礼数，怠慢了传说中的魔女，贝伦卡斯泰露卿呀。」,"""...*cackle*cackle* Hostility? I bear nothing of the sort. ...I am just terribly concerned with seeing to it that the legendary witch, Lady {f:5:Bernkastel}, is well attended to."" ","""...Mhmhmhmh, da parte mia non c'è nemmeno un grammo di ostilità...{n}È solo che ci tengo molto a non commettere errori dinanzi a Lady {f:5:Bernkastel}, la strega leggendaria.""","""...*cackle*cackle*, en ufak düşmanlığım bile yok. ...Sadece efsanevi cadı Leydi {f:5:Bernkastel}'e iyi davranıldığından emin olmak istiyorum."""
{f:5:Bernkastel},""".........You misunderstand. I am powerless. Before a witch such as you, with the dreadful power to kill a person a hundred times over, I am completely powerless.""","""...You misunderstand. I am powerless. Before a witch such as you, who possesses the dreadful power to kill an individual a hundred times, I am completely powerless."" ",""".........You misunderstand. I am powerless. Before a witch such as you, who possesses the dreadful power to kill an individual a hundred times, I am completely powerless.""",「………誤解があるわね。私は無力よ。あなたのような、１人を百殺す恐ろしい力を持った魔女の前にはまったくの無力。」,「………誤解があるわね。私は無力よ。あなたのような、１人を百殺す恐ろしい力を持った魔女の前にはまったくの無力」,""".........Ты не понимаешь. Я бессильна. Перед такой ведьмой как ты, обладающей страшной силой убивать людей сотни раз, я совершенно бессильна.""",""".........Você entendeu mal. Eu sou impotente. Diante de uma bruxa como você, com o terrível poder de matar uma pessoa centenas de vezes, eu sou completamente impotente.""",""".........You misunderstand. I am powerless. Before a witch such as you, with the dreadful power to kill a person a hundred times over, I am completely powerless.""",「………你誤會了呢。我是很弱小的喲。在你這樣擁有一人百殺恐怖力量的魔女面前，我完全無力反抗。」,「………你误会了呢。我是很弱小的哟。在你这样拥有一人百杀恐怖力量的魔女面前，我完全无力反抗。」,"""...You misunderstand. I am powerless. Before a witch such as you, who possesses the dreadful power to kill an individual a hundred times, I am completely powerless."" ","""...C'è stato un malinteso. Io sono impotente. Sono del tutto impotente di fronte ad una strega del tuo calibro, che possiede lo spaventoso potere di uccidere un individuo centinaia di volte.""",""".........Yanlış anladın. Ben güçsüzüm. Senin gibi, bir insanı yüzlerce kez öldürebilecek korkunç bir güce sahip bir cadının karşısında tamamen güçsüzüm."""
{f:5:Beatrice},"""That a ""powerless"" witch like you possesses a power that none can approach is what is truly terrifying. After all, you fended off that Great Witch, Lady {f:5:Lambdadelta}, as a lone piece.""","""That a powerless Lady Witch like you possesses a power that none can approach is what is truly terrifying. After all, that Great Witch, Lady {f:5:Lambdadelta}, was dethroned by you alone."" ","""That a powerless Lady Witch like you possesses a power that none can approach is what is truly terrifying. After all, that Great Witch, Lady Lambdadelta, was dethroned by you alone.""",「その無力な魔女殿が、何人たりとも寄せ付けぬ力をお持ちなのだから恐れ入る。かの大魔女、ラムダデルタ卿を単騎にて退けられたのだから。」,「その無力な魔女殿が、何人たりとも寄せ付けぬ力をお持ちなのだから恐れ入る。かの大魔女、ラムダデルタ卿を単騎にて退けられたのだから」,"""То, что такая 'бессильная' ведьма, как вы, обладает силой, которой больше нет ни у кого, вот это страшно. К тому же, великая ведьма — госпожа {f:5:Лямбдадельта}, была свергнута вами одной.""","""Terrível mesmo é uma bruxa ""impotente"" como um poder no qual ninguém é capaz de se equiparar. Afinal, você destronou a Grande Lady {f:5:Lambdadelta}, sozinha.""","""That a ""powerless"" witch like you possesses a power that none can approach is what is truly terrifying. After all, you fended off that Great Witch, Lady {f:5:Lambdadelta}, as a lone piece.""",「如此弱小的魔女殿下，卻擁有著無數人求而不得的力量，才更加令人嘆服。因為您獨力擊退了那位大魔女，拉姆達戴露塔卿呀。」,「如此弱小的魔女殿下，却拥有着无数人求而不得的力量，才更加令人叹服。因为您独力击退了那位大魔女，拉姆达戴露塔卿呀。」,"""That a powerless Lady Witch like you possesses a power that none can approach is what is truly terrifying. After all, that Great Witch, Lady {f:5:Lambdadelta}, was dethroned by you alone."" ","""Ciò che è sconcertante è che un'impotente nobile Strega come te possegga un potere che nessuno può rivaleggiare. Dopotutto, sei stata l'unica a sconfiggere con le tue sole forze quella Grande Strega, Lady {f:5:Lambdadelta}.""","""Senin gibi ""güçsüz"" bir cadının kimsenin yaklaşamayacağı bir güce sahip olması gerçekten dehşet verici. Ne de olsa Büyük Cadı Leydi {f:5:Lambdadelta}'yı tek başına tahttan indirdin."""
{f:5:Bernkastel},"""......I only won an endurance contest. She simply got tired.""","""...I only won an endurance contest. She simply got tired."" ","""......I only won an endurance contest. She simply got tired.""",「……根競べに勝っただけよ。あの子が飽きただけのこと。」,「……根競べに勝っただけよ。あの子が飽きただけのこと」,"""......Я победила только в соперничестве в выносливости. Она просто устала.""","""......Eu apenas venci um concurso de resistência. Aquela garota simplesmente se cansou.""","""......I only won an endurance contest. She simply got tired.""",「……贏了耐心的比拼而已。那孩子只是玩膩了。」,「……赢了耐心的比拼而已。那孩子只是玩腻了。」,"""...I only won an endurance contest. She simply got tired."" ","""...Ho solo vinto una gara di resistenza. Quella ragazza si è semplicemente stancata.""","""......Sadece bir dayanıklılık müsabakasından galip çıktım. O sadece yorulmuştu."""
{f:5:Beatrice},"""That is not what Lady {f:5:Lambdadelta} said, though. ...*cackle*cackle*cackle*, too much humility can be unseemly, Lady {f:5:Bernkastel}.""","""That is not what Lady {f:5:Lambdadelta} said though. ...*cackle*cackle*cackle* Too much humility can be unseemly, Lady {f:5:Bernkastel}."" ","""That is not what Lady Lambdadelta said though. ...*cackle*cackle*cackle*, too much humility can be unseemly, Lady Bernkastel.""",「ラムダデルタ卿は、そうは言ってなかったがな？　…くっくっく、過ぎた謙遜はかえって醜くもあるぞ、ベルンカステル卿？」,「ラムダデルタ卿は、そうは言ってなかったがな？　…くっくっく、過ぎた謙遜はかえって醜くもあるぞ、ベルンカステル卿？」,"""И всё же это не то, что сказала леди {f:5:Лямбдадельта}. ...Хи‐хи, чрезмерная скромность может оказаться неприличной, леди {f:5:Бернкастель}.""","""Não foi isso o que Lady {f:5:Lambdadelta} disse. ...*risos*risos*risos*, ser humilde demais pode ser inconveniente, Lady {f:5:Bernkastel}.""","""That is not what Lady {f:5:Lambdadelta} said, though. ...*cackle*cackle*cackle*, too much humility can be unseemly, Lady {f:5:Bernkastel}.""",「拉姆達戴露塔卿她，似乎也這樣說過吧？…呵呵呵，過分謙虛有時反而難看呀，貝倫卡斯泰露卿？」,「拉姆达戴露塔卿她，似乎也这样说过吧？…呵呵呵，过分谦虚有时反而难看呀，贝伦卡斯泰露卿？」,"""That is not what Lady {f:5:Lambdadelta} said though. ...*cackle*cackle*cackle* Too much humility can be unseemly, Lady {f:5:Bernkastel}."" ","""Non è quello che dice Lady {f:5:Lambdadelta}... Mhmhmhmh, un'eccessiva modestia può risultare sconveniente, sai, Lady {f:5:Bernkastel}?""","""Leydi {f:5:Lambdadelta} öyle demedi ama. ...*cackle*cackle*cackle*, Çok fazla alçakgönüllülük uygunsuz olabilir, Leydi {f:5:Bernkastel}."""
{f:5:Bernkastel},"""......That girl has a dreadful power. ............The power to kill a person ""without fail"". However, there is no such thing as ""without fail"" in this world. Just as, no matter how many times you divide 1, you can never make it 0.""","""...That girl has a dreadful power. ...The power to kill an individual ""without fail"". However, ""without fail"" doesn't exist in this world. No matter how many times you divide one, you can never reach zero. ","""......That girl has a dreadful power. ............The power to kill an individual 'without fail'. However, 'without fail' doesn't exist in this world. No matter how many times you divide 1, you can never reach zero.",「……あの子は恐ろしい力を持ってる。…………１人を“必ず”殺す力。しかしこの世に“必ず”は存在しない。１をいくら割ろうとも決してゼロには出来ぬように。,「……あの子は恐ろしい力を持ってる。…………１人を“必ず”殺す力。しかしこの世に“必ず”は存在しない。１をいくら割ろうとも決してゼロには出来ぬように」,"""......Эта женщина обладает страшной силой. ............Силой, способной 'неизбежно' убить человека. Но слова 'неизбежно' не существует в этом мире. Неважно, сколько раз вы разделите единицу, вы никогда не получите нуля.""","""......Aquela garota possui um poder terrível. ............O poder de matar uma pessoa ""sem falha"". No entanto, não existe nada nesse mundo que ""não possua falha"". Assim como, não importa quantas vezes você divida 1, você nunca conseguirá chegar a 0.""","""......That girl has a dreadful power. ............The power to kill a person ""without fail"". However, there is no such thing as ""without fail"" in this world. Just as, no matter how many times you divide 1, you can never make it 0.""",「……那孩子擁有恐怖的力量。…………“必”能殺死一人之力。然而這個世界上不存在“必然”。就像 1 無論除以多少，都不會變成 0 一樣。」,「……那孩子拥有恐怖的力量。…………“必”能杀死一人之力。然而这个世界上不存在“必然”。就像 1 无论除以多少，都不会变成 0 一样。」,"""...That girl has a dreadful power. ...The power to kill an individual ""without fail"". However, ""without fail"" doesn't exist in this world. No matter how many times you divide one, you can never reach zero. ","""...Quella ragazza possiede un potere sbalorditivo... Il potere di uccidere un individuo in modo {i:infallibile}. Tuttavia, a questo mondo non esiste nulla di infallibile. Non importa quante volte si divida il numero 1, non si potrà mai ottenere uno zero.""","""......O kızın korkunç bir gücü var. ............Bir insanı ""mutlak"" öldürme gücü. Ancak, bu dünyada ""mutlak"" diye bir şey yok. Tıpkı 1'i kaça bölersen böl, asla 0'a ulaşamayacağın gibi."""
